9214.0 - 1       2479.7209046538806 - 1
9756.0 - 768       5865.0 - 768
9763.0 - 769       9638.0 - 769
9765.0 - 770       8779.0 - 770
9763.0 - 771       9114.0 - 771
9767.0 - 772       7821.0 - 772
9767.0 - 773       9733.0 - 773
9763.0 - 774       2499.511432479969 - 774
9765.0 - 775       2499.300960014913 - 775
9763.0 - 776       9278.0 - 776
9762.0 - 777       2499.766660444279 - 777
9761.0 - 778       8301.0 - 778
9763.0 - 779       8272.0 - 779
9763.0 - 780       8281.0 - 780
9765.0 - 781       7334.0 - 781
9767.0 - 782       7324.0 - 782
9767.0 - 783       3910.0 - 783
9767.0 - 784       6835.0 - 784
9767.0 - 785       9748.0 - 785
9767.0 - 786       7802.0 - 786
9767.0 - 787       8795.0 - 787
9767.0 - 788       9744.0 - 788
9767.0 - 789       9255.0 - 789
9767.0 - 790       9701.0 - 790
9767.0 - 791       7298.0 - 791
9767.0 - 792       9665.0 - 792
9767.0 - 793       7803.0 - 793
9767.0 - 794       8779.0 - 794
9763.0 - 795       7291.0 - 795
9763.0 - 796       6301.0 - 796
9763.0 - 797       6335.0 - 797
9763.0 - 798       6351.0 - 798
9763.0 - 799       9724.0 - 799
9765.0 - 800       8301.0 - 800
9765.0 - 801       9727.0 - 801
9767.0 - 802       6844.0 - 802
9767.0 - 803       7803.0 - 803
9767.0 - 804       6845.0 - 804
9767.0 - 805       7334.0 - 805
9767.0 - 806       8273.0 - 806
9767.0 - 807       7821.0 - 807
9767.0 - 808       8790.0 - 808
9767.0 - 809       8795.0 - 809
9767.0 - 810       9734.0 - 810
9767.0 - 811       9743.0 - 811
9767.0 - 812       9628.0 - 812
9767.0 - 813       7325.0 - 813
9767.0 - 814       9756.0 - 814
9767.0 - 815       9280.0 - 815
9767.0 - 816       9650.0 - 816
9767.0 - 817       9260.0 - 817
9767.0 - 818       9694.0 - 818
9767.0 - 819       9625.0 - 819
9767.0 - 820       7821.0 - 820
9767.0 - 821       7821.0 - 821
9765.0 - 822       7815.0 - 822
9767.0 - 823       7821.0 - 823
9767.0 - 824       6847.0 - 824
9767.0 - 825       8779.0 - 825
9767.0 - 826       5849.0 - 826
9767.0 - 827       9262.0 - 827
9767.0 - 828       7332.0 - 828
9767.0 - 829       9714.0 - 829
9767.0 - 830       7811.0 - 830
9767.0 - 831       9744.0 - 831
9767.0 - 832       9745.0 - 832
9763.0 - 833       8778.0 - 833
9767.0 - 834       9747.0 - 834
9767.0 - 835       9665.0 - 835
9767.0 - 836       8308.0 - 836
9767.0 - 837       9241.0 - 837
9767.0 - 838       9221.0 - 838
9767.0 - 839       4883.0 - 839
9767.0 - 840       5859.0 - 840
9767.0 - 841       7801.0 - 841
9767.0 - 842       9763.0 - 842
9767.0 - 843       9282.0 - 843
9767.0 - 844       8666.0 - 844
9767.0 - 845       9257.0 - 845
9767.0 - 846       9738.0 - 846
9767.0 - 847       9756.0 - 847
9767.0 - 848       9632.0 - 848
9767.0 - 849       9279.0 - 849
9765.0 - 850       7327.0 - 850
9767.0 - 851       8791.0 - 851
9767.0 - 852       6828.0 - 852
9767.0 - 853       9643.0 - 853
9767.0 - 854       9629.0 - 854
9767.0 - 855       7283.0 - 855
9767.0 - 856       6334.0 - 856
9767.0 - 857       9732.0 - 857
9767.0 - 858       8308.0 - 858
9767.0 - 859       8301.0 - 859
9767.0 - 860       8795.0 - 860
9767.0 - 861       7311.0 - 861
9767.0 - 862       8301.0 - 862
9767.0 - 863       9757.0 - 863
9767.0 - 864       9282.0 - 864
9767.0 - 865       9752.0 - 865
9767.0 - 866       9280.0 - 866
9767.0 - 867       9766.0 - 867
9767.0 - 868       9742.0 - 868
9767.0 - 869       9731.0 - 869
9767.0 - 870       2500.0000000000005 - 870
9767.0 - 871       7806.0 - 871
9767.0 - 872       6351.0 - 872
9767.0 - 873       2500.0000000000005 - 873
9767.0 - 874       9712.0 - 874
9767.0 - 875       7306.0 - 875
9767.0 - 876       9699.0 - 876
9767.0 - 877       2498.769785942754 - 877
9767.0 - 878       9635.0 - 878
9767.0 - 879       9266.0 - 879
9767.0 - 880       7812.0 - 880
9767.0 - 881       6836.0 - 881
9767.0 - 882       2497.3134036733095 - 882
9767.0 - 883       9280.0 - 883
9767.0 - 884       2499.2995236761 - 884
9767.0 - 885       7821.0 - 885
9767.0 - 886       8308.0 - 886
9767.0 - 887       8308.0 - 887
9767.0 - 888       5865.0 - 888
9767.0 - 889       8791.0 - 889
9767.0 - 890       8791.0 - 890
9767.0 - 891       7821.0 - 891
9767.0 - 892       6826.0 - 892
9767.0 - 893       6843.0 - 893
9767.0 - 894       6847.0 - 894
9767.0 - 895       7817.0 - 895
9767.0 - 896       8791.0 - 896
9767.0 - 897       9737.0 - 897
9767.0 - 898       9756.0 - 898
9767.0 - 899       8790.0 - 899
9767.0 - 900       8793.0 - 900
9767.0 - 901       7817.0 - 901
9767.0 - 902       7817.0 - 902
9767.0 - 903       8795.0 - 903
9767.0 - 904       2497.5417895771875 - 904
9767.0 - 905       8305.0 - 905
9767.0 - 906       8795.0 - 906
9767.0 - 907       7326.0 - 907
9767.0 - 908       9681.0 - 908
9767.0 - 909       8771.0 - 909
9767.0 - 910       5835.0 - 910
9767.0 - 911       9716.0 - 911
9767.0 - 912       9589.0 - 912
9767.0 - 913       9595.0 - 913
9767.0 - 914       9604.0 - 914
9767.0 - 915       8272.0 - 915
9767.0 - 916       8305.0 - 916
9767.0 - 917       9257.0 - 917
9767.0 - 918       8306.0 - 918
9767.0 - 919       9749.0 - 919
9765.0 - 920       9252.0 - 920
9765.0 - 921       9723.0 - 921
9765.0 - 922       9623.0 - 922
9762.0 - 923       9237.0 - 923
9762.0 - 924       9720.0 - 924
9762.0 - 925       9736.0 - 925
9762.0 - 926       9733.0 - 926
9767.0 - 927       9739.0 - 927
9767.0 - 928       9280.0 - 928
9767.0 - 929       5852.0 - 929
9767.0 - 930       8306.0 - 930
9767.0 - 931       2498.931989063568 - 931
9767.0 - 932       5868.0 - 932
9767.0 - 933       5869.0 - 933
9767.0 - 934       6844.0 - 934
9767.0 - 935       9267.0 - 935
9767.0 - 936       7819.0 - 936
9767.0 - 937       7821.0 - 937
9767.0 - 938       7821.0 - 938
9767.0 - 939       9280.0 - 939
9767.0 - 940       7817.0 - 940
9767.0 - 941       7695.0 - 941
9767.0 - 942       9741.0 - 942
9767.0 - 943       9707.0 - 943
9767.0 - 944       9714.0 - 944
9767.0 - 945       8795.0 - 945
9767.0 - 946       8776.0 - 946
9767.0 - 947       9710.0 - 947
9767.0 - 948       9738.0 - 948
9767.0 - 949       8783.0 - 949
9763.0 - 950       9282.0 - 950
9767.0 - 951       9731.0 - 951
9767.0 - 952       8795.0 - 952
9767.0 - 953       9665.0 - 953
9767.0 - 954       8795.0 - 954
9767.0 - 955       6845.0 - 955
9767.0 - 956       6838.0 - 956
9767.0 - 957       5871.0 - 957
9767.0 - 958       5871.0 - 958
9767.0 - 959       7821.0 - 959
9767.0 - 960       5868.0 - 960
9767.0 - 961       6237.0 - 961
9763.0 - 962       2480.4936870478086 - 962
9764.0 - 963       2477.7414199832583 - 963
9767.0 - 964       9596.0 - 964
9767.0 - 965       6847.0 - 965
9767.0 - 966       8791.0 - 966
9767.0 - 967       9631.0 - 967
9763.0 - 968       9607.0 - 968
9764.0 - 969       9626.0 - 969
9764.0 - 970       9691.0 - 970
9765.0 - 971       6356.0 - 971
9767.0 - 972       6841.0 - 972
9767.0 - 973       5871.0 - 973
9767.0 - 974       5871.0 - 974
9767.0 - 975       6847.0 - 975
9767.0 - 976       6847.0 - 976
9767.0 - 977       7819.0 - 977
9767.0 - 978       7687.0 - 978
9767.0 - 979       7821.0 - 979
9767.0 - 980       5869.0 - 980
9767.0 - 981       7814.0 - 981
9767.0 - 982       7821.0 - 982
9767.0 - 983       7808.0 - 983
9767.0 - 984       6836.0 - 984
9767.0 - 985       9282.0 - 985
9767.0 - 986       8795.0 - 986
9767.0 - 987       8790.0 - 987
9767.0 - 988       7321.0 - 988
9767.0 - 989       8790.0 - 989
9767.0 - 990       6356.0 - 990
9767.0 - 991       8795.0 - 991
9767.0 - 992       8795.0 - 992
9767.0 - 993       8790.0 - 993
9767.0 - 994       7804.0 - 994
9767.0 - 995       9282.0 - 995
9767.0 - 996       8784.0 - 996
9767.0 - 997       8795.0 - 997
9767.0 - 998       2499.5107153341814 - 998
9767.0 - 999       6345.0 - 999
9767.0 - 1000       7319.0 - 1000
9767.0 - 1001       7815.0 - 1001
9767.0 - 1002       6845.0 - 1002
9767.0 - 1003       7821.0 - 1003
9767.0 - 1004       6838.0 - 1004
9767.0 - 1005       5865.0 - 1005
9767.0 - 1006       9630.0 - 1006
9767.0 - 1007       9628.0 - 1007
9767.0 - 1008       9612.0 - 1008
9767.0 - 1009       8249.0 - 1009
9767.0 - 1010       9622.0 - 1010
9767.0 - 1011       9134.0 - 1011
9764.0 - 1012       9243.0 - 1012
9767.0 - 1013       5705.0 - 1013
9766.0 - 1014       3896.0 - 1014
9767.0 - 1015       9626.0 - 1015
9767.0 - 1016       9625.0 - 1016
9767.0 - 1017       9717.0 - 1017
9767.0 - 1018       5363.0 - 1018
9767.0 - 1019       9264.0 - 1019
9767.0 - 1020       8306.0 - 1020
9767.0 - 1021       6837.0 - 1021
9767.0 - 1022       5352.0 - 1022
9767.0 - 1023       8746.0 - 1023
9765.0 - 1024       7788.0 - 1024
9767.0 - 1025       7821.0 - 1025
9767.0 - 1026       7815.0 - 1026
9767.0 - 1027       8795.0 - 1027
9767.0 - 1028       8795.0 - 1028
9767.0 - 1029       7821.0 - 1029
9767.0 - 1030       2498.7698868295884 - 1030
9767.0 - 1031       6350.0 - 1031
9767.0 - 1032       6339.0 - 1032
9767.0 - 1033       5379.0 - 1033
9767.0 - 1034       4395.0 - 1034
9767.0 - 1035       7821.0 - 1035
9767.0 - 1036       9645.0 - 1036
9767.0 - 1037       8273.0 - 1037
9767.0 - 1038       8779.0 - 1038
9761.0 - 1039       7793.0 - 1039
9763.0 - 1040       9739.0 - 1040
9767.0 - 1041       6816.0 - 1041
9767.0 - 1042       6831.0 - 1042
9767.0 - 1043       7320.0 - 1043
9767.0 - 1044       8297.0 - 1044
9767.0 - 1045       9735.0 - 1045
9767.0 - 1046       9278.0 - 1046
9767.0 - 1047       6332.0 - 1047
9767.0 - 1048       8306.0 - 1048
9767.0 - 1049       7811.0 - 1049
9767.0 - 1050       9701.0 - 1050
9763.0 - 1051       9643.0 - 1051
9762.0 - 1052       2499.5119094103866 - 1052
9767.0 - 1053       7814.0 - 1053
9767.0 - 1054       8791.0 - 1054
9767.0 - 1055       8291.0 - 1055
9767.0 - 1056       7326.0 - 1056
9767.0 - 1057       6847.0 - 1057
9767.0 - 1058       6845.0 - 1058
9767.0 - 1059       7821.0 - 1059
9767.0 - 1060       7821.0 - 1060
9767.0 - 1061       9282.0 - 1061
9767.0 - 1062       9741.0 - 1062
9767.0 - 1063       9629.0 - 1063
9767.0 - 1064       5360.0 - 1064
9767.0 - 1065       8790.0 - 1065
9767.0 - 1066       7817.0 - 1066
9767.0 - 1067       7817.0 - 1067
9767.0 - 1068       7806.0 - 1068
9767.0 - 1069       7817.0 - 1069
9763.0 - 1070       8793.0 - 1070
9763.0 - 1071       9730.0 - 1071
9763.0 - 1072       9270.0 - 1072
9763.0 - 1073       9741.0 - 1073
9763.0 - 1074       9711.0 - 1074
9763.0 - 1075       9665.0 - 1075
9763.0 - 1076       9730.0 - 1076
9763.0 - 1077       7795.0 - 1077
9763.0 - 1078       7793.0 - 1078
9763.0 - 1079       9615.0 - 1079
9754.0 - 1080       8737.0 - 1080
9761.0 - 1081       9643.0 - 1081
9761.0 - 1082       9604.0 - 1082
9766.0 - 1083       6836.0 - 1083
9764.0 - 1084       9625.0 - 1084
9765.0 - 1085       9643.0 - 1085
9765.0 - 1086       7817.0 - 1086
9767.0 - 1087       6847.0 - 1087
9765.0 - 1088       5871.0 - 1088
9767.0 - 1089       7770.0 - 1089
9767.0 - 1090       8301.0 - 1090
9767.0 - 1091       7817.0 - 1091
9767.0 - 1092       7812.0 - 1092
9767.0 - 1093       7821.0 - 1093
9767.0 - 1094       7814.0 - 1094
9767.0 - 1095       7821.0 - 1095
9767.0 - 1096       6838.0 - 1096
9767.0 - 1097       7182.0 - 1097
9767.0 - 1098       7296.0 - 1098
9767.0 - 1099       8276.0 - 1099
9767.0 - 1100       7808.0 - 1100
9767.0 - 1101       6839.0 - 1101
9767.0 - 1102       8290.0 - 1102
9756.0 - 1103       8283.0 - 1103
9759.0 - 1104       9628.0 - 1104
9758.0 - 1105       9629.0 - 1105
9763.0 - 1106       8666.0 - 1106
9762.0 - 1107       9643.0 - 1107
9766.0 - 1108       9607.0 - 1108
9763.0 - 1109       9665.0 - 1109
9763.0 - 1110       9665.0 - 1110
9763.0 - 1111       7808.0 - 1111
9763.0 - 1112       9669.0 - 1112
9763.0 - 1113       9718.0 - 1113
9763.0 - 1114       9719.0 - 1114
9763.0 - 1115       9272.0 - 1115
9763.0 - 1116       4376.0 - 1116
9763.0 - 1117       9704.0 - 1117
9763.0 - 1118       9729.0 - 1118
9763.0 - 1119       8786.0 - 1119
9763.0 - 1120       7785.0 - 1120
9763.0 - 1121       9725.0 - 1121
9763.0 - 1122       8785.0 - 1122
9763.0 - 1123       9715.0 - 1123
9763.0 - 1124       5849.0 - 1124
9763.0 - 1125       9618.0 - 1125
9763.0 - 1126       9754.0 - 1126
9763.0 - 1127       6825.0 - 1127
9763.0 - 1128       8786.0 - 1128
9763.0 - 1129       7808.0 - 1129
9763.0 - 1130       9741.0 - 1130
9763.0 - 1131       9726.0 - 1131
9767.0 - 1132       8795.0 - 1132
9767.0 - 1133       9639.0 - 1133
9767.0 - 1134       7821.0 - 1134
9767.0 - 1135       9604.0 - 1135
9767.0 - 1136       7821.0 - 1136
9767.0 - 1137       7821.0 - 1137
9766.0 - 1138       7326.0 - 1138
9767.0 - 1139       7327.0 - 1139
9767.0 - 1140       8795.0 - 1140
9767.0 - 1141       8795.0 - 1141
9767.0 - 1142       9161.0 - 1142
9767.0 - 1143       8297.0 - 1143
9767.0 - 1144       8793.0 - 1144
9767.0 - 1145       2499.5122427080287 - 1145
9767.0 - 1146       7821.0 - 1146
9767.0 - 1147       9280.0 - 1147
9767.0 - 1148       9739.0 - 1148
9767.0 - 1149       9648.0 - 1149
9767.0 - 1150       9278.0 - 1150
9767.0 - 1151       9616.0 - 1151
9763.0 - 1152       7299.0 - 1152
9763.0 - 1153       6836.0 - 1153
9763.0 - 1154       7781.0 - 1154
9749.0 - 1155       6345.0 - 1155
9763.0 - 1156       8770.0 - 1156
9767.0 - 1157       5831.0 - 1157
9767.0 - 1158       7330.0 - 1158
9767.0 - 1159       6724.0 - 1159
9765.0 - 1160       8306.0 - 1160
9765.0 - 1161       6847.0 - 1161
9765.0 - 1162       7821.0 - 1162
9765.0 - 1163       6845.0 - 1163
9765.0 - 1164       4876.0 - 1164
9766.0 - 1165       6847.0 - 1165
9767.0 - 1166       7810.0 - 1166
9767.0 - 1167       4888.0 - 1167
9767.0 - 1168       8795.0 - 1168
9767.0 - 1169       8286.0 - 1169
9767.0 - 1170       6833.0 - 1170
9767.0 - 1171       8299.0 - 1171
9767.0 - 1172       7821.0 - 1172
9767.0 - 1173       9642.0 - 1173
9764.0 - 1174       8795.0 - 1174
9764.0 - 1175       8793.0 - 1175
9764.0 - 1176       2499.3588099512694 - 1176
9766.0 - 1177       8649.0 - 1177
9766.0 - 1178       9136.0 - 1178
9767.0 - 1179       7304.0 - 1179
9767.0 - 1180       8791.0 - 1180
9767.0 - 1181       4892.0 - 1181
9767.0 - 1182       8299.0 - 1182
9767.0 - 1183       7810.0 - 1183
9767.0 - 1184       7817.0 - 1184
9767.0 - 1185       2498.4800121599023 - 1185
9767.0 - 1186       6847.0 - 1186
9767.0 - 1187       6845.0 - 1187
9767.0 - 1188       8795.0 - 1188
9767.0 - 1189       8791.0 - 1189
9767.0 - 1190       8795.0 - 1190
9767.0 - 1191       9251.0 - 1191
9767.0 - 1192       8296.0 - 1192
9767.0 - 1193       9280.0 - 1193
9767.0 - 1194       7821.0 - 1194
9767.0 - 1195       9647.0 - 1195
9767.0 - 1196       9751.0 - 1196
9767.0 - 1197       9727.0 - 1197
9767.0 - 1198       8795.0 - 1198
9767.0 - 1199       9611.0 - 1199
9767.0 - 1200       7687.0 - 1200
9767.0 - 1201       6837.0 - 1201
9767.0 - 1202       9632.0 - 1202
9767.0 - 1203       8274.0 - 1203
9767.0 - 1204       7688.0 - 1204
9767.0 - 1205       9270.0 - 1205
9767.0 - 1206       9264.0 - 1206
9767.0 - 1207       9264.0 - 1207
9767.0 - 1208       9280.0 - 1208
9767.0 - 1209       7821.0 - 1209
9767.0 - 1210       2499.512337852336 - 1210
9767.0 - 1211       7796.0 - 1211
9767.0 - 1212       6346.0 - 1212
9763.0 - 1213       7776.0 - 1213
9763.0 - 1214       9727.0 - 1214
9763.0 - 1215       9643.0 - 1215
9763.0 - 1216       9745.0 - 1216
9763.0 - 1217       9751.0 - 1217
9763.0 - 1218       9717.0 - 1218
9763.0 - 1219       7810.0 - 1219
9763.0 - 1220       8791.0 - 1220
9763.0 - 1221       6799.0 - 1221
9763.0 - 1222       8765.0 - 1222
9763.0 - 1223       9694.0 - 1223
9763.0 - 1224       3914.0 - 1224
9763.0 - 1225       9282.0 - 1225
9763.0 - 1226       9270.0 - 1226
9763.0 - 1227       7801.0 - 1227
9763.0 - 1228       6326.0 - 1228
9763.0 - 1229       8265.0 - 1229
9767.0 - 1230       8789.0 - 1230
9767.0 - 1231       7821.0 - 1231
9767.0 - 1232       9743.0 - 1232
9767.0 - 1233       9738.0 - 1233
9767.0 - 1234       9276.0 - 1234
9767.0 - 1235       9730.0 - 1235
9767.0 - 1236       9738.0 - 1236
9767.0 - 1237       9745.0 - 1237
9767.0 - 1238       9665.0 - 1238
9767.0 - 1239       9755.0 - 1239
9767.0 - 1240       9727.0 - 1240
9763.0 - 1241       9751.0 - 1241
9763.0 - 1242       9647.0 - 1242
9763.0 - 1243       9748.0 - 1243
9763.0 - 1244       9736.0 - 1244
9763.0 - 1245       9708.0 - 1245
9766.0 - 1246       9665.0 - 1246
9766.0 - 1247       9275.0 - 1247
9767.0 - 1248       8786.0 - 1248
9767.0 - 1249       9710.0 - 1249
9767.0 - 1250       7815.0 - 1250
9767.0 - 1251       7821.0 - 1251
9767.0 - 1252       9279.0 - 1252
9767.0 - 1253       9713.0 - 1253
9767.0 - 1254       9732.0 - 1254
9767.0 - 1255       9717.0 - 1255
9767.0 - 1256       9274.0 - 1256
9767.0 - 1257       7821.0 - 1257
9767.0 - 1258       8306.0 - 1258
9767.0 - 1259       9231.0 - 1259
9767.0 - 1260       8287.0 - 1260
9767.0 - 1261       7323.0 - 1261
9767.0 - 1262       9100.0 - 1262
9767.0 - 1263       9623.0 - 1263
9767.0 - 1264       8779.0 - 1264
9765.0 - 1265       7332.0 - 1265
9767.0 - 1266       5831.0 - 1266
9756.0 - 1267       8167.0 - 1267
9767.0 - 1268       9628.0 - 1268
9767.0 - 1269       7803.0 - 1269
9767.0 - 1270       4268.0 - 1270
9767.0 - 1271       7307.0 - 1271
9767.0 - 1272       8793.0 - 1272
9767.0 - 1273       6845.0 - 1273
9767.0 - 1274       6847.0 - 1274
9767.0 - 1275       9756.0 - 1275
9767.0 - 1276       9743.0 - 1276
9767.0 - 1277       9745.0 - 1277
9767.0 - 1278       7334.0 - 1278
9767.0 - 1279       7821.0 - 1279
9767.0 - 1280       2499.35809654228 - 1280
9767.0 - 1281       5861.0 - 1281
9767.0 - 1282       7810.0 - 1282
9767.0 - 1283       6845.0 - 1283
9767.0 - 1284       6838.0 - 1284
9767.0 - 1285       7812.0 - 1285
9767.0 - 1286       7332.0 - 1286
9767.0 - 1287       9282.0 - 1287
9767.0 - 1288       7803.0 - 1288
9767.0 - 1289       7326.0 - 1289
9767.0 - 1290       7324.0 - 1290
9765.0 - 1291       8791.0 - 1291
9760.0 - 1292       2498.4790874524715 - 1292
9760.0 - 1293       2498.4778141411066 - 1293
9763.0 - 1294       6313.0 - 1294
9763.0 - 1295       9604.0 - 1295
9761.0 - 1296       9595.0 - 1296
9761.0 - 1297       9593.0 - 1297
9762.0 - 1298       7300.0 - 1298
9761.0 - 1299       9260.0 - 1299
9761.0 - 1300       2499.5517303209613 - 1300
9761.0 - 1301       9711.0 - 1301
9762.0 - 1302       6835.0 - 1302
9767.0 - 1303       6835.0 - 1303
9767.0 - 1304       9136.0 - 1304
9763.0 - 1305       9637.0 - 1305
9763.0 - 1306       7815.0 - 1306
9765.0 - 1307       8292.0 - 1307
9767.0 - 1308       4895.0 - 1308
9767.0 - 1309       5871.0 - 1309
9767.0 - 1310       9280.0 - 1310
9767.0 - 1311       9665.0 - 1311
9767.0 - 1312       9145.0 - 1312
9767.0 - 1313       9279.0 - 1313
9767.0 - 1314       9638.0 - 1314
9767.0 - 1315       2478.5447076945647 - 1315
9767.0 - 1316       6838.0 - 1316
9767.0 - 1317       2480.8673469387754 - 1317
9767.0 - 1318       8795.0 - 1318
9767.0 - 1319       6355.0 - 1319
9767.0 - 1320       7324.0 - 1320
9767.0 - 1321       5863.0 - 1321
9767.0 - 1322       8791.0 - 1322
9767.0 - 1323       8791.0 - 1323
9767.0 - 1324       7789.0 - 1324
9767.0 - 1325       9609.0 - 1325
9767.0 - 1326       8304.0 - 1326
9767.0 - 1327       8792.0 - 1327
9767.0 - 1328       8303.0 - 1328
9767.0 - 1329       6837.0 - 1329
9767.0 - 1330       6839.0 - 1330
9767.0 - 1331       6320.0 - 1331
9767.0 - 1332       7801.0 - 1332
9767.0 - 1333       7821.0 - 1333
9767.0 - 1334       5866.0 - 1334
9767.0 - 1335       2481.3953488372094 - 1335
9767.0 - 1336       9737.0 - 1336
9767.0 - 1337       9736.0 - 1337
9767.0 - 1338       9280.0 - 1338
9767.0 - 1339       8291.0 - 1339
9767.0 - 1340       7323.0 - 1340
9767.0 - 1341       9717.0 - 1341
9767.0 - 1342       9711.0 - 1342
9767.0 - 1343       9737.0 - 1343
9767.0 - 1344       9717.0 - 1344
9767.0 - 1345       9631.0 - 1345
9767.0 - 1346       7807.0 - 1346
9767.0 - 1347       9635.0 - 1347
9767.0 - 1348       2499.512004684755 - 1348
9767.0 - 1349       9594.0 - 1349
9767.0 - 1350       2499.3016759776533 - 1350
9767.0 - 1351       7702.0 - 1351
9767.0 - 1352       9730.0 - 1352
9767.0 - 1353       8790.0 - 1353
9767.0 - 1354       7334.0 - 1354
9767.0 - 1355       6358.0 - 1355
9767.0 - 1356       8795.0 - 1356
9767.0 - 1357       8791.0 - 1357
9767.0 - 1358       6845.0 - 1358
9767.0 - 1359       7817.0 - 1359
9767.0 - 1360       8295.0 - 1360
9767.0 - 1361       8302.0 - 1361
9767.0 - 1362       6847.0 - 1362
9767.0 - 1363       7821.0 - 1363
9767.0 - 1364       9749.0 - 1364
9767.0 - 1365       8308.0 - 1365
9767.0 - 1366       8791.0 - 1366
9767.0 - 1367       8795.0 - 1367
9767.0 - 1368       6845.0 - 1368
9763.0 - 1369       6841.0 - 1369
9763.0 - 1370       9643.0 - 1370
9763.0 - 1371       9625.0 - 1371
9763.0 - 1372       9707.0 - 1372
9767.0 - 1373       8772.0 - 1373
9767.0 - 1374       8795.0 - 1374
9767.0 - 1375       7327.0 - 1375
9767.0 - 1376       2499.5117664290597 - 1376
9767.0 - 1377       7821.0 - 1377
9767.0 - 1378       5871.0 - 1378
9767.0 - 1379       7817.0 - 1379
9767.0 - 1380       9629.0 - 1380
9767.0 - 1381       9278.0 - 1381
9767.0 - 1382       9729.0 - 1382
9767.0 - 1383       2497.6698667163764 - 1383
9767.0 - 1384       3886.0 - 1384
9767.0 - 1385       9742.0 - 1385
9761.0 - 1386       9742.0 - 1386
9763.0 - 1387       8779.0 - 1387
9763.0 - 1388       9258.0 - 1388
9763.0 - 1389       9632.0 - 1389
9767.0 - 1390       7815.0 - 1390
9760.0 - 1391       9622.0 - 1391
9767.0 - 1392       9280.0 - 1392
9767.0 - 1393       9280.0 - 1393
9767.0 - 1394       8795.0 - 1394
9767.0 - 1395       7821.0 - 1395
9767.0 - 1396       5868.0 - 1396
9767.0 - 1397       7821.0 - 1397
9767.0 - 1398       6847.0 - 1398
9767.0 - 1399       8790.0 - 1399
9767.0 - 1400       7806.0 - 1400
9767.0 - 1401       4895.0 - 1401
9767.0 - 1402       8795.0 - 1402
9767.0 - 1403       7821.0 - 1403
9767.0 - 1404       7821.0 - 1404
9767.0 - 1405       7808.0 - 1405
9767.0 - 1406       9635.0 - 1406
9767.0 - 1407       2499.9999999999995 - 1407
9767.0 - 1408       7821.0 - 1408
9767.0 - 1409       7811.0 - 1409
9767.0 - 1410       9279.0 - 1410
9767.0 - 1411       2499.108813831209 - 1411
9767.0 - 1412       6334.0 - 1412
9767.0 - 1413       4895.0 - 1413
9767.0 - 1414       6351.0 - 1414
9767.0 - 1415       5868.0 - 1415
9767.0 - 1416       5869.0 - 1416
9767.0 - 1417       6833.0 - 1417
9767.0 - 1418       8660.0 - 1418
9767.0 - 1419       9715.0 - 1419
9767.0 - 1420       8779.0 - 1420
9767.0 - 1421       9280.0 - 1421
9767.0 - 1422       8787.0 - 1422
9767.0 - 1423       8795.0 - 1423
9767.0 - 1424       7800.0 - 1424
9767.0 - 1425       7821.0 - 1425
9767.0 - 1426       8789.0 - 1426
9767.0 - 1427       9747.0 - 1427
9767.0 - 1428       8795.0 - 1428
9767.0 - 1429       8661.0 - 1429
9767.0 - 1430       9742.0 - 1430
9767.0 - 1431       9260.0 - 1431
9767.0 - 1432       8795.0 - 1432
9767.0 - 1433       9731.0 - 1433
9767.0 - 1434       2499.1078597555534 - 1434
9767.0 - 1435       6827.0 - 1435
9767.0 - 1436       2498.7679671457904 - 1436
9767.0 - 1437       9634.0 - 1437
9767.0 - 1438       8795.0 - 1438
9767.0 - 1439       2499.1084960328076 - 1439
9767.0 - 1440       7805.0 - 1440
9767.0 - 1441       9636.0 - 1441
9767.0 - 1442       7309.0 - 1442
9767.0 - 1443       5860.0 - 1443
9767.0 - 1444       9605.0 - 1444
9767.0 - 1445       6350.0 - 1445
9767.0 - 1446       9727.0 - 1446
9767.0 - 1447       9598.0 - 1447
9767.0 - 1448       8631.0 - 1448
9767.0 - 1449       9635.0 - 1449
9767.0 - 1450       7807.0 - 1450
9767.0 - 1451       9742.0 - 1451
9767.0 - 1452       8795.0 - 1452
9767.0 - 1453       9282.0 - 1453
9767.0 - 1454       9282.0 - 1454
9767.0 - 1455       8795.0 - 1455
9767.0 - 1456       8795.0 - 1456
9767.0 - 1457       7821.0 - 1457
9767.0 - 1458       8790.0 - 1458
9767.0 - 1459       2497.555729370356 - 1459
9767.0 - 1460       7673.0 - 1460
9763.0 - 1461       9731.0 - 1461
9765.0 - 1462       4895.0 - 1462
9767.0 - 1463       5359.0 - 1463
9767.0 - 1464       9746.0 - 1464
9767.0 - 1465       9756.0 - 1465
9767.0 - 1466       9630.0 - 1466
9767.0 - 1467       8772.0 - 1467
9767.0 - 1468       9639.0 - 1468
9767.0 - 1469       9618.0 - 1469
9767.0 - 1470       9639.0 - 1470
9767.0 - 1471       9694.0 - 1471
9767.0 - 1472       9687.0 - 1472
9767.0 - 1473       9218.0 - 1473
9767.0 - 1474       9568.0 - 1474
9767.0 - 1475       9567.0 - 1475
9767.0 - 1476       8300.0 - 1476
9767.0 - 1477       9569.0 - 1477
9762.0 - 1478       9579.0 - 1478
9762.0 - 1479       9696.0 - 1479
9766.0 - 1480       9271.0 - 1480
9767.0 - 1481       9665.0 - 1481
9767.0 - 1482       5860.0 - 1482
