2498.9314412720123 - 1       2478.4847370356747 - 1
9762.0 - 742       2499.5527728085863 - 742
9762.0 - 743       2499.5110024449878 - 743
9762.0 - 744       9275.0 - 744
9762.0 - 745       2477.5160599571736 - 745
9762.0 - 746       2497.5411301859795 - 746
9762.0 - 747       8773.0 - 747
9760.0 - 748       2497.0700263697627 - 748
9763.0 - 749       2497.4306269270296 - 749
9766.0 - 750       8279.0 - 750
9767.0 - 751       2496.8769519050593 - 751
9758.0 - 752       9155.0 - 752
9762.0 - 753       8758.0 - 753
9762.0 - 754       9643.0 - 754
9762.0 - 755       9741.0 - 755
9762.0 - 756       9622.0 - 756
9762.0 - 757       2497.0754533047375 - 757
9767.0 - 758       9268.0 - 758
9767.0 - 759       9277.0 - 759
9767.0 - 760       9762.0 - 760
9767.0 - 761       9747.0 - 761
9767.0 - 762       9643.0 - 762
9767.0 - 763       2499.512099921936 - 763
9767.0 - 764       2499.3016109507403 - 764
9767.0 - 765       2499.300960014913 - 765
9767.0 - 766       2499.3588099512694 - 766
9767.0 - 767       2498.7682706519954 - 767
9767.0 - 768       8298.0 - 768
9767.0 - 769       2498.769281260256 - 769
9767.0 - 770       8288.0 - 770
9767.0 - 771       8288.0 - 771
9767.0 - 772       9724.0 - 772
9767.0 - 773       2499.5123854105714 - 773
9767.0 - 774       9754.0 - 774
9767.0 - 775       9752.0 - 775
9767.0 - 776       9715.0 - 776
9767.0 - 777       9732.0 - 777
9767.0 - 778       2499.5117664290597 - 778
9767.0 - 779       9726.0 - 779
9767.0 - 780       9745.0 - 780
9767.0 - 781       9731.0 - 781
9767.0 - 782       9640.0 - 782
9767.0 - 783       9716.0 - 783
9767.0 - 784       8775.0 - 784
9762.0 - 785       7312.0 - 785
9762.0 - 786       9717.0 - 786
9762.0 - 787       7819.0 - 787
9762.0 - 788       9742.0 - 788
9762.0 - 789       9755.0 - 789
9762.0 - 790       9742.0 - 790
9762.0 - 791       9746.0 - 791
9762.0 - 792       2499.3016109507403 - 792
9762.0 - 793       2499.3016109507403 - 793
9762.0 - 794       2499.766791044776 - 794
9762.0 - 795       9747.0 - 795
9762.0 - 796       2497.0754533047375 - 796
9762.0 - 797       9762.0 - 797
9762.0 - 798       9270.0 - 798
9762.0 - 799       9754.0 - 799
9762.0 - 800       9749.0 - 800
9763.0 - 801       9665.0 - 801
9763.0 - 802       8299.0 - 802
9763.0 - 803       9643.0 - 803
9767.0 - 804       9261.0 - 804
9767.0 - 805       9704.0 - 805
9767.0 - 806       9692.0 - 806
9767.0 - 807       9665.0 - 807
9767.0 - 808       7316.0 - 808
9767.0 - 809       9249.0 - 809
9767.0 - 810       9236.0 - 810
9753.0 - 811       8737.0 - 811
9753.0 - 812       9583.0 - 812
9752.0 - 813       2499.3564441393514 - 813
9752.0 - 814       9665.0 - 814
9757.0 - 815       2494.8756172551944 - 815
9757.0 - 816       9689.0 - 816
9760.0 - 817       9665.0 - 817
9760.0 - 818       9665.0 - 818
9760.0 - 819       9271.0 - 819
9767.0 - 820       9734.0 - 820
9767.0 - 821       9745.0 - 821
9767.0 - 822       2499.3010251630944 - 822
9767.0 - 823       2499.3016759776533 - 823
9767.0 - 824       9760.0 - 824
9767.0 - 825       9612.0 - 825
9767.0 - 826       9627.0 - 826
9767.0 - 827       9627.0 - 827
9767.0 - 828       7314.0 - 828
9767.0 - 829       9638.0 - 829
9767.0 - 830       9277.0 - 830
9767.0 - 831       2500.0 - 831
9767.0 - 832       9713.0 - 832
9767.0 - 833       9273.0 - 833
9767.0 - 834       9723.0 - 834
9767.0 - 835       2499.512337852336 - 835
9767.0 - 836       2499.5531724754246 - 836
9767.0 - 837       9270.0 - 837
9767.0 - 838       9741.0 - 838
9767.0 - 839       9741.0 - 839
9767.0 - 840       9741.0 - 840
9767.0 - 841       9269.0 - 841
9767.0 - 842       8786.0 - 842
9767.0 - 843       2500.0 - 843
9767.0 - 844       2499.1092107607337 - 844
9767.0 - 845       9721.0 - 845
9767.0 - 846       2499.299915989919 - 846
9767.0 - 847       9718.0 - 847
9767.0 - 848       9728.0 - 848
9767.0 - 849       9732.0 - 849
9767.0 - 850       9722.0 - 850
9764.0 - 851       9724.0 - 851
9764.0 - 852       9724.0 - 852
9755.0 - 853       9713.0 - 853
9757.0 - 854       9230.0 - 854
9760.0 - 855       7771.0 - 855
9757.0 - 856       7771.0 - 856
9757.0 - 857       9727.0 - 857
9755.0 - 858       9723.0 - 858
9755.0 - 859       9619.0 - 859
9755.0 - 860       9627.0 - 860
9752.0 - 861       9626.0 - 861
9752.0 - 862       9626.0 - 862
9759.0 - 863       2499.511623363938 - 863
9759.0 - 864       9595.0 - 864
9759.0 - 865       9619.0 - 865
9759.0 - 866       9741.0 - 866
9759.0 - 867       9746.0 - 867
9759.0 - 868       8785.0 - 868
9760.0 - 869       9714.0 - 869
9760.0 - 870       9745.0 - 870
9760.0 - 871       9745.0 - 871
9760.0 - 872       9713.0 - 872
9762.0 - 873       9745.0 - 873
9762.0 - 874       2497.2072239806366 - 874
9762.0 - 875       2498.6198738170347 - 875
9762.0 - 876       9640.0 - 876
9762.0 - 877       9703.0 - 877
9762.0 - 878       9265.0 - 878
9762.0 - 879       9265.0 - 879
9764.0 - 880       9748.0 - 880
9764.0 - 881       8298.0 - 881
9764.0 - 882       2499.7667039940275 - 882
9757.0 - 883       2499.1783748254047 - 883
9763.0 - 884       2499.1081780076697 - 884
9762.0 - 885       2497.317073170732 - 885
9761.0 - 886       8299.0 - 886
9760.0 - 887       8299.0 - 887
9760.0 - 888       2499.512099921936 - 888
9760.0 - 889       2497.098214285714 - 889
9760.0 - 890       9591.0 - 890
9760.0 - 891       9579.0 - 891
9760.0 - 892       2497.3197534173146 - 892
9763.0 - 893       9271.0 - 893
9767.0 - 894       9746.0 - 894
9767.0 - 895       2499.301090299133 - 895
9767.0 - 896       8287.0 - 896
9767.0 - 897       9756.0 - 897
9767.0 - 898       9753.0 - 898
9767.0 - 899       8300.0 - 899
9767.0 - 900       9763.0 - 900
9767.0 - 901       9745.0 - 901
9767.0 - 902       9736.0 - 902
9767.0 - 903       8296.0 - 903
9767.0 - 904       2500.0 - 904
9767.0 - 905       2499.7664860825707 - 905
9767.0 - 906       2499.7667039940275 - 906
9767.0 - 907       9729.0 - 907
9767.0 - 908       9728.0 - 908
9767.0 - 909       9727.0 - 909
9767.0 - 910       9727.0 - 910
9767.0 - 911       9750.0 - 911
9767.0 - 912       9716.0 - 912
9767.0 - 913       9271.0 - 913
9767.0 - 914       2499.5539298777767 - 914
9767.0 - 915       9706.0 - 915
9767.0 - 916       9749.0 - 916
9767.0 - 917       9720.0 - 917
9767.0 - 918       9631.0 - 918
9767.0 - 919       7801.0 - 919
9767.0 - 920       9702.0 - 920
9767.0 - 921       9756.0 - 921
9767.0 - 922       9637.0 - 922
9767.0 - 923       9260.0 - 923
9767.0 - 924       9637.0 - 924
9767.0 - 925       2499.3588099512694 - 925
9767.0 - 926       9650.0 - 926
9767.0 - 927       9631.0 - 927
9767.0 - 928       2499.5110980737263 - 928
9760.0 - 929       9632.0 - 929
9767.0 - 930       9678.0 - 930
9767.0 - 931       2499.1789819376027 - 931
9762.0 - 932       2499.766660444279 - 932
9762.0 - 933       2499.3000466635563 - 933
9762.0 - 934       2499.3016109507403 - 934
9762.0 - 935       2497.069740183629 - 935
9762.0 - 936       9709.0 - 936
9762.0 - 937       9272.0 - 937
9762.0 - 938       9747.0 - 938
9762.0 - 939       7804.0 - 939
9762.0 - 940       7803.0 - 940
9762.0 - 941       2499.5114802149487 - 941
9762.0 - 942       2499.3016109507403 - 942
9762.0 - 943       9737.0 - 943
9762.0 - 944       9739.0 - 944
9762.0 - 945       2497.437331096822 - 945
9762.0 - 946       9724.0 - 946
9762.0 - 947       9691.0 - 947
9762.0 - 948       9701.0 - 948
9762.0 - 949       2499.766812797314 - 949
9762.0 - 950       9638.0 - 950
9762.0 - 951       9693.0 - 951
9762.0 - 952       9705.0 - 952
9762.0 - 953       8788.0 - 953
9762.0 - 954       9732.0 - 954
9762.0 - 955       9245.0 - 955
9762.0 - 956       2497.0685948798123 - 956
9762.0 - 957       2500.0 - 957
9762.0 - 958       9665.0 - 958
9762.0 - 959       9729.0 - 959
9762.0 - 960       9758.0 - 960
9762.0 - 961       2499.3016109507403 - 961
9762.0 - 962       9735.0 - 962
9762.0 - 963       2499.7666386633064 - 963
9762.0 - 964       2499.5539696699375 - 964
9762.0 - 965       9747.0 - 965
9762.0 - 966       9757.0 - 966
9762.0 - 967       9743.0 - 967
9762.0 - 968       9665.0 - 968
9762.0 - 969       2499.553651133726 - 969
9762.0 - 970       9732.0 - 970
9762.0 - 971       9732.0 - 971
9762.0 - 972       9762.0 - 972
9762.0 - 973       9740.0 - 973
9762.0 - 974       9762.0 - 974
9762.0 - 975       9762.0 - 975
9762.0 - 976       9665.0 - 976
9762.0 - 977       9727.0 - 977
9762.0 - 978       9725.0 - 978
9762.0 - 979       9736.0 - 979
9762.0 - 980       9742.0 - 980
9762.0 - 981       9762.0 - 981
9762.0 - 982       9748.0 - 982
9762.0 - 983       9724.0 - 983
9762.0 - 984       9616.0 - 984
9762.0 - 985       9726.0 - 985
9762.0 - 986       9625.0 - 986
9762.0 - 987       9665.0 - 987
9762.0 - 988       9733.0 - 988
9762.0 - 989       9734.0 - 989
9762.0 - 990       2499.3016109507403 - 990
9762.0 - 991       9720.0 - 991
9762.0 - 992       2497.073741708935 - 992
9762.0 - 993       9721.0 - 993
9762.0 - 994       9739.0 - 994
9762.0 - 995       2499.512099921936 - 995
9762.0 - 996       9624.0 - 996
9762.0 - 997       9624.0 - 997
9762.0 - 998       9737.0 - 998
9765.0 - 999       9754.0 - 999
9765.0 - 1000       9756.0 - 1000
9762.0 - 1001       9752.0 - 1001
9762.0 - 1002       9273.0 - 1002
9762.0 - 1003       2476.7628921261953 - 1003
9762.0 - 1004       2480.0132022883968 - 1004
9762.0 - 1005       2477.5602667122585 - 1005
9762.0 - 1006       2499.0106846062527 - 1006
9755.0 - 1007       9665.0 - 1007
9762.0 - 1008       7813.0 - 1008
9760.0 - 1009       9254.0 - 1009
9760.0 - 1010       9605.0 - 1010
9753.0 - 1011       8625.0 - 1011
9753.0 - 1012       8740.0 - 1012
9751.0 - 1013       9086.0 - 1013
9751.0 - 1014       9581.0 - 1014
9751.0 - 1015       9613.0 - 1015
9751.0 - 1016       2478.201859011269 - 1016
9729.0 - 1017       9600.0 - 1017
9739.0 - 1018       9592.0 - 1018
9754.0 - 1019       9665.0 - 1019
9754.0 - 1020       9678.0 - 1020
9754.0 - 1021       9689.0 - 1021
9755.0 - 1022       2499.1068238656667 - 1022
9755.0 - 1023       2497.2143653038484 - 1023
9735.0 - 1024       2499.3003731343283 - 1024
9756.0 - 1025       9705.0 - 1025
9756.0 - 1026       9241.0 - 1026
9758.0 - 1027       9241.0 - 1027
9758.0 - 1028       9736.0 - 1028
9762.0 - 1029       2499.3013507219375 - 1029
9762.0 - 1030       6834.0 - 1030
9762.0 - 1031       9720.0 - 1031
9762.0 - 1032       9725.0 - 1032
9762.0 - 1033       7817.0 - 1033
9763.0 - 1034       8791.0 - 1034
9767.0 - 1035       2498.8590552977867 - 1035
9767.0 - 1036       6344.0 - 1036
9767.0 - 1037       9711.0 - 1037
9767.0 - 1038       9721.0 - 1038
9767.0 - 1039       9731.0 - 1039
9767.0 - 1040       9723.0 - 1040
9767.0 - 1041       9236.0 - 1041
9767.0 - 1042       9729.0 - 1042
9767.0 - 1043       9619.0 - 1043
9763.0 - 1044       9724.0 - 1044
9759.0 - 1045       9714.0 - 1045
9759.0 - 1046       9594.0 - 1046
9759.0 - 1047       9737.0 - 1047
9762.0 - 1048       2499.766573295985 - 1048
9762.0 - 1049       2499.3007644974828 - 1049
9765.0 - 1050       9645.0 - 1050
9767.0 - 1051       9644.0 - 1051
9767.0 - 1052       9641.0 - 1052
9762.0 - 1053       7312.0 - 1053
9763.0 - 1054       9609.0 - 1054
9761.0 - 1055       2499.3012856344326 - 1055
9767.0 - 1056       9269.0 - 1056
9767.0 - 1057       2499.766595089161 - 1057
9767.0 - 1058       2496.883903133903 - 1058
9767.0 - 1059       7319.0 - 1059
9767.0 - 1060       2499.3014808605753 - 1060
9767.0 - 1061       9755.0 - 1061
9767.0 - 1062       9271.0 - 1062
9767.0 - 1063       9271.0 - 1063
9767.0 - 1064       9753.0 - 1064
9767.0 - 1065       9276.0 - 1065
9767.0 - 1066       8787.0 - 1066
9767.0 - 1067       8787.0 - 1067
9767.0 - 1068       9739.0 - 1068
9767.0 - 1069       9728.0 - 1069
9767.0 - 1070       9732.0 - 1070
9767.0 - 1071       9631.0 - 1071
9767.0 - 1072       9696.0 - 1072
9767.0 - 1073       9263.0 - 1073
9760.0 - 1074       9695.0 - 1074
9755.0 - 1075       2499.179116729601 - 1075
9753.0 - 1076       2499.358371118145 - 1076
9761.0 - 1077       2499.7664860825707 - 1077
9761.0 - 1078       2499.301545911715 - 1078
9762.0 - 1079       2500.0 - 1079
9762.0 - 1080       9224.0 - 1080
9762.0 - 1081       9277.0 - 1081
9762.0 - 1082       2498.480243161094 - 1082
9762.0 - 1083       2499.0119358153506 - 1083
9762.0 - 1084       2500.0 - 1084
9762.0 - 1085       9593.0 - 1085
9762.0 - 1086       2497.0743124634287 - 1086
9762.0 - 1087       9707.0 - 1087
9762.0 - 1088       9707.0 - 1088
9762.0 - 1089       9752.0 - 1089
9762.0 - 1090       9725.0 - 1090
9762.0 - 1091       8788.0 - 1091
9762.0 - 1092       9744.0 - 1092
9762.0 - 1093       9744.0 - 1093
9762.0 - 1094       2498.9292444749017 - 1094
9762.0 - 1095       9732.0 - 1095
9767.0 - 1096       8761.0 - 1096
9767.0 - 1097       2500.0000000000005 - 1097
9765.0 - 1098       9254.0 - 1098
9767.0 - 1099       2499.5121951219517 - 1099
9767.0 - 1100       8297.0 - 1100
9767.0 - 1101       9727.0 - 1101
9767.0 - 1102       2499.512099921936 - 1102
9762.0 - 1103       9694.0 - 1103
9762.0 - 1104       2499.76644245142 - 1104
9762.0 - 1105       9688.0 - 1105
9762.0 - 1106       8786.0 - 1106
9762.0 - 1107       2499.7664860825707 - 1107
9762.0 - 1108       9722.0 - 1108
9762.0 - 1109       9722.0 - 1109
9762.0 - 1110       9718.0 - 1110
9762.0 - 1111       9740.0 - 1111
9762.0 - 1112       9737.0 - 1112
9762.0 - 1113       2497.3183159023865 - 1113
9762.0 - 1114       9742.0 - 1114
9762.0 - 1115       9740.0 - 1115
9762.0 - 1116       2497.0751681778297 - 1116
9762.0 - 1117       8785.0 - 1117
9762.0 - 1118       8783.0 - 1118
9762.0 - 1119       8768.0 - 1119
9762.0 - 1120       2499.766812797314 - 1120
9762.0 - 1121       9741.0 - 1121
9762.0 - 1122       2480.359765051395 - 1122
9762.0 - 1123       9755.0 - 1123
9762.0 - 1124       9718.0 - 1124
9762.0 - 1125       9620.0 - 1125
9763.0 - 1126       9638.0 - 1126
9767.0 - 1127       2499.76622405087 - 1127
9767.0 - 1128       9691.0 - 1128
9767.0 - 1129       9691.0 - 1129
9767.0 - 1130       9682.0 - 1130
9749.0 - 1131       9681.0 - 1131
9749.0 - 1132       9686.0 - 1132
9749.0 - 1133       9686.0 - 1133
9760.0 - 1134       2497.0953615157746 - 1134
9747.0 - 1135       9689.0 - 1135
9761.0 - 1136       2499.30017728842 - 1136
9759.0 - 1137       2499.7665514987393 - 1137
9759.0 - 1138       9598.0 - 1138
9751.0 - 1139       9620.0 - 1139
9758.0 - 1140       9258.0 - 1140
9759.0 - 1141       9635.0 - 1141
9759.0 - 1142       9711.0 - 1142
9761.0 - 1143       9576.0 - 1143
9761.0 - 1144       9703.0 - 1144
9762.0 - 1145       2499.300960014913 - 1145
9762.0 - 1146       2499.301090299133 - 1146
9762.0 - 1147       9736.0 - 1147
9762.0 - 1148       9631.0 - 1148
9762.0 - 1149       9739.0 - 1149
9762.0 - 1150       9268.0 - 1150
9762.0 - 1151       9723.0 - 1151
9762.0 - 1152       9737.0 - 1152
9762.0 - 1153       9739.0 - 1153
9762.0 - 1154       9762.0 - 1154
9762.0 - 1155       9252.0 - 1155
9762.0 - 1156       2499.3016109507403 - 1156
9762.0 - 1157       9746.0 - 1157
9762.0 - 1158       2499.3016109507403 - 1158
9762.0 - 1159       9746.0 - 1159
9762.0 - 1160       2497.4370922646785 - 1160
9762.0 - 1161       9631.0 - 1161
9762.0 - 1162       2499.512099921936 - 1162
9762.0 - 1163       9725.0 - 1163
9762.0 - 1164       9719.0 - 1164
9762.0 - 1165       9249.0 - 1165
9762.0 - 1166       7199.0 - 1166
9762.0 - 1167       2480.01173622827 - 1167
9762.0 - 1168       2497.4358974358975 - 1168
9762.0 - 1169       8295.0 - 1169
9762.0 - 1170       9269.0 - 1170
9762.0 - 1171       2497.5559683253496 - 1171
9762.0 - 1172       2473.674401267356 - 1172
9762.0 - 1173       2496.883903133903 - 1173
9762.0 - 1174       9269.0 - 1174
9762.0 - 1175       9727.0 - 1175
9762.0 - 1176       9704.0 - 1176
9762.0 - 1177       9747.0 - 1177
9762.0 - 1178       9271.0 - 1178
9762.0 - 1179       9719.0 - 1179
9762.0 - 1180       2497.0748829953195 - 1180
9762.0 - 1181       9738.0 - 1181
9762.0 - 1182       9665.0 - 1182
9762.0 - 1183       9665.0 - 1183
9762.0 - 1184       9737.0 - 1184
9762.0 - 1185       9642.0 - 1185
9762.0 - 1186       9249.0 - 1186
9762.0 - 1187       7806.0 - 1187
9762.0 - 1188       9757.0 - 1188
9762.0 - 1189       9762.0 - 1189
9762.0 - 1190       9743.0 - 1190
9762.0 - 1191       9743.0 - 1191
9762.0 - 1192       9741.0 - 1192
9762.0 - 1193       9719.0 - 1193
9762.0 - 1194       9737.0 - 1194
9762.0 - 1195       9744.0 - 1195
9762.0 - 1196       9762.0 - 1196
9765.0 - 1197       9762.0 - 1197
9762.0 - 1198       9755.0 - 1198
9762.0 - 1199       9726.0 - 1199
9762.0 - 1200       9731.0 - 1200
9762.0 - 1201       9737.0 - 1201
9762.0 - 1202       9247.0 - 1202
9762.0 - 1203       9725.0 - 1203
9762.0 - 1204       9736.0 - 1204
9762.0 - 1205       9751.0 - 1205
9762.0 - 1206       2499.1086549603356 - 1206
9762.0 - 1207       9762.0 - 1207
9762.0 - 1208       9762.0 - 1208
9762.0 - 1209       9762.0 - 1209
9762.0 - 1210       9755.0 - 1210
9762.0 - 1211       9751.0 - 1211
9762.0 - 1212       9733.0 - 1212
9763.0 - 1213       9727.0 - 1213
9762.0 - 1214       9718.0 - 1214
9762.0 - 1215       9718.0 - 1215
9762.0 - 1216       9600.0 - 1216
9762.0 - 1217       9598.0 - 1217
9756.0 - 1218       9230.0 - 1218
9756.0 - 1219       9230.0 - 1219
9756.0 - 1220       9665.0 - 1220
9756.0 - 1221       9673.0 - 1221
9756.0 - 1222       9667.0 - 1222
9756.0 - 1223       2499.1764802767025 - 1223
9756.0 - 1224       9584.0 - 1224
9756.0 - 1225       9687.0 - 1225
9756.0 - 1226       9671.0 - 1226
9756.0 - 1227       8257.0 - 1227
9756.0 - 1228       9102.0 - 1228
9756.0 - 1229       9684.0 - 1229
9756.0 - 1230       9694.0 - 1230
9756.0 - 1231       9226.0 - 1231
9756.0 - 1232       9624.0 - 1232
9760.0 - 1233       9682.0 - 1233
9756.0 - 1234       9665.0 - 1234
9761.0 - 1235       2499.1779020059193 - 1235
9752.0 - 1236       2499.512099921936 - 1236
9755.0 - 1237       2499.55337204109 - 1237
9761.0 - 1238       2498.7698868295884 - 1238
9761.0 - 1239       9716.0 - 1239
9761.0 - 1240       2499.5536909756315 - 1240
9761.0 - 1241       2499.51171875 - 1241
9762.0 - 1242       9702.0 - 1242
9762.0 - 1243       9738.0 - 1243
9762.0 - 1244       9267.0 - 1244
9762.0 - 1245       9724.0 - 1245
9762.0 - 1246       9739.0 - 1246
9762.0 - 1247       9262.0 - 1247
9762.0 - 1248       9641.0 - 1248
9762.0 - 1249       9746.0 - 1249
9762.0 - 1250       2499.511814098809 - 1250
9762.0 - 1251       2499.766812797314 - 1251
9762.0 - 1252       8303.0 - 1252
9762.0 - 1253       9739.0 - 1253
9762.0 - 1254       9762.0 - 1254
9762.0 - 1255       9268.0 - 1255
9762.0 - 1256       9268.0 - 1256
9762.0 - 1257       9268.0 - 1257
9762.0 - 1258       9756.0 - 1258
9762.0 - 1259       9737.0 - 1259
9762.0 - 1260       9762.0 - 1260
9762.0 - 1261       9742.0 - 1261
9762.0 - 1262       2476.7628921261953 - 1262
9762.0 - 1263       2499.108018909999 - 1263
9762.0 - 1264       8782.0 - 1264
9762.0 - 1265       2499.1078597555534 - 1265
9762.0 - 1266       9728.0 - 1266
9762.0 - 1267       9743.0 - 1267
9762.0 - 1268       9722.0 - 1268
9762.0 - 1269       9762.0 - 1269
9762.0 - 1270       9742.0 - 1270
9762.0 - 1271       2499.3007644974828 - 1271
9762.0 - 1272       9277.0 - 1272
9762.0 - 1273       9277.0 - 1273
9762.0 - 1274       9630.0 - 1274
9762.0 - 1275       9613.0 - 1275
9762.0 - 1276       2496.8755579360827 - 1276
9762.0 - 1277       2499.3008296821104 - 1277
9762.0 - 1278       9665.0 - 1278
9762.0 - 1279       2499.301545911715 - 1279
9762.0 - 1280       2477.0848310567935 - 1280
9762.0 - 1281       9665.0 - 1281
9762.0 - 1282       9686.0 - 1282
9762.0 - 1283       9723.0 - 1283
9762.0 - 1284       9724.0 - 1284
9762.0 - 1285       2498.9298861398856 - 1285
9760.0 - 1286       9706.0 - 1286
9758.0 - 1287       9234.0 - 1287
9758.0 - 1288       9690.0 - 1288
9758.0 - 1289       9691.0 - 1289
9751.0 - 1290       8729.0 - 1290
9759.0 - 1291       2499.5109546165886 - 1291
9756.0 - 1292       9707.0 - 1292
9760.0 - 1293       9262.0 - 1293
9760.0 - 1294       9723.0 - 1294
9765.0 - 1295       9749.0 - 1295
9765.0 - 1296       2499.5123854105714 - 1296
9767.0 - 1297       9272.0 - 1297
9767.0 - 1298       9258.0 - 1298
9767.0 - 1299       9749.0 - 1299
9767.0 - 1300       9616.0 - 1300
9767.0 - 1301       9742.0 - 1301
9767.0 - 1302       9747.0 - 1302
9767.0 - 1303       9647.0 - 1303
9767.0 - 1304       9637.0 - 1304
9767.0 - 1305       9611.0 - 1305
9767.0 - 1306       2500.0000000000005 - 1306
9767.0 - 1307       2499.5120523079927 - 1307
9767.0 - 1308       2499.1091314031178 - 1308
9767.0 - 1309       9737.0 - 1309
9767.0 - 1310       9742.0 - 1310
9767.0 - 1311       9624.0 - 1311
9767.0 - 1312       2476.7691208005717 - 1312
9767.0 - 1313       9621.0 - 1313
9767.0 - 1314       9249.0 - 1314
9767.0 - 1315       9249.0 - 1315
9767.0 - 1316       9139.0 - 1316
9762.0 - 1317       9620.0 - 1317
9767.0 - 1318       2475.943572496263 - 1318
9767.0 - 1319       9724.0 - 1319
9767.0 - 1320       9730.0 - 1320
9767.0 - 1321       9269.0 - 1321
9767.0 - 1322       9627.0 - 1322
9762.0 - 1323       9743.0 - 1323
9762.0 - 1324       9262.0 - 1324
9762.0 - 1325       2499.5119570522206 - 1325
9762.0 - 1326       2499.3016109507403 - 1326
9762.0 - 1327       2499.512337852336 - 1327
9762.0 - 1328       9751.0 - 1328
9762.0 - 1329       9643.0 - 1329
9762.0 - 1330       2474.5626561942163 - 1330
9762.0 - 1331       9265.0 - 1331
9767.0 - 1332       2499.511384735659 - 1332
9767.0 - 1333       9720.0 - 1333
9767.0 - 1334       9277.0 - 1334
9767.0 - 1335       9745.0 - 1335
9767.0 - 1336       2499.3016759776533 - 1336
9767.0 - 1337       9277.0 - 1337
9767.0 - 1338       9737.0 - 1338
9767.0 - 1339       9728.0 - 1339
9767.0 - 1340       9728.0 - 1340
9767.0 - 1341       2499.3016109507403 - 1341
9767.0 - 1342       9270.0 - 1342
9767.0 - 1343       9697.0 - 1343
9767.0 - 1344       2499.766595089161 - 1344
9767.0 - 1345       9260.0 - 1345
9767.0 - 1346       9707.0 - 1346
9767.0 - 1347       9235.0 - 1347
9767.0 - 1348       9739.0 - 1348
9767.0 - 1349       9745.0 - 1349
9767.0 - 1350       9751.0 - 1350
9767.0 - 1351       9715.0 - 1351
9767.0 - 1352       9701.0 - 1352
9767.0 - 1353       9712.0 - 1353
9766.0 - 1354       9709.0 - 1354
9761.0 - 1355       9705.0 - 1355
9761.0 - 1356       8298.0 - 1356
9764.0 - 1357       9697.0 - 1357
9761.0 - 1358       9626.0 - 1358
9761.0 - 1359       9626.0 - 1359
9767.0 - 1360       2497.2062236740308 - 1360
9767.0 - 1361       2498.6178027012083 - 1361
9767.0 - 1362       9675.0 - 1362
9767.0 - 1363       9722.0 - 1363
9767.0 - 1364       2499.5123854105714 - 1364
9767.0 - 1365       9722.0 - 1365
9767.0 - 1366       2499.511623363938 - 1366
9767.0 - 1367       9736.0 - 1367
9767.0 - 1368       9705.0 - 1368
9767.0 - 1369       9705.0 - 1369
9767.0 - 1370       9250.0 - 1370
9767.0 - 1371       2499.7658079625294 - 1371
9767.0 - 1372       9693.0 - 1372
9762.0 - 1373       9723.0 - 1373
9762.0 - 1374       9724.0 - 1374
9762.0 - 1375       7789.0 - 1375
9762.0 - 1376       7789.0 - 1376
9762.0 - 1377       2499.7662459093035 - 1377
9762.0 - 1378       8705.0 - 1378
9762.0 - 1379       8705.0 - 1379
9762.0 - 1380       9630.0 - 1380
9762.0 - 1381       9686.0 - 1381
9762.0 - 1382       8757.0 - 1382
9762.0 - 1383       9256.0 - 1383
9762.0 - 1384       2499.5538104586826 - 1384
9762.0 - 1385       9724.0 - 1385
9762.0 - 1386       9737.0 - 1386
9762.0 - 1387       9740.0 - 1387
9762.0 - 1388       9745.0 - 1388
9763.0 - 1389       2499.3013507219375 - 1389
9763.0 - 1390       2499.5121475265883 - 1390
9767.0 - 1391       9744.0 - 1391
9767.0 - 1392       9754.0 - 1392
9767.0 - 1393       9756.0 - 1393
9767.0 - 1394       9646.0 - 1394
9767.0 - 1395       9646.0 - 1395
9767.0 - 1396       9646.0 - 1396
9767.0 - 1397       9646.0 - 1397
9767.0 - 1398       9621.0 - 1398
9767.0 - 1399       9258.0 - 1399
9767.0 - 1400       9637.0 - 1400
9767.0 - 1401       9618.0 - 1401
9767.0 - 1402       9634.0 - 1402
9767.0 - 1403       9277.0 - 1403
9767.0 - 1404       9737.0 - 1404
9767.0 - 1405       2499.5117664290597 - 1405
9767.0 - 1406       9665.0 - 1406
9767.0 - 1407       9697.0 - 1407
9767.0 - 1408       2498.9312585499315 - 1408
9767.0 - 1409       9258.0 - 1409
9767.0 - 1410       9262.0 - 1410
9767.0 - 1411       9707.0 - 1411
9762.0 - 1412       9707.0 - 1412
9762.0 - 1413       9230.0 - 1413
9764.0 - 1414       2499.108416547789 - 1414
9767.0 - 1415       9730.0 - 1415
9767.0 - 1416       9724.0 - 1416
9767.0 - 1417       9739.0 - 1417
9767.0 - 1418       8768.0 - 1418
9767.0 - 1419       2499.0123261694057 - 1419
9767.0 - 1420       9275.0 - 1420
9767.0 - 1421       9730.0 - 1421
9767.0 - 1422       2497.5559683253496 - 1422
9767.0 - 1423       9267.0 - 1423
9767.0 - 1424       9720.0 - 1424
9767.0 - 1425       9720.0 - 1425
9767.0 - 1426       9719.0 - 1426
9767.0 - 1427       2499.5540492329646 - 1427
9767.0 - 1428       9720.0 - 1428
9767.0 - 1429       9736.0 - 1429
9767.0 - 1430       9278.0 - 1430
9767.0 - 1431       2500.0 - 1431
9767.0 - 1432       2499.5110502640327 - 1432
9767.0 - 1433       9759.0 - 1433
9767.0 - 1434       9761.0 - 1434
9767.0 - 1435       9761.0 - 1435
9767.0 - 1436       9756.0 - 1436
