7330.0 - 1       2481.7178566679963 - 1
9763.0 - 740       2499.5119570522206 - 740
9763.0 - 741       9613.0 - 741
9763.0 - 742       9711.0 - 742
9763.0 - 743       9275.0 - 743
9765.0 - 744       9743.0 - 744
9767.0 - 745       2499.9999999999995 - 745
9767.0 - 746       2499.5114802149487 - 746
9767.0 - 747       9756.0 - 747
9767.0 - 748       9271.0 - 748
9767.0 - 749       9729.0 - 749
9767.0 - 750       9723.0 - 750
9767.0 - 751       2500.0000000000005 - 751
9767.0 - 752       9215.0 - 752
9767.0 - 753       2499.178779666585 - 753
9767.0 - 754       7313.0 - 754
9767.0 - 755       9596.0 - 755
9767.0 - 756       2476.3532496722232 - 756
9767.0 - 757       2498.8594023268197 - 757
9767.0 - 758       8306.0 - 758
9767.0 - 759       2499.301415797317 - 759
9767.0 - 760       7296.0 - 760
9767.0 - 761       7296.0 - 761
9767.0 - 762       8793.0 - 762
9767.0 - 763       8793.0 - 763
9767.0 - 764       9767.0 - 764
9767.0 - 765       9760.0 - 765
9767.0 - 766       9628.0 - 766
9767.0 - 767       9619.0 - 767
9767.0 - 768       9619.0 - 768
9767.0 - 769       9745.0 - 769
9767.0 - 770       9642.0 - 770
9767.0 - 771       9734.0 - 771
9767.0 - 772       9219.0 - 772
9767.0 - 773       8779.0 - 773
9767.0 - 774       8747.0 - 774
9767.0 - 775       9711.0 - 775
9767.0 - 776       9706.0 - 776
9759.0 - 777       9705.0 - 777
9759.0 - 778       9243.0 - 778
9759.0 - 779       2499.51119366507 - 779
9749.0 - 780       9709.0 - 780
9757.0 - 781       2499.766311460086 - 781
9757.0 - 782       9701.0 - 782
9757.0 - 783       9732.0 - 783
9759.0 - 784       9735.0 - 784
9762.0 - 785       9743.0 - 785
9762.0 - 786       9751.0 - 786
9762.0 - 787       9751.0 - 787
9762.0 - 788       9751.0 - 788
9762.0 - 789       9749.0 - 789
9762.0 - 790       9747.0 - 790
9762.0 - 791       9731.0 - 791
9762.0 - 792       9723.0 - 792
9762.0 - 793       9728.0 - 793
9762.0 - 794       9728.0 - 794
9754.0 - 795       9728.0 - 795
9756.0 - 796       9665.0 - 796
9756.0 - 797       2499.7665078920336 - 797
9759.0 - 798       9242.0 - 798
9759.0 - 799       9704.0 - 799
9759.0 - 800       2499.766464269033 - 800
9759.0 - 801       2499.7665078920336 - 801
9761.0 - 802       9270.0 - 802
9761.0 - 803       9750.0 - 803
9767.0 - 804       9752.0 - 804
9767.0 - 805       2499.512337852336 - 805
9767.0 - 806       2499.512337852336 - 806
9767.0 - 807       9757.0 - 807
9767.0 - 808       9749.0 - 808
9767.0 - 809       9753.0 - 809
9767.0 - 810       9630.0 - 810
9767.0 - 811       9753.0 - 811
9767.0 - 812       9767.0 - 812
9767.0 - 813       9767.0 - 813
9767.0 - 814       9767.0 - 814
9767.0 - 815       9767.0 - 815
9767.0 - 816       9719.0 - 816
9767.0 - 817       9767.0 - 817
9767.0 - 818       9608.0 - 818
9767.0 - 819       8676.0 - 819
9767.0 - 820       2496.878344630753 - 820
9767.0 - 821       9622.0 - 821
9767.0 - 822       9717.0 - 822
9767.0 - 823       9717.0 - 823
9767.0 - 824       2499.3007644974828 - 824
9767.0 - 825       8270.0 - 825
9767.0 - 826       9650.0 - 826
9767.0 - 827       2499.299850634802 - 827
9767.0 - 828       8765.0 - 828
9767.0 - 829       8765.0 - 829
9767.0 - 830       2499.5123854105714 - 830
9767.0 - 831       9731.0 - 831
9767.0 - 832       9737.0 - 832
9767.0 - 833       9752.0 - 833
9767.0 - 834       2499.301545911715 - 834
9767.0 - 835       9268.0 - 835
9767.0 - 836       2496.975055845123 - 836
9767.0 - 837       2496.9753373662165 - 837
9748.0 - 838       2496.5711673270343 - 838
9752.0 - 839       9597.0 - 839
9752.0 - 840       9603.0 - 840
9752.0 - 841       2499.766158451034 - 841
9741.0 - 842       2498.7665488035527 - 842
9741.0 - 843       9590.0 - 843
9741.0 - 844       9577.0 - 844
9739.0 - 845       9598.0 - 845
9752.0 - 846       2499.511384735659 - 846
9760.0 - 847       2498.351769101165 - 847
9760.0 - 848       9716.0 - 848
9760.0 - 849       2479.4238683127573 - 849
9762.0 - 850       2497.799726188148 - 850
9762.0 - 851       9720.0 - 851
9762.0 - 852       9743.0 - 852
9762.0 - 853       2499.1084960328076 - 853
9762.0 - 854       9739.0 - 854
9762.0 - 855       9268.0 - 855
9762.0 - 856       9268.0 - 856
9762.0 - 857       9750.0 - 857
9762.0 - 858       9750.0 - 858
9762.0 - 859       9747.0 - 859
9762.0 - 860       9638.0 - 860
9762.0 - 861       2478.8671196081527 - 861
9762.0 - 862       2499.3013507219375 - 862
9762.0 - 863       9762.0 - 863
9762.0 - 864       9746.0 - 864
9762.0 - 865       9734.0 - 865
9762.0 - 866       2499.5110024449878 - 866
9762.0 - 867       2498.582364615821 - 867
9762.0 - 868       9148.0 - 868
9762.0 - 869       8786.0 - 869
9762.0 - 870       2499.300634091757 - 870
9762.0 - 871       8786.0 - 871
9762.0 - 872       8786.0 - 872
9762.0 - 873       9744.0 - 873
9762.0 - 874       9744.0 - 874
9762.0 - 875       9732.0 - 875
9762.0 - 876       9757.0 - 876
9762.0 - 877       9725.0 - 877
9762.0 - 878       9665.0 - 878
9762.0 - 879       9665.0 - 879
9762.0 - 880       9762.0 - 880
9762.0 - 881       9741.0 - 881
9762.0 - 882       9741.0 - 882
9762.0 - 883       9737.0 - 883
9762.0 - 884       9639.0 - 884
9762.0 - 885       9755.0 - 885
9762.0 - 886       9762.0 - 886
9762.0 - 887       9747.0 - 887
9762.0 - 888       9745.0 - 888
9762.0 - 889       9270.0 - 889
9762.0 - 890       2499.3008296821104 - 890
9762.0 - 891       2499.3008296821104 - 891
9762.0 - 892       7793.0 - 892
9762.0 - 893       8784.0 - 893
9762.0 - 894       9667.0 - 894
9762.0 - 895       8737.0 - 895
9762.0 - 896       9684.0 - 896
9762.0 - 897       9684.0 - 897
9762.0 - 898       9705.0 - 898
9762.0 - 899       8773.0 - 899
9762.0 - 900       9267.0 - 900
9763.0 - 901       9665.0 - 901
9763.0 - 902       9704.0 - 902
9763.0 - 903       2499.108337048596 - 903
9763.0 - 904       9228.0 - 904
9763.0 - 905       9688.0 - 905
9752.0 - 906       2499.766660444279 - 906
9762.0 - 907       9693.0 - 907
9762.0 - 908       9734.0 - 908
9763.0 - 909       2499.511432479969 - 909
9767.0 - 910       2499.512099921936 - 910
9767.0 - 911       9742.0 - 911
9767.0 - 912       9278.0 - 912
9767.0 - 913       9263.0 - 913
9767.0 - 914       9737.0 - 914
9767.0 - 915       2496.965736159089 - 915
9767.0 - 916       9263.0 - 916
9767.0 - 917       9747.0 - 917
9767.0 - 918       9270.0 - 918
9767.0 - 919       9746.0 - 919
9767.0 - 920       9746.0 - 920
9767.0 - 921       9746.0 - 921
9767.0 - 922       9765.0 - 922
9767.0 - 923       9767.0 - 923
9767.0 - 924       9739.0 - 924
9767.0 - 925       9756.0 - 925
9767.0 - 926       2499.1092107607337 - 926
9767.0 - 927       9738.0 - 927
9767.0 - 928       9265.0 - 928
9767.0 - 929       9275.0 - 929
9767.0 - 930       9280.0 - 930
9767.0 - 931       9736.0 - 931
9767.0 - 932       9737.0 - 932
9767.0 - 933       9725.0 - 933
9767.0 - 934       9252.0 - 934
9767.0 - 935       2499.51119366507 - 935
9767.0 - 936       8294.0 - 936
9767.0 - 937       2499.0133396479596 - 937
9767.0 - 938       9736.0 - 938
9767.0 - 939       8789.0 - 939
9767.0 - 940       9743.0 - 940
9767.0 - 941       2499.5110502640327 - 941
9767.0 - 942       9742.0 - 942
9767.0 - 943       2499.108813831209 - 943
9767.0 - 944       9731.0 - 944
9767.0 - 945       9277.0 - 945
9767.0 - 946       9732.0 - 946
9767.0 - 947       9726.0 - 947
9767.0 - 948       9726.0 - 948
9767.0 - 949       9722.0 - 949
9763.0 - 950       9694.0 - 950
9763.0 - 951       2499.5121475265883 - 951
9767.0 - 952       2499.1783748254047 - 952
9767.0 - 953       8767.0 - 953
9767.0 - 954       8767.0 - 954
9767.0 - 955       9632.0 - 955
9767.0 - 956       9708.0 - 956
9767.0 - 957       9586.0 - 957
9763.0 - 958       9254.0 - 958
9763.0 - 959       2499.511623363938 - 959
9763.0 - 960       8288.0 - 960
9762.0 - 961       9724.0 - 961
9762.0 - 962       9715.0 - 962
9767.0 - 963       2499.2986065650425 - 963
9762.0 - 964       9257.0 - 964
9762.0 - 965       9633.0 - 965
9762.0 - 966       9665.0 - 966
9765.0 - 967       2499.301090299133 - 967
9762.0 - 968       9275.0 - 968
9764.0 - 969       9268.0 - 969
9764.0 - 970       9638.0 - 970
9762.0 - 971       9638.0 - 971
9762.0 - 972       9714.0 - 972
9762.0 - 973       8781.0 - 973
9762.0 - 974       9627.0 - 974
9762.0 - 975       9733.0 - 975
9762.0 - 976       6817.0 - 976
9762.0 - 977       9731.0 - 977
9762.0 - 978       2479.237522739856 - 978
9762.0 - 979       9712.0 - 979
9762.0 - 980       9712.0 - 980
9762.0 - 981       9270.0 - 981
9762.0 - 982       2499.9999999999995 - 982
9762.0 - 983       9251.0 - 983
9762.0 - 984       9645.0 - 984
9762.0 - 985       9640.0 - 985
9762.0 - 986       9640.0 - 986
9762.0 - 987       9718.0 - 987
9762.0 - 988       9749.0 - 988
9762.0 - 989       9636.0 - 989
9762.0 - 990       9277.0 - 990
9762.0 - 991       8782.0 - 991
9762.0 - 992       9734.0 - 992
9762.0 - 993       9617.0 - 993
9762.0 - 994       9613.0 - 994
9762.0 - 995       9255.0 - 995
9751.0 - 996       7284.0 - 996
9751.0 - 997       9619.0 - 997
9756.0 - 998       9260.0 - 998
9751.0 - 999       9230.0 - 999
9751.0 - 1000       9665.0 - 1000
9751.0 - 1001       2499.1080984659297 - 1001
9746.0 - 1002       9599.0 - 1002
9746.0 - 1003       2499.2973580663297 - 1003
9735.0 - 1004       9680.0 - 1004
9749.0 - 1005       2496.8730456535336 - 1005
9749.0 - 1006       2499.5110980737263 - 1006
9738.0 - 1007       2499.7665296974224 - 1007
9745.0 - 1008       9620.0 - 1008
9740.0 - 1009       2499.511384735659 - 1009
9745.0 - 1010       7761.0 - 1010
9745.0 - 1011       9692.0 - 1011
9754.0 - 1012       9690.0 - 1012
9754.0 - 1013       9253.0 - 1013
9754.0 - 1014       9592.0 - 1014
9758.0 - 1015       7764.0 - 1015
9762.0 - 1016       2499.55337204109 - 1016
9762.0 - 1017       9248.0 - 1017
9762.0 - 1018       9711.0 - 1018
9762.0 - 1019       9725.0 - 1019
9762.0 - 1020       9745.0 - 1020
9762.0 - 1021       9278.0 - 1021
9762.0 - 1022       9744.0 - 1022
9762.0 - 1023       7809.0 - 1023
9762.0 - 1024       7809.0 - 1024
9762.0 - 1025       9264.0 - 1025
9762.0 - 1026       9270.0 - 1026
9762.0 - 1027       2499.512099921936 - 1027
9762.0 - 1028       9721.0 - 1028
9762.0 - 1029       9728.0 - 1029
9762.0 - 1030       9738.0 - 1030
9762.0 - 1031       9264.0 - 1031
9762.0 - 1032       9700.0 - 1032
9762.0 - 1033       9700.0 - 1033
9762.0 - 1034       9700.0 - 1034
9762.0 - 1035       6332.0 - 1035
9762.0 - 1036       9270.0 - 1036
9762.0 - 1037       9716.0 - 1037
9764.0 - 1038       9272.0 - 1038
9762.0 - 1039       9716.0 - 1039
9762.0 - 1040       9705.0 - 1040
9762.0 - 1041       9705.0 - 1041
9762.0 - 1042       9721.0 - 1042
9754.0 - 1043       2499.301090299133 - 1043
9754.0 - 1044       9708.0 - 1044
9758.0 - 1045       8778.0 - 1045
9758.0 - 1046       9734.0 - 1046
9758.0 - 1047       9745.0 - 1047
9758.0 - 1048       9747.0 - 1048
9759.0 - 1049       9717.0 - 1049
9759.0 - 1050       9616.0 - 1050
9759.0 - 1051       9608.0 - 1051
9759.0 - 1052       7804.0 - 1052
9745.0 - 1053       7194.0 - 1053
9745.0 - 1054       2499.3567201303713 - 1054
9752.0 - 1055       9220.0 - 1055
9752.0 - 1056       9583.0 - 1056
9752.0 - 1057       9589.0 - 1057
9752.0 - 1058       9596.0 - 1058
9752.0 - 1059       9602.0 - 1059
9752.0 - 1060       9611.0 - 1060
9752.0 - 1061       9590.0 - 1061
9752.0 - 1062       2499.3000466635563 - 1062
9759.0 - 1063       8264.0 - 1063
9759.0 - 1064       9618.0 - 1064
9760.0 - 1065       9206.0 - 1065
9760.0 - 1066       8758.0 - 1066
9761.0 - 1067       2497.552618697993 - 1067
9761.0 - 1068       2500.0000000000005 - 1068
9763.0 - 1069       8182.0 - 1069
9763.0 - 1070       9733.0 - 1070
9762.0 - 1071       2499.5119570522206 - 1071
9762.0 - 1072       9626.0 - 1072
9762.0 - 1073       9242.0 - 1073
9764.0 - 1074       2498.770088553624 - 1074
9766.0 - 1075       2494.878048780488 - 1075
9766.0 - 1076       8779.0 - 1076
9767.0 - 1077       2497.2004479283314 - 1077
9762.0 - 1078       7320.0 - 1078
9760.0 - 1079       2497.0745977571914 - 1079
9762.0 - 1080       7320.0 - 1080
9762.0 - 1081       7320.0 - 1081
9762.0 - 1082       9260.0 - 1082
9762.0 - 1083       9260.0 - 1083
9762.0 - 1084       9257.0 - 1084
9762.0 - 1085       9257.0 - 1085
9762.0 - 1086       2500.0 - 1086
9762.0 - 1087       9635.0 - 1087
9762.0 - 1088       9719.0 - 1088
9758.0 - 1089       9719.0 - 1089
9762.0 - 1090       2499.300894854586 - 1090
9762.0 - 1091       2500.0000000000005 - 1091
9762.0 - 1092       9716.0 - 1092
9762.0 - 1093       9278.0 - 1093
9762.0 - 1094       9277.0 - 1094
9762.0 - 1095       9632.0 - 1095
9762.0 - 1096       2499.5536909756315 - 1096
9762.0 - 1097       9728.0 - 1097
9762.0 - 1098       9728.0 - 1098
9762.0 - 1099       9732.0 - 1099
9762.0 - 1100       9719.0 - 1100
9762.0 - 1101       9719.0 - 1101
9766.0 - 1102       2499.300242582571 - 1102
9766.0 - 1103       8783.0 - 1103
9766.0 - 1104       9640.0 - 1104
9766.0 - 1105       2499.3016109507403 - 1105
9766.0 - 1106       9755.0 - 1106
9766.0 - 1107       8775.0 - 1107
9766.0 - 1108       9618.0 - 1108
9766.0 - 1109       7809.0 - 1109
9766.0 - 1110       9766.0 - 1110
9766.0 - 1111       8162.0 - 1111
9766.0 - 1112       2475.95929418355 - 1112
9766.0 - 1113       9645.0 - 1113
9766.0 - 1114       9630.0 - 1114
9766.0 - 1115       9766.0 - 1115
9766.0 - 1116       9620.0 - 1116
9766.0 - 1117       9151.0 - 1117
9766.0 - 1118       9717.0 - 1118
9766.0 - 1119       9755.0 - 1119
9766.0 - 1120       9766.0 - 1120
9766.0 - 1121       9766.0 - 1121
9766.0 - 1122       9761.0 - 1122
9766.0 - 1123       2499.1091314031178 - 1123
9767.0 - 1124       8306.0 - 1124
9767.0 - 1125       9666.0 - 1125
9767.0 - 1126       9666.0 - 1126
9767.0 - 1127       9666.0 - 1127
9767.0 - 1128       9666.0 - 1128
9767.0 - 1129       9666.0 - 1129
9767.0 - 1130       7772.0 - 1130
9767.0 - 1131       7772.0 - 1131
9767.0 - 1132       7772.0 - 1132
9767.0 - 1133       9730.0 - 1133
9767.0 - 1134       9629.0 - 1134
9767.0 - 1135       9598.0 - 1135
9767.0 - 1136       9733.0 - 1136
9767.0 - 1137       9257.0 - 1137
9767.0 - 1138       9680.0 - 1138
9767.0 - 1139       9665.0 - 1139
9767.0 - 1140       9696.0 - 1140
9767.0 - 1141       2499.108813831209 - 1141
9767.0 - 1142       6343.0 - 1142
9767.0 - 1143       8773.0 - 1143
9767.0 - 1144       8769.0 - 1144
9767.0 - 1145       2499.7666822211854 - 1145
9767.0 - 1146       9730.0 - 1146
9767.0 - 1147       2499.0128721472006 - 1147
9767.0 - 1148       2498.858273709849 - 1148
9767.0 - 1149       8293.0 - 1149
9767.0 - 1150       9746.0 - 1150
9767.0 - 1151       9754.0 - 1151
9767.0 - 1152       9735.0 - 1152
9767.0 - 1153       2499.3008296821104 - 1153
9767.0 - 1154       2499.5112892190405 - 1154
9767.0 - 1155       2499.512004684755 - 1155
9767.0 - 1156       9735.0 - 1156
9767.0 - 1157       9735.0 - 1157
9767.0 - 1158       8783.0 - 1158
9767.0 - 1159       9264.0 - 1159
9767.0 - 1160       9665.0 - 1160
9767.0 - 1161       9680.0 - 1161
9767.0 - 1162       2499.512004684755 - 1162
9767.0 - 1163       2499.766921499161 - 1163
9767.0 - 1164       9650.0 - 1164
9767.0 - 1165       2499.512004684755 - 1165
9767.0 - 1166       9738.0 - 1166
9767.0 - 1167       9262.0 - 1167
9767.0 - 1168       2499.512337852336 - 1168
9767.0 - 1169       9724.0 - 1169
9767.0 - 1170       2497.4356583364415 - 1170
9762.0 - 1171       2499.766812797314 - 1171
9759.0 - 1172       9251.0 - 1172
9762.0 - 1173       9714.0 - 1173
9762.0 - 1174       2500.0 - 1174
9762.0 - 1175       9729.0 - 1175
9762.0 - 1176       9729.0 - 1176
9762.0 - 1177       2499.512004684755 - 1177
9762.0 - 1178       9278.0 - 1178
9763.0 - 1179       2498.9326274442833 - 1179
9763.0 - 1180       9739.0 - 1180
9762.0 - 1181       2499.55337204109 - 1181
9762.0 - 1182       9269.0 - 1182
9762.0 - 1183       8300.0 - 1183
9762.0 - 1184       8300.0 - 1184
9762.0 - 1185       8300.0 - 1185
9761.0 - 1186       8300.0 - 1186
9756.0 - 1187       8300.0 - 1187
9761.0 - 1188       2499.5120523079927 - 1188
9760.0 - 1189       7812.0 - 1189
9760.0 - 1190       9640.0 - 1190
9762.0 - 1191       9625.0 - 1191
9760.0 - 1192       9626.0 - 1192
9762.0 - 1193       9665.0 - 1193
9760.0 - 1194       9665.0 - 1194
9760.0 - 1195       9667.0 - 1195
9744.0 - 1196       8780.0 - 1196
9735.0 - 1197       9590.0 - 1197
9728.0 - 1198       9665.0 - 1198
9745.0 - 1199       8709.0 - 1199
9748.0 - 1200       9666.0 - 1200
9742.0 - 1201       9237.0 - 1201
9755.0 - 1202       8266.0 - 1202
9756.0 - 1203       8266.0 - 1203
9758.0 - 1204       2499.511623363938 - 1204
9763.0 - 1205       8266.0 - 1205
9763.0 - 1206       8782.0 - 1206
9767.0 - 1207       9738.0 - 1207
9767.0 - 1208       9745.0 - 1208
9767.0 - 1209       2477.0841564598973 - 1209
9767.0 - 1210       2499.3016759776533 - 1210
9767.0 - 1211       9629.0 - 1211
9767.0 - 1212       9741.0 - 1212
9767.0 - 1213       9762.0 - 1213
9767.0 - 1214       9751.0 - 1214
9767.0 - 1215       9738.0 - 1215
9767.0 - 1216       2499.5123854105714 - 1216
9767.0 - 1217       9752.0 - 1217
9767.0 - 1218       9752.0 - 1218
9767.0 - 1219       9647.0 - 1219
9767.0 - 1220       2477.56218480212 - 1220
9767.0 - 1221       8790.0 - 1221
9767.0 - 1222       9750.0 - 1222
9767.0 - 1223       9750.0 - 1223
9767.0 - 1224       9741.0 - 1224
9767.0 - 1225       9264.0 - 1225
9767.0 - 1226       9749.0 - 1226
9767.0 - 1227       9759.0 - 1227
9767.0 - 1228       2499.3588647632077 - 1228
9767.0 - 1229       9745.0 - 1229
9767.0 - 1230       9745.0 - 1230
9767.0 - 1231       2498.93244512768 - 1231
9767.0 - 1232       2497.559785261103 - 1232
9767.0 - 1233       9258.0 - 1233
9767.0 - 1234       9273.0 - 1234
9767.0 - 1235       9717.0 - 1235
9767.0 - 1236       9713.0 - 1236
9767.0 - 1237       9713.0 - 1237
9762.0 - 1238       2499.107381951263 - 1238
9762.0 - 1239       9723.0 - 1239
9762.0 - 1240       9274.0 - 1240
9767.0 - 1241       2500.0 - 1241
9767.0 - 1242       9733.0 - 1242
9767.0 - 1243       2499.766595089161 - 1243
9767.0 - 1244       8776.0 - 1244
9767.0 - 1245       8776.0 - 1245
9767.0 - 1246       9617.0 - 1246
9767.0 - 1247       2481.4225053078553 - 1247
9767.0 - 1248       7815.0 - 1248
9767.0 - 1249       7815.0 - 1249
9767.0 - 1250       9757.0 - 1250
9767.0 - 1251       9757.0 - 1251
9767.0 - 1252       9754.0 - 1252
9767.0 - 1253       9665.0 - 1253
9767.0 - 1254       9754.0 - 1254
9767.0 - 1255       9750.0 - 1255
9767.0 - 1256       9750.0 - 1256
9767.0 - 1257       9750.0 - 1257
9767.0 - 1258       9639.0 - 1258
9767.0 - 1259       9626.0 - 1259
9767.0 - 1260       9644.0 - 1260
9767.0 - 1261       9751.0 - 1261
9767.0 - 1262       9760.0 - 1262
9767.0 - 1263       9755.0 - 1263
9767.0 - 1264       9756.0 - 1264
9767.0 - 1265       9748.0 - 1265
9767.0 - 1266       9642.0 - 1266
9767.0 - 1267       9628.0 - 1267
9767.0 - 1268       9731.0 - 1268
9767.0 - 1269       9627.0 - 1269
9767.0 - 1270       9737.0 - 1270
9767.0 - 1271       9737.0 - 1271
9767.0 - 1272       9737.0 - 1272
9767.0 - 1273       9148.0 - 1273
9767.0 - 1274       9272.0 - 1274
9767.0 - 1275       9737.0 - 1275
9767.0 - 1276       9737.0 - 1276
9767.0 - 1277       9730.0 - 1277
9767.0 - 1278       9718.0 - 1278
9767.0 - 1279       2499.512337852336 - 1279
9767.0 - 1280       2499.512337852336 - 1280
9767.0 - 1281       2499.5122427080287 - 1281
9767.0 - 1282       2499.5122902848225 - 1282
9767.0 - 1283       8791.0 - 1283
9767.0 - 1284       9762.0 - 1284
9767.0 - 1285       9745.0 - 1285
9767.0 - 1286       9271.0 - 1286
9767.0 - 1287       9741.0 - 1287
9767.0 - 1288       9735.0 - 1288
9767.0 - 1289       9741.0 - 1289
9767.0 - 1290       9275.0 - 1290
9767.0 - 1291       8782.0 - 1291
9767.0 - 1292       9741.0 - 1292
9767.0 - 1293       2499.5123854105714 - 1293
9767.0 - 1294       9762.0 - 1294
9767.0 - 1295       9747.0 - 1295
9767.0 - 1296       9755.0 - 1296
9767.0 - 1297       9731.0 - 1297
9767.0 - 1298       9728.0 - 1298
9767.0 - 1299       9755.0 - 1299
9767.0 - 1300       9755.0 - 1300
9767.0 - 1301       9751.0 - 1301
9767.0 - 1302       9762.0 - 1302
9767.0 - 1303       9762.0 - 1303
9767.0 - 1304       9767.0 - 1304
9767.0 - 1305       9734.0 - 1305
9767.0 - 1306       9733.0 - 1306
9767.0 - 1307       9758.0 - 1307
9767.0 - 1308       8284.0 - 1308
9767.0 - 1309       2499.3005036373806 - 1309
9767.0 - 1310       9275.0 - 1310
9767.0 - 1311       9268.0 - 1311
9767.0 - 1312       2499.301415797317 - 1312
9767.0 - 1313       2499.5122427080287 - 1313
9767.0 - 1314       8793.0 - 1314
9767.0 - 1315       2500.0 - 1315
9767.0 - 1316       9755.0 - 1316
9767.0 - 1317       8793.0 - 1317
9767.0 - 1318       9752.0 - 1318
9767.0 - 1319       9752.0 - 1319
9767.0 - 1320       9739.0 - 1320
9767.0 - 1321       8306.0 - 1321
9767.0 - 1322       9751.0 - 1322
9767.0 - 1323       9751.0 - 1323
9767.0 - 1324       9720.0 - 1324
9762.0 - 1325       9730.0 - 1325
9762.0 - 1326       9740.0 - 1326
9767.0 - 1327       8779.0 - 1327
9767.0 - 1328       9665.0 - 1328
9767.0 - 1329       2499.3014808605753 - 1329
9767.0 - 1330       8300.0 - 1330
9767.0 - 1331       9750.0 - 1331
9767.0 - 1332       9749.0 - 1332
9767.0 - 1333       9752.0 - 1333
9767.0 - 1334       9747.0 - 1334
9767.0 - 1335       2499.301090299133 - 1335
9767.0 - 1336       2499.51186175925 - 1336
9767.0 - 1337       9252.0 - 1337
9767.0 - 1338       9268.0 - 1338
9767.0 - 1339       9736.0 - 1339
9767.0 - 1340       2499.301090299133 - 1340
9767.0 - 1341       9738.0 - 1341
9767.0 - 1342       9729.0 - 1342
9767.0 - 1343       9258.0 - 1343
9767.0 - 1344       9270.0 - 1344
9767.0 - 1345       9640.0 - 1345
9763.0 - 1346       9645.0 - 1346
9762.0 - 1347       9645.0 - 1347
9762.0 - 1348       2499.3006993006993 - 1348
9767.0 - 1349       9711.0 - 1349
9767.0 - 1350       9737.0 - 1350
9767.0 - 1351       2500.0000000000005 - 1351
9767.0 - 1352       9740.0 - 1352
9767.0 - 1353       9734.0 - 1353
9767.0 - 1354       9744.0 - 1354
9767.0 - 1355       9277.0 - 1355
9767.0 - 1356       2499.766791044776 - 1356
9767.0 - 1357       9711.0 - 1357
9767.0 - 1358       2499.01326176192 - 1358
9767.0 - 1359       2499.512099921936 - 1359
9767.0 - 1360       2497.0757383760597 - 1360
9767.0 - 1361       9754.0 - 1361
9767.0 - 1362       9767.0 - 1362
9767.0 - 1363       9276.0 - 1363
9767.0 - 1364       9753.0 - 1364
9767.0 - 1365       9652.0 - 1365
9767.0 - 1366       9749.0 - 1366
9767.0 - 1367       9751.0 - 1367
9767.0 - 1368       9758.0 - 1368
9767.0 - 1369       2499.3016109507403 - 1369
9767.0 - 1370       9617.0 - 1370
9767.0 - 1371       2475.813356164384 - 1371
9767.0 - 1372       9633.0 - 1372
9767.0 - 1373       9665.0 - 1373
9767.0 - 1374       2498.768371787503 - 1374
9767.0 - 1375       2499.7665296974224 - 1375
9767.0 - 1376       2499.5123854105714 - 1376
9767.0 - 1377       8283.0 - 1377
9767.0 - 1378       9238.0 - 1378
9767.0 - 1379       9238.0 - 1379
9767.0 - 1380       2499.7666386633064 - 1380
9767.0 - 1381       9720.0 - 1381
9767.0 - 1382       9614.0 - 1382
9767.0 - 1383       2499.3588099512694 - 1383
9767.0 - 1384       9625.0 - 1384
9767.0 - 1385       2478.24480748707 - 1385
9767.0 - 1386       8289.0 - 1386
9767.0 - 1387       2499.5121951219517 - 1387
9767.0 - 1388       9738.0 - 1388
9767.0 - 1389       8786.0 - 1389
9767.0 - 1390       8786.0 - 1390
9767.0 - 1391       8786.0 - 1391
9767.0 - 1392       9756.0 - 1392
9767.0 - 1393       9754.0 - 1393
9767.0 - 1394       9754.0 - 1394
9767.0 - 1395       9755.0 - 1395
9767.0 - 1396       2499.512337852336 - 1396
9767.0 - 1397       2480.5295950155764 - 1397
9767.0 - 1398       2499.5121951219517 - 1398
9767.0 - 1399       8793.0 - 1399
9767.0 - 1400       9736.0 - 1400
9767.0 - 1401       8779.0 - 1401
9767.0 - 1402       9610.0 - 1402
9767.0 - 1403       9611.0 - 1403
9767.0 - 1404       2499.5112414467258 - 1404
9767.0 - 1405       9642.0 - 1405
9762.0 - 1406       8774.0 - 1406
9765.0 - 1407       8299.0 - 1407
9767.0 - 1408       9612.0 - 1408
9767.0 - 1409       9596.0 - 1409
9767.0 - 1410       9715.0 - 1410
9767.0 - 1411       9713.0 - 1411
9767.0 - 1412       9639.0 - 1412
9767.0 - 1413       9616.0 - 1413
9767.0 - 1414       2499.5540492329646 - 1414
9767.0 - 1415       9627.0 - 1415
9767.0 - 1416       9643.0 - 1416
9767.0 - 1417       2499.511145874071 - 1417
9767.0 - 1418       9650.0 - 1418
9767.0 - 1419       9632.0 - 1419
9767.0 - 1420       2498.929977743537 - 1420
9767.0 - 1421       2499.358371118145 - 1421
9767.0 - 1422       2499.3005036373806 - 1422
9756.0 - 1423       9597.0 - 1423
9756.0 - 1424       9615.0 - 1424
9760.0 - 1425       9613.0 - 1425
9763.0 - 1426       2480.3496657606697 - 1426
9762.0 - 1427       8743.0 - 1427
9765.0 - 1428       8743.0 - 1428
9761.0 - 1429       9629.0 - 1429
9761.0 - 1430       9249.0 - 1430
9759.0 - 1431       9231.0 - 1431
9733.0 - 1432       2499.5119570522206 - 1432
9758.0 - 1433       7287.0 - 1433
9754.0 - 1434       2478.860439386755 - 1434
9762.0 - 1435       2476.7815681371676 - 1435
9758.0 - 1436       8281.0 - 1436
9765.0 - 1437       9723.0 - 1437
