9735.0 - 1       2482.122149207576 - 1
9762.0 - 742       9262.0 - 742
9762.0 - 743       2499.511623363938 - 743
9760.0 - 744       2498.9322627487827 - 744
9762.0 - 745       9744.0 - 745
9762.0 - 746       9744.0 - 746
9761.0 - 747       8764.0 - 747
9761.0 - 748       9634.0 - 748
9761.0 - 749       9665.0 - 749
9761.0 - 750       2497.0754533047375 - 750
9761.0 - 751       9623.0 - 751
9761.0 - 752       9635.0 - 752
9756.0 - 753       2497.219370294319 - 753
9762.0 - 754       9597.0 - 754
9762.0 - 755       9629.0 - 755
9762.0 - 756       9665.0 - 756
9762.0 - 757       2497.221034630184 - 757
9762.0 - 758       9723.0 - 758
9754.0 - 759       9737.0 - 759
9754.0 - 760       9728.0 - 760
9754.0 - 761       9254.0 - 761
9761.0 - 762       2499.5110502640327 - 762
9762.0 - 763       9743.0 - 763
9762.0 - 764       9266.0 - 764
9762.0 - 765       9253.0 - 765
9762.0 - 766       9630.0 - 766
9762.0 - 767       2497.3209501696733 - 767
9762.0 - 768       2499.5119570522206 - 768
9762.0 - 769       8776.0 - 769
9762.0 - 770       9240.0 - 770
9752.0 - 771       2477.533378979801 - 771
9760.0 - 772       9621.0 - 772
9761.0 - 773       2499.108813831209 - 773
9761.0 - 774       2499.766595089161 - 774
9767.0 - 775       9617.0 - 775
9760.0 - 776       2499.5538900785155 - 776
9764.0 - 777       2499.10746162085 - 777
9755.0 - 778       2499.51171875 - 778
9757.0 - 779       2499.1086549603356 - 779
9758.0 - 780       2499.5528927836895 - 780
9754.0 - 781       2499.3585906097665 - 781
9756.0 - 782       9668.0 - 782
9763.0 - 783       2498.9322627487827 - 783
9763.0 - 784       2500.0000000000005 - 784
9763.0 - 785       2499.5120523079927 - 785
9763.0 - 786       9642.0 - 786
9767.0 - 787       2478.738483345145 - 787
9767.0 - 788       8308.0 - 788
9767.0 - 789       9721.0 - 789
9767.0 - 790       9721.0 - 790
9767.0 - 791       9727.0 - 791
9767.0 - 792       9737.0 - 792
9767.0 - 793       2499.512099921936 - 793
9767.0 - 794       9153.0 - 794
9767.0 - 795       9645.0 - 795
9767.0 - 796       2499.2991964118855 - 796
9767.0 - 797       8790.0 - 797
9767.0 - 798       9711.0 - 798
9767.0 - 799       2499.5122427080287 - 799
9767.0 - 800       9744.0 - 800
9767.0 - 801       2499.7664860825707 - 801
9767.0 - 802       2499.3014808605753 - 802
9767.0 - 803       2499.5123854105714 - 803
9767.0 - 804       2499.5122902848225 - 804
9767.0 - 805       2499.5123854105714 - 805
9767.0 - 806       2499.3014808605753 - 806
9767.0 - 807       2499.300960014913 - 807
9767.0 - 808       2497.665296974225 - 808
9767.0 - 809       2499.5119094103866 - 809
9767.0 - 810       9269.0 - 810
9767.0 - 811       9255.0 - 811
9767.0 - 812       9650.0 - 812
9767.0 - 813       9743.0 - 813
9767.0 - 814       9743.0 - 814
9767.0 - 815       9258.0 - 815
9767.0 - 816       8789.0 - 816
9767.0 - 817       2499.3016759776533 - 817
9767.0 - 818       2499.301090299133 - 818
9767.0 - 819       8787.0 - 819
9767.0 - 820       8787.0 - 820
9767.0 - 821       9718.0 - 821
9767.0 - 822       9278.0 - 822
9767.0 - 823       9728.0 - 823
9767.0 - 824       2500.0 - 824
9767.0 - 825       9617.0 - 825
9767.0 - 826       9271.0 - 826
9767.0 - 827       2499.51186175925 - 827
9767.0 - 828       8774.0 - 828
9767.0 - 829       7816.0 - 829
9767.0 - 830       9716.0 - 830
9767.0 - 831       9702.0 - 831
9767.0 - 832       9702.0 - 832
9767.0 - 833       9722.0 - 833
9767.0 - 834       7807.0 - 834
9767.0 - 835       7807.0 - 835
9767.0 - 836       9736.0 - 836
9767.0 - 837       2499.3588099512694 - 837
9767.0 - 838       9723.0 - 838
9767.0 - 839       9728.0 - 839
9767.0 - 840       2499.5121475265883 - 840
9767.0 - 841       9277.0 - 841
9767.0 - 842       9744.0 - 842
9767.0 - 843       9748.0 - 843
9767.0 - 844       9282.0 - 844
9767.0 - 845       9737.0 - 845
9767.0 - 846       9759.0 - 846
9767.0 - 847       8790.0 - 847
9767.0 - 848       9757.0 - 848
9767.0 - 849       9757.0 - 849
9767.0 - 850       2499.5119094103866 - 850
9767.0 - 851       9757.0 - 851
9767.0 - 852       9736.0 - 852
9767.0 - 853       9748.0 - 853
9767.0 - 854       2499.299915989919 - 854
9767.0 - 855       9250.0 - 855
9767.0 - 856       9741.0 - 856
9767.0 - 857       9752.0 - 857
9767.0 - 858       9761.0 - 858
9767.0 - 859       2499.3016759776533 - 859
9767.0 - 860       9735.0 - 860
9767.0 - 861       9726.0 - 861
9767.0 - 862       2499.5123854105714 - 862
9767.0 - 863       9652.0 - 863
9767.0 - 864       2499.5115756569303 - 864
9767.0 - 865       2499.3016109507403 - 865
9767.0 - 866       9732.0 - 866
9767.0 - 867       9732.0 - 867
9767.0 - 868       9732.0 - 868
9767.0 - 869       9732.0 - 869
9767.0 - 870       2499.106983389891 - 870
9767.0 - 871       9280.0 - 871
9767.0 - 872       9270.0 - 872
9767.0 - 873       9755.0 - 873
9767.0 - 874       9272.0 - 874
9767.0 - 875       9755.0 - 875
9767.0 - 876       9755.0 - 876
9767.0 - 877       9734.0 - 877
9767.0 - 878       9734.0 - 878
9767.0 - 879       9762.0 - 879
9767.0 - 880       9665.0 - 880
9767.0 - 881       5221.0 - 881
9767.0 - 882       2499.512004684755 - 882
9767.0 - 883       9597.0 - 883
9767.0 - 884       9767.0 - 884
9767.0 - 885       9631.0 - 885
9767.0 - 886       7795.0 - 886
9767.0 - 887       9643.0 - 887
9767.0 - 888       8786.0 - 888
9767.0 - 889       2498.8584474885843 - 889
9767.0 - 890       2499.51171875 - 890
9767.0 - 891       8293.0 - 891
9756.0 - 892       2477.4736119454215 - 892
9762.0 - 893       2477.748193229365 - 893
9762.0 - 894       2499.3011554230343 - 894
9762.0 - 895       2496.7940497563477 - 895
9763.0 - 896       2499.3568856113875 - 896
9767.0 - 897       2499.5121475265883 - 897
9767.0 - 898       9278.0 - 898
9762.0 - 899       9264.0 - 899
9767.0 - 900       2499.5123854105714 - 900
9767.0 - 901       9698.0 - 901
9767.0 - 902       9278.0 - 902
9767.0 - 903       9728.0 - 903
9767.0 - 904       9744.0 - 904
9767.0 - 905       9272.0 - 905
9767.0 - 906       8790.0 - 906
9767.0 - 907       8303.0 - 907
9767.0 - 908       2478.235873850197 - 908
9767.0 - 909       9767.0 - 909
9767.0 - 910       2499.5123854105714 - 910
9767.0 - 911       2478.6359901396877 - 911
9757.0 - 912       9690.0 - 912
9757.0 - 913       9629.0 - 913
9761.0 - 914       9624.0 - 914
9761.0 - 915       9695.0 - 915
9763.0 - 916       9615.0 - 916
9763.0 - 917       9685.0 - 917
9747.0 - 918       9591.0 - 918
9745.0 - 919       2499.766595089161 - 919
9745.0 - 920       9239.0 - 920
9745.0 - 921       2500.0000000000005 - 921
9729.0 - 922       2499.176886986583 - 922
9747.0 - 923       9240.0 - 923
9756.0 - 924       9240.0 - 924
9755.0 - 925       9240.0 - 925
9758.0 - 926       7321.0 - 926
9760.0 - 927       7321.0 - 927
9757.0 - 928       2499.511814098809 - 928
9766.0 - 929       6801.0 - 929
9757.0 - 930       7321.0 - 930
9762.0 - 931       7321.0 - 931
9767.0 - 932       2496.8727662616157 - 932
9767.0 - 933       2499.512099921936 - 933
9767.0 - 934       9665.0 - 934
9767.0 - 935       9665.0 - 935
9767.0 - 936       9762.0 - 936
9767.0 - 937       9277.0 - 937
9767.0 - 938       9767.0 - 938
9767.0 - 939       9645.0 - 939
9767.0 - 940       9767.0 - 940
9767.0 - 941       9767.0 - 941
9767.0 - 942       9761.0 - 942
9767.0 - 943       9749.0 - 943
9767.0 - 944       9737.0 - 944
9767.0 - 945       9665.0 - 945
9767.0 - 946       8289.0 - 946
9767.0 - 947       8289.0 - 947
9767.0 - 948       8289.0 - 948
9767.0 - 949       9635.0 - 949
9767.0 - 950       9643.0 - 950
9767.0 - 951       2499.51186175925 - 951
9767.0 - 952       9250.0 - 952
9767.0 - 953       7789.0 - 953
9767.0 - 954       2497.316025766153 - 954
9762.0 - 955       8771.0 - 955
9767.0 - 956       2500.0 - 956
9767.0 - 957       9270.0 - 957
9767.0 - 958       9741.0 - 958
9767.0 - 959       9255.0 - 959
9762.0 - 960       9269.0 - 960
9763.0 - 961       9747.0 - 961
9762.0 - 962       9741.0 - 962
9762.0 - 963       9743.0 - 963
9766.0 - 964       9734.0 - 964
9766.0 - 965       2497.0711705555013 - 965
9767.0 - 966       2499.107939339875 - 966
9767.0 - 967       2499.5122902848225 - 967
9766.0 - 968       8753.0 - 968
9767.0 - 969       8753.0 - 969
9767.0 - 970       8753.0 - 970
9767.0 - 971       8753.0 - 971
9767.0 - 972       8753.0 - 972
9767.0 - 973       9748.0 - 973
9767.0 - 974       9757.0 - 974
9767.0 - 975       2499.3016759776533 - 975
9767.0 - 976       2499.3016759776533 - 976
9767.0 - 977       9762.0 - 977
9767.0 - 978       2477.9026860036042 - 978
9767.0 - 979       9767.0 - 979
9767.0 - 980       2475.9772366825264 - 980
9767.0 - 981       9261.0 - 981
9767.0 - 982       8791.0 - 982
9767.0 - 983       9744.0 - 983
9767.0 - 984       9252.0 - 984
9767.0 - 985       9744.0 - 985
9767.0 - 986       2499.300960014913 - 986
9767.0 - 987       2499.300960014913 - 987
9767.0 - 988       9716.0 - 988
9767.0 - 989       9733.0 - 989
9767.0 - 990       9665.0 - 990
9767.0 - 991       2498.581258423778 - 991
9767.0 - 992       9585.0 - 992
9767.0 - 993       9665.0 - 993
9767.0 - 994       9665.0 - 994
9767.0 - 995       2499.3010251630944 - 995
9767.0 - 996       9731.0 - 996
9767.0 - 997       9722.0 - 997
9762.0 - 998       8784.0 - 998
9766.0 - 999       9724.0 - 999
9762.0 - 1000       2499.2996544962184 - 1000
9762.0 - 1001       2499.5527728085863 - 1001
9762.0 - 1002       2499.5527728085863 - 1002
9762.0 - 1003       9609.0 - 1003
9766.0 - 1004       9618.0 - 1004
9762.0 - 1005       9708.0 - 1005
9762.0 - 1006       9719.0 - 1006
9762.0 - 1007       9708.0 - 1007
9762.0 - 1008       9724.0 - 1008
9762.0 - 1009       9733.0 - 1009
9762.0 - 1010       9723.0 - 1010
9762.0 - 1011       9723.0 - 1011
9762.0 - 1012       9246.0 - 1012
9762.0 - 1013       9715.0 - 1013
9762.0 - 1014       9710.0 - 1014
9752.0 - 1015       9702.0 - 1015
9752.0 - 1016       9706.0 - 1016
9752.0 - 1017       9707.0 - 1017
9745.0 - 1018       9701.0 - 1018
9745.0 - 1019       9633.0 - 1019
9740.0 - 1020       9606.0 - 1020
9740.0 - 1021       9598.0 - 1021
9740.0 - 1022       9611.0 - 1022
9730.0 - 1023       2497.3062983641885 - 1023
9736.0 - 1024       9223.0 - 1024
9736.0 - 1025       9665.0 - 1025
9737.0 - 1026       7776.0 - 1026
9754.0 - 1027       9710.0 - 1027
9754.0 - 1028       9711.0 - 1028
9754.0 - 1029       9705.0 - 1029
9754.0 - 1030       9701.0 - 1030
9754.0 - 1031       9708.0 - 1031
9754.0 - 1032       9728.0 - 1032
9754.0 - 1033       2499.1071428571427 - 1033
9754.0 - 1034       7778.0 - 1034
9754.0 - 1035       9244.0 - 1035
9757.0 - 1036       9672.0 - 1036
9757.0 - 1037       9683.0 - 1037
9758.0 - 1038       9692.0 - 1038
9762.0 - 1039       2499.3005036373806 - 1039
9762.0 - 1040       9628.0 - 1040
9762.0 - 1041       9726.0 - 1041
9762.0 - 1042       2499.300894854586 - 1042
9762.0 - 1043       9733.0 - 1043
9762.0 - 1044       2482.550168266235 - 1044
9767.0 - 1045       2498.5841710321392 - 1045
9767.0 - 1046       2499.766812797314 - 1046
9767.0 - 1047       9746.0 - 1047
9767.0 - 1048       9732.0 - 1048
9767.0 - 1049       2499.766595089161 - 1049
9767.0 - 1050       9272.0 - 1050
9767.0 - 1051       2497.0717423133237 - 1051
9767.0 - 1052       9754.0 - 1052
9767.0 - 1053       9747.0 - 1053
9767.0 - 1054       9753.0 - 1054
9767.0 - 1055       9746.0 - 1055
9767.0 - 1056       9746.0 - 1056
9767.0 - 1057       9275.0 - 1057
9767.0 - 1058       9747.0 - 1058
9767.0 - 1059       9720.0 - 1059
9762.0 - 1060       2498.9308014712174 - 1060
9762.0 - 1061       9702.0 - 1061
9762.0 - 1062       9679.0 - 1062
9762.0 - 1063       9692.0 - 1063
9745.0 - 1064       9592.0 - 1064
9756.0 - 1065       9256.0 - 1065
9756.0 - 1066       9665.0 - 1066
9756.0 - 1067       9665.0 - 1067
9756.0 - 1068       9665.0 - 1068
9756.0 - 1069       9667.0 - 1069
9756.0 - 1070       9665.0 - 1070
9756.0 - 1071       9680.0 - 1071
9735.0 - 1072       9614.0 - 1072
9735.0 - 1073       9678.0 - 1073
9722.0 - 1074       2499.7653243217874 - 1074
9745.0 - 1075       2500.0 - 1075
9745.0 - 1076       9609.0 - 1076
9745.0 - 1077       9613.0 - 1077
9749.0 - 1078       9582.0 - 1078
9750.0 - 1079       9627.0 - 1079
9761.0 - 1080       2475.982158174644 - 1080
9761.0 - 1081       9602.0 - 1081
9761.0 - 1082       2479.1996830427893 - 1082
9761.0 - 1083       9623.0 - 1083
9761.0 - 1084       2499.300111982083 - 1084
9762.0 - 1085       9692.0 - 1085
9762.0 - 1086       2499.012091993993 - 1086
9767.0 - 1087       9749.0 - 1087
9767.0 - 1088       9738.0 - 1088
9767.0 - 1089       2497.073741708935 - 1089
9767.0 - 1090       9738.0 - 1090
9767.0 - 1091       8786.0 - 1091
9767.0 - 1092       9740.0 - 1092
9767.0 - 1093       9269.0 - 1093
9767.0 - 1094       9739.0 - 1094
9767.0 - 1095       9742.0 - 1095
9767.0 - 1096       8788.0 - 1096
9767.0 - 1097       9258.0 - 1097
9767.0 - 1098       9729.0 - 1098
9765.0 - 1099       9263.0 - 1099
9767.0 - 1100       2499.5110502640327 - 1100
9763.0 - 1101       2499.108813831209 - 1101
9763.0 - 1102       9723.0 - 1102
9767.0 - 1103       2499.51186175925 - 1103
9762.0 - 1104       9731.0 - 1104
9762.0 - 1105       9729.0 - 1105
9762.0 - 1106       9723.0 - 1106
9762.0 - 1107       9640.0 - 1107
9762.0 - 1108       9721.0 - 1108
9754.0 - 1109       9720.0 - 1109
9762.0 - 1110       8765.0 - 1110
9762.0 - 1111       9638.0 - 1111
9762.0 - 1112       2499.766464269033 - 1112
9763.0 - 1113       2499.766464269033 - 1113
9763.0 - 1114       2499.178172255095 - 1114
9764.0 - 1115       2499.553651133726 - 1115
9759.0 - 1116       8289.0 - 1116
9748.0 - 1117       9595.0 - 1117
9748.0 - 1118       7306.0 - 1118
9756.0 - 1119       2499.511336982017 - 1119
9756.0 - 1120       2499.5531325408883 - 1120
9758.0 - 1121       8274.0 - 1121
9758.0 - 1122       9617.0 - 1122
9756.0 - 1123       7788.0 - 1123
9753.0 - 1124       7788.0 - 1124
9753.0 - 1125       7788.0 - 1125
9762.0 - 1126       2500.0000000000005 - 1126
9763.0 - 1127       9632.0 - 1127
9763.0 - 1128       2499.3006993006993 - 1128
9763.0 - 1129       9266.0 - 1129
9763.0 - 1130       6348.0 - 1130
9763.0 - 1131       9747.0 - 1131
9763.0 - 1132       9737.0 - 1132
9763.0 - 1133       9261.0 - 1133
9763.0 - 1134       9743.0 - 1134
9767.0 - 1135       9731.0 - 1135
9767.0 - 1136       9642.0 - 1136
9767.0 - 1137       9739.0 - 1137
9767.0 - 1138       9229.0 - 1138
9762.0 - 1139       9738.0 - 1139
9765.0 - 1140       9631.0 - 1140
9767.0 - 1141       9742.0 - 1141
9767.0 - 1142       9716.0 - 1142
9767.0 - 1143       2499.512004684755 - 1143
9767.0 - 1144       9266.0 - 1144
9767.0 - 1145       9645.0 - 1145
9767.0 - 1146       2497.4349407704503 - 1146
9767.0 - 1147       9741.0 - 1147
9767.0 - 1148       9275.0 - 1148
9767.0 - 1149       9738.0 - 1149
9767.0 - 1150       2497.2035794183444 - 1150
9763.0 - 1151       2497.2035794183444 - 1151
9767.0 - 1152       2499.5123854105714 - 1152
9763.0 - 1153       9735.0 - 1153
9767.0 - 1154       2499.301090299133 - 1154
9767.0 - 1155       2499.301090299133 - 1155
9767.0 - 1156       9745.0 - 1156
9767.0 - 1157       8793.0 - 1157
9767.0 - 1158       2499.5115279406014 - 1158
9767.0 - 1159       9729.0 - 1159
9767.0 - 1160       9729.0 - 1160
9767.0 - 1161       2499.3012205347995 - 1161
9767.0 - 1162       9643.0 - 1162
9767.0 - 1163       9744.0 - 1163
9767.0 - 1164       2499.5123854105714 - 1164
9767.0 - 1165       2499.5123854105714 - 1165
9767.0 - 1166       9743.0 - 1166
9767.0 - 1167       9735.0 - 1167
9767.0 - 1168       2499.512337852336 - 1168
9767.0 - 1169       9735.0 - 1169
9767.0 - 1170       2499.7667039940275 - 1170
9767.0 - 1171       9645.0 - 1171
9767.0 - 1172       9624.0 - 1172
9767.0 - 1173       9624.0 - 1173
9767.0 - 1174       8781.0 - 1174
9767.0 - 1175       9643.0 - 1175
9767.0 - 1176       9270.0 - 1176
9767.0 - 1177       9730.0 - 1177
9767.0 - 1178       2499.51186175925 - 1178
9767.0 - 1179       2499.512337852336 - 1179
9767.0 - 1180       2500.0000000000005 - 1180
9767.0 - 1181       9715.0 - 1181
9767.0 - 1182       9731.0 - 1182
9767.0 - 1183       9767.0 - 1183
9767.0 - 1184       9767.0 - 1184
9767.0 - 1185       9767.0 - 1185
9767.0 - 1186       9743.0 - 1186
9767.0 - 1187       9242.0 - 1187
9767.0 - 1188       2499.3016109507403 - 1188
9767.0 - 1189       9700.0 - 1189
9767.0 - 1190       9717.0 - 1190
9766.0 - 1191       9717.0 - 1191
9767.0 - 1192       9697.0 - 1192
9767.0 - 1193       9718.0 - 1193
9767.0 - 1194       9276.0 - 1194
9767.0 - 1195       9738.0 - 1195
9767.0 - 1196       9741.0 - 1196
9767.0 - 1197       9697.0 - 1197
9767.0 - 1198       9720.0 - 1198
9767.0 - 1199       2499.3011554230343 - 1199
9745.0 - 1200       2499.3574916473913 - 1200
9751.0 - 1201       7789.0 - 1201
9757.0 - 1202       7789.0 - 1202
9758.0 - 1203       7789.0 - 1203
9760.0 - 1204       7780.0 - 1204
9760.0 - 1205       7780.0 - 1205
9760.0 - 1206       2499.012091993993 - 1206
9760.0 - 1207       9712.0 - 1207
9760.0 - 1208       2499.553332142219 - 1208
9767.0 - 1209       9730.0 - 1209
9767.0 - 1210       9740.0 - 1210
9767.0 - 1211       7791.0 - 1211
9767.0 - 1212       9746.0 - 1212
9767.0 - 1213       9272.0 - 1213
9767.0 - 1214       2499.5119570522206 - 1214
9767.0 - 1215       9762.0 - 1215
9767.0 - 1216       9762.0 - 1216
9767.0 - 1217       9645.0 - 1217
9767.0 - 1218       9755.0 - 1218
9767.0 - 1219       9755.0 - 1219
9767.0 - 1220       2498.931989063568 - 1220
9767.0 - 1221       2499.9999999999995 - 1221
9767.0 - 1222       9745.0 - 1222
9767.0 - 1223       9755.0 - 1223
9767.0 - 1224       9749.0 - 1224
9767.0 - 1225       9271.0 - 1225
9767.0 - 1226       9261.0 - 1226
9767.0 - 1227       2499.766812797314 - 1227
9767.0 - 1228       9248.0 - 1228
9767.0 - 1229       8298.0 - 1229
9767.0 - 1230       9719.0 - 1230
9767.0 - 1231       2499.357546684941 - 1231
9767.0 - 1232       9721.0 - 1232
9767.0 - 1233       2499.358700299273 - 1233
9767.0 - 1234       2499.5539696699375 - 1234
9767.0 - 1235       9633.0 - 1235
9767.0 - 1236       9720.0 - 1236
9767.0 - 1237       9733.0 - 1237
9767.0 - 1238       8769.0 - 1238
9767.0 - 1239       9725.0 - 1239
9767.0 - 1240       8757.0 - 1240
9767.0 - 1241       9714.0 - 1241
9767.0 - 1242       9714.0 - 1242
9767.0 - 1243       9714.0 - 1243
9767.0 - 1244       9718.0 - 1244
9767.0 - 1245       9718.0 - 1245
9767.0 - 1246       9710.0 - 1246
9726.0 - 1247       9665.0 - 1247
9726.0 - 1248       9665.0 - 1248
9732.0 - 1249       2498.927774918511 - 1249
9737.0 - 1250       9603.0 - 1250
9739.0 - 1251       9222.0 - 1251
9756.0 - 1252       9113.0 - 1252
9751.0 - 1253       9626.0 - 1253
9762.0 - 1254       2475.338823125751 - 1254
9762.0 - 1255       9677.0 - 1255
9756.0 - 1256       9665.0 - 1256
9759.0 - 1257       2499.358371118145 - 1257
9759.0 - 1258       9621.0 - 1258
9759.0 - 1259       9631.0 - 1259
9759.0 - 1260       8760.0 - 1260
9767.0 - 1261       8769.0 - 1261
9767.0 - 1262       2474.7113060603347 - 1262
9767.0 - 1263       9596.0 - 1263
9767.0 - 1264       7293.0 - 1264
9767.0 - 1265       8244.0 - 1265
9767.0 - 1266       9244.0 - 1266
9767.0 - 1267       9665.0 - 1267
9767.0 - 1268       9232.0 - 1268
9767.0 - 1269       9242.0 - 1269
9756.0 - 1270       9238.0 - 1270
9756.0 - 1271       2497.068021892103 - 1271
9762.0 - 1272       9599.0 - 1272
9762.0 - 1273       9604.0 - 1273
9762.0 - 1274       2497.2033187284424 - 1274
9762.0 - 1275       2498.858968507531 - 1275
9754.0 - 1276       2499.3013507219375 - 1276
9754.0 - 1277       7786.0 - 1277
9762.0 - 1278       2477.5199109360283 - 1278
9762.0 - 1279       2499.10897264546 - 1279
9751.0 - 1280       2499.7666386633064 - 1280
9758.0 - 1281       9684.0 - 1281
9760.0 - 1282       2499.512004684755 - 1282
9762.0 - 1283       9694.0 - 1283
9767.0 - 1284       7300.0 - 1284
9767.0 - 1285       9733.0 - 1285
9767.0 - 1286       9752.0 - 1286
9767.0 - 1287       2497.073456248171 - 1287
9767.0 - 1288       9748.0 - 1288
9767.0 - 1289       2479.240806642942 - 1289
9767.0 - 1290       9282.0 - 1290
9767.0 - 1291       2499.5123854105714 - 1291
9767.0 - 1292       9282.0 - 1292
9767.0 - 1293       9257.0 - 1293
9767.0 - 1294       9740.0 - 1294
9767.0 - 1295       9637.0 - 1295
9767.0 - 1296       9633.0 - 1296
9767.0 - 1297       8789.0 - 1297
9767.0 - 1298       9626.0 - 1298
9767.0 - 1299       9626.0 - 1299
9767.0 - 1300       9618.0 - 1300
9738.0 - 1301       2478.1555180262867 - 1301
9746.0 - 1302       8741.0 - 1302
9755.0 - 1303       9596.0 - 1303
9749.0 - 1304       9280.0 - 1304
9750.0 - 1305       2499.3013507219375 - 1305
9754.0 - 1306       2499.7666822211854 - 1306
9759.0 - 1307       9689.0 - 1307
9760.0 - 1308       2499.301090299133 - 1308
9760.0 - 1309       2499.511145874071 - 1309
9761.0 - 1310       9261.0 - 1310
9757.0 - 1311       8776.0 - 1311
9757.0 - 1312       2499.301090299133 - 1312
9746.0 - 1313       2499.0128721472006 - 1313
9761.0 - 1314       2499.5538104586826 - 1314
9743.0 - 1315       2495.308310991957 - 1315
9735.0 - 1316       2499.3003731343283 - 1316
9744.0 - 1317       7786.0 - 1317
9744.0 - 1318       9591.0 - 1318
9744.0 - 1319       9687.0 - 1319
9746.0 - 1320       9605.0 - 1320
9746.0 - 1321       9694.0 - 1321
9746.0 - 1322       9602.0 - 1322
9746.0 - 1323       9614.0 - 1323
9753.0 - 1324       2498.931715238014 - 1324
9753.0 - 1325       7792.0 - 1325
9760.0 - 1326       9620.0 - 1326
9760.0 - 1327       9665.0 - 1327
9760.0 - 1328       9665.0 - 1328
9753.0 - 1329       2499.357271402862 - 1329
9738.0 - 1330       2497.3070896983936 - 1330
9735.0 - 1331       2497.308934337998 - 1331
9741.0 - 1332       9193.0 - 1332
9757.0 - 1333       8758.0 - 1333
9752.0 - 1334       2499.1081780076697 - 1334
9752.0 - 1335       9638.0 - 1335
9757.0 - 1336       9261.0 - 1336
9750.0 - 1337       9247.0 - 1337
9767.0 - 1338       2500.0 - 1338
9767.0 - 1339       2500.0000000000005 - 1339
9752.0 - 1340       2498.9280507675157 - 1340
9754.0 - 1341       9665.0 - 1341
9742.0 - 1342       8735.0 - 1342
9746.0 - 1343       9093.0 - 1343
9750.0 - 1344       2499.766376974115 - 1344
9754.0 - 1345       2499.3580415989045 - 1345
9757.0 - 1346       2499.300438391941 - 1346
9757.0 - 1347       2499.5115756569303 - 1347
9757.0 - 1348       9261.0 - 1348
9754.0 - 1349       2498.7693822298793 - 1349
9762.0 - 1350       2497.312878639828 - 1350
9762.0 - 1351       8773.0 - 1351
9763.0 - 1352       9712.0 - 1352
9763.0 - 1353       7673.0 - 1353
9763.0 - 1354       9635.0 - 1354
9767.0 - 1355       9744.0 - 1355
9767.0 - 1356       9754.0 - 1356
9767.0 - 1357       9750.0 - 1357
9767.0 - 1358       9759.0 - 1358
9767.0 - 1359       9759.0 - 1359
9763.0 - 1360       9723.0 - 1360
9763.0 - 1361       9723.0 - 1361
9763.0 - 1362       9751.0 - 1362
9763.0 - 1363       9763.0 - 1363
9763.0 - 1364       9751.0 - 1364
9763.0 - 1365       9763.0 - 1365
9763.0 - 1366       2499.5121951219517 - 1366
9763.0 - 1367       2499.5121951219517 - 1367
9763.0 - 1368       2499.3013507219375 - 1368
9763.0 - 1369       2499.511145874071 - 1369
9763.0 - 1370       2499.553770638108 - 1370
9763.0 - 1371       2499.511145874071 - 1371
9762.0 - 1372       2499.5527328025764 - 1372
9763.0 - 1373       9265.0 - 1373
9767.0 - 1374       9249.0 - 1374
9767.0 - 1375       9278.0 - 1375
9767.0 - 1376       9749.0 - 1376
9767.0 - 1377       9760.0 - 1377
9767.0 - 1378       9767.0 - 1378
9767.0 - 1379       9652.0 - 1379
9767.0 - 1380       9626.0 - 1380
9767.0 - 1381       9767.0 - 1381
9767.0 - 1382       8775.0 - 1382
9767.0 - 1383       9756.0 - 1383
9767.0 - 1384       2499.5123854105714 - 1384
9767.0 - 1385       9282.0 - 1385
9767.0 - 1386       9282.0 - 1386
9767.0 - 1387       2499.5123854105714 - 1387
9767.0 - 1388       9272.0 - 1388
9767.0 - 1389       2499.3016759776533 - 1389
9767.0 - 1390       6342.0 - 1390
9767.0 - 1391       2499.512337852336 - 1391
9767.0 - 1392       2499.512337852336 - 1392
9767.0 - 1393       2499.5123854105714 - 1393
9767.0 - 1394       7331.0 - 1394
9767.0 - 1395       8297.0 - 1395
9767.0 - 1396       9727.0 - 1396
9767.0 - 1397       2495.3336444237057 - 1397
9767.0 - 1398       2499.3003078645397 - 1398
9767.0 - 1399       8260.0 - 1399
9767.0 - 1400       9258.0 - 1400
9767.0 - 1401       9274.0 - 1401
9767.0 - 1402       8747.0 - 1402
9767.0 - 1403       9268.0 - 1403
9767.0 - 1404       9749.0 - 1404
9767.0 - 1405       9665.0 - 1405
9767.0 - 1406       8287.0 - 1406
9767.0 - 1407       8758.0 - 1407
9767.0 - 1408       2499.5122427080287 - 1408
9767.0 - 1409       9648.0 - 1409
9767.0 - 1410       9627.0 - 1410
9767.0 - 1411       2499.108575503655 - 1411
9767.0 - 1412       9158.0 - 1412
9767.0 - 1413       9643.0 - 1413
9767.0 - 1414       9630.0 - 1414
9767.0 - 1415       9648.0 - 1415
9767.0 - 1416       2499.5123854105714 - 1416
9767.0 - 1417       2499.300894854586 - 1417
9767.0 - 1418       9730.0 - 1418
9767.0 - 1419       9630.0 - 1419
9767.0 - 1420       9646.0 - 1420
9767.0 - 1421       9646.0 - 1421
9767.0 - 1422       9273.0 - 1422
9767.0 - 1423       9665.0 - 1423
9767.0 - 1424       2499.9999999999995 - 1424
9767.0 - 1425       9726.0 - 1425
9767.0 - 1426       9726.0 - 1426
9767.0 - 1427       9767.0 - 1427
9767.0 - 1428       9758.0 - 1428
9767.0 - 1429       9730.0 - 1429
9767.0 - 1430       9767.0 - 1430
9767.0 - 1431       9767.0 - 1431
