9729.0 - 1       2481.434822967776 - 1
9738.0 - 737       9587.0 - 737
9752.0 - 738       2474.7158328112414 - 738
9752.0 - 739       9665.0 - 739
9760.0 - 740       2499.7665514987393 - 740
9767.0 - 741       9644.0 - 741
9767.0 - 742       2499.512099921936 - 742
9767.0 - 743       9736.0 - 743
9767.0 - 744       9742.0 - 744
9767.0 - 745       9760.0 - 745
9767.0 - 746       9767.0 - 746
9767.0 - 747       9763.0 - 747
9767.0 - 748       9731.0 - 748
9767.0 - 749       9736.0 - 749
9767.0 - 750       9767.0 - 750
9767.0 - 751       9739.0 - 751
9767.0 - 752       9741.0 - 752
9767.0 - 753       2496.882515364746 - 753
9767.0 - 754       2499.5121475265883 - 754
9767.0 - 755       9746.0 - 755
9767.0 - 756       9767.0 - 756
9767.0 - 757       9730.0 - 757
9767.0 - 758       9282.0 - 758
9767.0 - 759       9755.0 - 759
9767.0 - 760       9752.0 - 760
9767.0 - 761       8777.0 - 761
9767.0 - 762       9741.0 - 762
9767.0 - 763       9767.0 - 763
9767.0 - 764       9755.0 - 764
9767.0 - 765       9755.0 - 765
9767.0 - 766       9724.0 - 766
9767.0 - 767       9638.0 - 767
9767.0 - 768       8764.0 - 768
9759.0 - 769       9632.0 - 769
9759.0 - 770       8769.0 - 770
9766.0 - 771       2500.0 - 771
9758.0 - 772       9696.0 - 772
9758.0 - 773       9696.0 - 773
9765.0 - 774       2499.7667257628063 - 774
9765.0 - 775       9239.0 - 775
9765.0 - 776       8780.0 - 776
9765.0 - 777       9727.0 - 777
9760.0 - 778       9665.0 - 778
9760.0 - 779       9665.0 - 779
9762.0 - 780       9699.0 - 780
9762.0 - 781       9688.0 - 781
9762.0 - 782       9717.0 - 782
9762.0 - 783       9665.0 - 783
9762.0 - 784       8757.0 - 784
9762.0 - 785       9693.0 - 785
9762.0 - 786       9207.0 - 786
9762.0 - 787       9214.0 - 787
9762.0 - 788       2500.0 - 788
9762.0 - 789       2499.7667039940275 - 789
9762.0 - 790       9718.0 - 790
9762.0 - 791       2499.107780157031 - 791
9762.0 - 792       2500.0 - 792
9762.0 - 793       9641.0 - 793
9762.0 - 794       9741.0 - 794
9762.0 - 795       2497.316811396234 - 795
9762.0 - 796       9739.0 - 796
9762.0 - 797       9739.0 - 797
9762.0 - 798       9735.0 - 798
9764.0 - 799       9646.0 - 799
9767.0 - 800       9652.0 - 800
9767.0 - 801       9277.0 - 801
9767.0 - 802       2499.5122427080287 - 802
9767.0 - 803       9273.0 - 803
9767.0 - 804       9271.0 - 804
9767.0 - 805       9759.0 - 805
9767.0 - 806       9767.0 - 806
9767.0 - 807       9767.0 - 807
9767.0 - 808       9276.0 - 808
9767.0 - 809       9728.0 - 809
9767.0 - 810       9737.0 - 810
9767.0 - 811       9744.0 - 811
9767.0 - 812       8786.0 - 812
9767.0 - 813       9744.0 - 813
9767.0 - 814       9643.0 - 814
9767.0 - 815       9755.0 - 815
9767.0 - 816       8786.0 - 816
9767.0 - 817       2499.5122427080287 - 817
9767.0 - 818       2499.3587551299593 - 818
9767.0 - 819       2499.3013507219375 - 819
9762.0 - 820       2498.9314412720123 - 820
9762.0 - 821       2477.4987142122404 - 821
9762.0 - 822       2480.335220172021 - 822
9762.0 - 823       2499.3011554230343 - 823
9762.0 - 824       2496.793501496366 - 824
9762.0 - 825       2497.0685948798123 - 825
9763.0 - 826       9689.0 - 826
9766.0 - 827       2499.3013507219375 - 827
9766.0 - 828       2499.301090299133 - 828
9766.0 - 829       9265.0 - 829
9767.0 - 830       9249.0 - 830
9767.0 - 831       9262.0 - 831
9767.0 - 832       7794.0 - 832
9767.0 - 833       9730.0 - 833
9762.0 - 834       9726.0 - 834
9762.0 - 835       9727.0 - 835
9762.0 - 836       9734.0 - 836
9762.0 - 837       9747.0 - 837
9762.0 - 838       9747.0 - 838
9762.0 - 839       9729.0 - 839
9762.0 - 840       9729.0 - 840
9762.0 - 841       9729.0 - 841
9762.0 - 842       8781.0 - 842
9762.0 - 843       9608.0 - 843
9762.0 - 844       2499.5121951219517 - 844
9762.0 - 845       9743.0 - 845
9762.0 - 846       9743.0 - 846
9762.0 - 847       8782.0 - 847
9762.0 - 848       9714.0 - 848
9762.0 - 849       8786.0 - 849
9762.0 - 850       9732.0 - 850
9762.0 - 851       9732.0 - 851
9763.0 - 852       9268.0 - 852
9765.0 - 853       2499.5531325408883 - 853
9765.0 - 854       9643.0 - 854
9765.0 - 855       2499.5538900785155 - 855
9765.0 - 856       9159.0 - 856
9765.0 - 857       2498.85662016922 - 857
9765.0 - 858       2499.013105952945 - 858
9759.0 - 859       9630.0 - 859
9761.0 - 860       2499.1078597555534 - 860
9762.0 - 861       2496.882515364746 - 861
9755.0 - 862       2499.300634091757 - 862
9762.0 - 863       2499.107381951263 - 863
9762.0 - 864       9613.0 - 864
9762.0 - 865       2479.4583079732197 - 865
9762.0 - 866       9267.0 - 866
9762.0 - 867       9641.0 - 867
9762.0 - 868       9737.0 - 868
9762.0 - 869       9743.0 - 869
9766.0 - 870       9755.0 - 870
9766.0 - 871       9743.0 - 871
9766.0 - 872       9734.0 - 872
9766.0 - 873       9722.0 - 873
9766.0 - 874       9615.0 - 874
9762.0 - 875       9624.0 - 875
9762.0 - 876       9621.0 - 876
9762.0 - 877       9632.0 - 877
9753.0 - 878       9624.0 - 878
9762.0 - 879       9702.0 - 879
9762.0 - 880       2499.5112892190405 - 880
9762.0 - 881       9703.0 - 881
9762.0 - 882       9685.0 - 882
9762.0 - 883       2499.7665078920336 - 883
9762.0 - 884       9714.0 - 884
9747.0 - 885       9703.0 - 885
9756.0 - 886       9699.0 - 886
9762.0 - 887       9217.0 - 887
9762.0 - 888       9688.0 - 888
9762.0 - 889       9715.0 - 889
9762.0 - 890       9665.0 - 890
9762.0 - 891       2497.0651535902957 - 891
9762.0 - 892       2499.300634091757 - 892
9762.0 - 893       9267.0 - 893
9762.0 - 894       2494.8775055679284 - 894
9762.0 - 895       2475.4273504273506 - 895
9762.0 - 896       9722.0 - 896
9762.0 - 897       9724.0 - 897
9762.0 - 898       2499.3016109507403 - 898
9762.0 - 899       8788.0 - 899
9762.0 - 900       9722.0 - 900
9762.0 - 901       9721.0 - 901
9762.0 - 902       2499.1073022674523 - 902
9762.0 - 903       9622.0 - 903
9762.0 - 904       9740.0 - 904
9762.0 - 905       9621.0 - 905
9762.0 - 906       9621.0 - 906
9762.0 - 907       2499.3016109507403 - 907
9762.0 - 908       9621.0 - 908
9762.0 - 909       8786.0 - 909
9762.0 - 910       2499.012794187332 - 910
9762.0 - 911       9271.0 - 911
9762.0 - 912       9622.0 - 912
9762.0 - 913       9738.0 - 913
9762.0 - 914       9751.0 - 914
9763.0 - 915       9751.0 - 915
9763.0 - 916       9743.0 - 916
9767.0 - 917       9277.0 - 917
9767.0 - 918       9759.0 - 918
9767.0 - 919       9721.0 - 919
9767.0 - 920       9754.0 - 920
9767.0 - 921       9743.0 - 921
9767.0 - 922       9759.0 - 922
9767.0 - 923       9244.0 - 923
9767.0 - 924       9737.0 - 924
9767.0 - 925       9724.0 - 925
9767.0 - 926       2499.5122427080287 - 926
9767.0 - 927       9743.0 - 927
9767.0 - 928       9749.0 - 928
9767.0 - 929       9276.0 - 929
9767.0 - 930       9749.0 - 930
9767.0 - 931       9764.0 - 931
9767.0 - 932       9767.0 - 932
9767.0 - 933       9270.0 - 933
9767.0 - 934       9767.0 - 934
9767.0 - 935       2478.870458135861 - 935
9767.0 - 936       9749.0 - 936
9767.0 - 937       9740.0 - 937
9767.0 - 938       2499.3016109507403 - 938
9767.0 - 939       9257.0 - 939
9767.0 - 940       9767.0 - 940
9767.0 - 941       9767.0 - 941
9767.0 - 942       9251.0 - 942
9767.0 - 943       9643.0 - 943
9767.0 - 944       8267.0 - 944
9767.0 - 945       9618.0 - 945
9767.0 - 946       2476.870156571248 - 946
9767.0 - 947       2498.930892918235 - 947
9767.0 - 948       2497.5516599745374 - 948
9767.0 - 949       2499.552171965965 - 949
9767.0 - 950       9691.0 - 950
9760.0 - 951       8767.0 - 951
9758.0 - 952       9690.0 - 952
9758.0 - 953       9222.0 - 953
9756.0 - 954       9687.0 - 954
9749.0 - 955       9688.0 - 955
9752.0 - 956       2499.5110024449878 - 956
9738.0 - 957       2500.0 - 957
9744.0 - 958       8757.0 - 958
9749.0 - 959       8768.0 - 959
9740.0 - 960       8768.0 - 960
9753.0 - 961       9617.0 - 961
9757.0 - 962       2497.431586812366 - 962
9743.0 - 963       9665.0 - 963
9743.0 - 964       9639.0 - 964
9743.0 - 965       2499.29932735426 - 965
9722.0 - 966       2499.9999999999995 - 966
9723.0 - 967       2499.2997198879552 - 967
9729.0 - 968       2478.828650573803 - 968
9740.0 - 969       9665.0 - 969
9741.0 - 970       9586.0 - 970
9741.0 - 971       9679.0 - 971
9751.0 - 972       2499.551891019896 - 972
9765.0 - 973       9720.0 - 973
9765.0 - 974       9738.0 - 974
9764.0 - 975       9277.0 - 975
9767.0 - 976       2499.108813831209 - 976
9767.0 - 977       9708.0 - 977
9767.0 - 978       9601.0 - 978
9767.0 - 979       7205.0 - 979
9767.0 - 980       9719.0 - 980
9767.0 - 981       9232.0 - 981
9767.0 - 982       2499.5114802149487 - 982
9767.0 - 983       2499.51119366507 - 983
9767.0 - 984       9715.0 - 984
9767.0 - 985       9718.0 - 985
9767.0 - 986       9718.0 - 986
9767.0 - 987       9256.0 - 987
9767.0 - 988       9636.0 - 988
9758.0 - 989       2499.51119366507 - 989
9751.0 - 990       8764.0 - 990
9742.0 - 991       2499.298934380258 - 991
9746.0 - 992       9612.0 - 992
9746.0 - 993       9612.0 - 993
9733.0 - 994       9577.0 - 994
9733.0 - 995       8152.0 - 995
9755.0 - 996       2498.858099878197 - 996
9755.0 - 997       8124.0 - 997
9755.0 - 998       9257.0 - 998
9756.0 - 999       2499.5110502640327 - 999
9756.0 - 1000       2499.108337048596 - 1000
9756.0 - 1001       9634.0 - 1001
9767.0 - 1002       2499.3584808827304 - 1002
9767.0 - 1003       9632.0 - 1003
9767.0 - 1004       9704.0 - 1004
9767.0 - 1005       2497.1996639596755 - 1005
9767.0 - 1006       9686.0 - 1006
9767.0 - 1007       9726.0 - 1007
9767.0 - 1008       9748.0 - 1008
9767.0 - 1009       9270.0 - 1009
9767.0 - 1010       9725.0 - 1010
9767.0 - 1011       9716.0 - 1011
9767.0 - 1012       9749.0 - 1012
9767.0 - 1013       8775.0 - 1013
9767.0 - 1014       2498.9318978039823 - 1014
9767.0 - 1015       2499.5119094103866 - 1015
9767.0 - 1016       2496.966585775621 - 1016
9767.0 - 1017       2499.3008296821104 - 1017
9767.0 - 1018       9720.0 - 1018
9767.0 - 1019       2499.3586454592096 - 1019
9767.0 - 1020       2499.301415797317 - 1020
9767.0 - 1021       9665.0 - 1021
9767.0 - 1022       2499.3016109507403 - 1022
9767.0 - 1023       9753.0 - 1023
9767.0 - 1024       9767.0 - 1024
9767.0 - 1025       9767.0 - 1025
9767.0 - 1026       9643.0 - 1026
9767.0 - 1027       9767.0 - 1027
9767.0 - 1028       9740.0 - 1028
9767.0 - 1029       9767.0 - 1029
9767.0 - 1030       9761.0 - 1030
9767.0 - 1031       9752.0 - 1031
9767.0 - 1032       9725.0 - 1032
9767.0 - 1033       9742.0 - 1033
9767.0 - 1034       9737.0 - 1034
9767.0 - 1035       9743.0 - 1035
9767.0 - 1036       2499.7667475275234 - 1036
9767.0 - 1037       9621.0 - 1037
9767.0 - 1038       9613.0 - 1038
9760.0 - 1039       9732.0 - 1039
9760.0 - 1040       2499.3016109507403 - 1040
9758.0 - 1041       9615.0 - 1041
9767.0 - 1042       9599.0 - 1042
9767.0 - 1043       8275.0 - 1043
9767.0 - 1044       2500.0000000000005 - 1044
9767.0 - 1045       9617.0 - 1045
9767.0 - 1046       8777.0 - 1046
9767.0 - 1047       9256.0 - 1047
9767.0 - 1048       2499.766812797314 - 1048
9767.0 - 1049       9626.0 - 1049
9767.0 - 1050       2499.3007644974828 - 1050
9767.0 - 1051       2499.5119094103866 - 1051
9760.0 - 1052       9611.0 - 1052
9767.0 - 1053       9688.0 - 1053
9767.0 - 1054       9695.0 - 1054
9767.0 - 1055       9718.0 - 1055
9767.0 - 1056       9720.0 - 1056
9757.0 - 1057       9712.0 - 1057
9758.0 - 1058       2499.5530126944395 - 1058
9761.0 - 1059       2499.300634091757 - 1059
9761.0 - 1060       2499.300634091757 - 1060
9753.0 - 1061       9726.0 - 1061
9761.0 - 1062       9249.0 - 1062
9761.0 - 1063       9727.0 - 1063
9752.0 - 1064       9715.0 - 1064
9752.0 - 1065       2497.5521394301377 - 1065
9752.0 - 1066       2497.5521394301377 - 1066
9752.0 - 1067       2499.108257535224 - 1067
9756.0 - 1068       9618.0 - 1068
9758.0 - 1069       9638.0 - 1069
9762.0 - 1070       9634.0 - 1070
9762.0 - 1071       9749.0 - 1071
9767.0 - 1072       2495.3366909158735 - 1072
9767.0 - 1073       8786.0 - 1073
9767.0 - 1074       9738.0 - 1074
9767.0 - 1075       9738.0 - 1075
9767.0 - 1076       9752.0 - 1076
9767.0 - 1077       9736.0 - 1077
9767.0 - 1078       9742.0 - 1078
9767.0 - 1079       9753.0 - 1079
9767.0 - 1080       9753.0 - 1080
9767.0 - 1081       9753.0 - 1081
9767.0 - 1082       9737.0 - 1082
9767.0 - 1083       2499.3011554230343 - 1083
9767.0 - 1084       9665.0 - 1084
9767.0 - 1085       9679.0 - 1085
9767.0 - 1086       2499.108813831209 - 1086
9767.0 - 1087       2499.0087232355277 - 1087
9767.0 - 1088       2499.0095871959434 - 1088
9767.0 - 1089       2499.1049852322567 - 1089
9767.0 - 1090       9601.0 - 1090
9767.0 - 1091       8149.0 - 1091
9767.0 - 1092       9605.0 - 1092
9767.0 - 1093       8291.0 - 1093
9767.0 - 1094       9638.0 - 1094
9767.0 - 1095       9691.0 - 1095
9767.0 - 1096       9675.0 - 1096
9767.0 - 1097       8772.0 - 1097
9767.0 - 1098       7291.0 - 1098
9767.0 - 1099       2500.0000000000005 - 1099
9767.0 - 1100       8786.0 - 1100
9767.0 - 1101       2500.0 - 1101
9767.0 - 1102       9607.0 - 1102
9767.0 - 1103       9620.0 - 1103
9767.0 - 1104       9621.0 - 1104
9767.0 - 1105       9265.0 - 1105
9767.0 - 1106       2499.5524525599712 - 1106
9767.0 - 1107       9619.0 - 1107
9767.0 - 1108       9665.0 - 1108
9767.0 - 1109       2499.512099921936 - 1109
9767.0 - 1110       2499.3585906097665 - 1110
9767.0 - 1111       2499.301545911715 - 1111
9767.0 - 1112       9725.0 - 1112
9767.0 - 1113       2499.5114802149487 - 1113
9767.0 - 1114       9718.0 - 1114
9767.0 - 1115       8790.0 - 1115
9767.0 - 1116       2499.5106195556423 - 1116
9767.0 - 1117       2499.3011554230343 - 1117
9767.0 - 1118       2499.7665514987393 - 1118
9767.0 - 1119       9273.0 - 1119
9767.0 - 1120       8777.0 - 1120
9767.0 - 1121       7319.0 - 1121
9767.0 - 1122       9627.0 - 1122
9767.0 - 1123       9276.0 - 1123
9764.0 - 1124       8750.0 - 1124
9764.0 - 1125       9706.0 - 1125
9766.0 - 1126       9728.0 - 1126
9767.0 - 1127       8301.0 - 1127
9767.0 - 1128       9745.0 - 1128
9767.0 - 1129       9747.0 - 1129
9767.0 - 1130       9275.0 - 1130
9767.0 - 1131       9730.0 - 1131
9767.0 - 1132       9745.0 - 1132
9767.0 - 1133       9716.0 - 1133
9767.0 - 1134       9727.0 - 1134
9767.0 - 1135       2499.5540094549997 - 1135
9767.0 - 1136       2500.0 - 1136
9767.0 - 1137       9270.0 - 1137
9767.0 - 1138       9701.0 - 1138
9767.0 - 1139       9709.0 - 1139
9767.0 - 1140       9610.0 - 1140
9767.0 - 1141       2499.5094672814676 - 1141
9766.0 - 1142       9262.0 - 1142
9757.0 - 1143       9669.0 - 1143
9757.0 - 1144       9690.0 - 1144
9748.0 - 1145       9241.0 - 1145
9739.0 - 1146       2499.29932735426 - 1146
9739.0 - 1147       9698.0 - 1147
9743.0 - 1148       9714.0 - 1148
9756.0 - 1149       9595.0 - 1149
9749.0 - 1150       9234.0 - 1150
9746.0 - 1151       2495.349520266301 - 1151
9746.0 - 1152       9698.0 - 1152
9746.0 - 1153       9701.0 - 1153
9746.0 - 1154       9252.0 - 1154
9746.0 - 1155       9700.0 - 1155
9746.0 - 1156       2499.5536112847067 - 1156
9747.0 - 1157       2495.358608559703 - 1157
9748.0 - 1158       2499.553571428571 - 1158
9752.0 - 1159       2499.3006993006993 - 1159
9754.0 - 1160       2499.511384735659 - 1160
9762.0 - 1161       2499.5106195556423 - 1161
9762.0 - 1162       9665.0 - 1162
9762.0 - 1163       2499.1075412762157 - 1163
9762.0 - 1164       2499.2982127818846 - 1164
9762.0 - 1165       2499.300894854586 - 1165
9762.0 - 1166       2499.300894854586 - 1166
9762.0 - 1167       2499.300894854586 - 1167
9762.0 - 1168       9633.0 - 1168
9762.0 - 1169       9633.0 - 1169
9762.0 - 1170       9747.0 - 1170
9762.0 - 1171       9270.0 - 1171
9762.0 - 1172       2499.3016109507403 - 1172
9764.0 - 1173       8788.0 - 1173
9767.0 - 1174       2499.3016109507403 - 1174
9767.0 - 1175       2497.0748829953195 - 1175
9767.0 - 1176       2498.7698868295884 - 1176
9767.0 - 1177       9752.0 - 1177
9767.0 - 1178       9750.0 - 1178
9767.0 - 1179       9748.0 - 1179
9767.0 - 1180       8784.0 - 1180
9767.0 - 1181       2477.5179856115105 - 1181
9767.0 - 1182       9627.0 - 1182
9767.0 - 1183       7692.0 - 1183
9767.0 - 1184       9644.0 - 1184
9767.0 - 1185       9767.0 - 1185
9767.0 - 1186       9767.0 - 1186
9767.0 - 1187       9767.0 - 1187
9767.0 - 1188       9767.0 - 1188
9767.0 - 1189       9767.0 - 1189
9767.0 - 1190       9739.0 - 1190
9767.0 - 1191       9735.0 - 1191
9767.0 - 1192       9626.0 - 1192
9767.0 - 1193       9275.0 - 1193
9767.0 - 1194       9259.0 - 1194
9767.0 - 1195       2499.3016759776533 - 1195
9767.0 - 1196       9746.0 - 1196
9767.0 - 1197       2499.553770638108 - 1197
9767.0 - 1198       7317.0 - 1198
9767.0 - 1199       9713.0 - 1199
9767.0 - 1200       9728.0 - 1200
9767.0 - 1201       9741.0 - 1201
9767.0 - 1202       2500.0 - 1202
9767.0 - 1203       2500.0 - 1203
9767.0 - 1204       9725.0 - 1204
9767.0 - 1205       9609.0 - 1205
9767.0 - 1206       9621.0 - 1206
9767.0 - 1207       9638.0 - 1207
9767.0 - 1208       9623.0 - 1208
9767.0 - 1209       9623.0 - 1209
9767.0 - 1210       9648.0 - 1210
9767.0 - 1211       9636.0 - 1211
9767.0 - 1212       9271.0 - 1212
9767.0 - 1213       9754.0 - 1213
9767.0 - 1214       9755.0 - 1214
9767.0 - 1215       9734.0 - 1215
9767.0 - 1216       9740.0 - 1216
9767.0 - 1217       2497.3247726056716 - 1217
9767.0 - 1218       9633.0 - 1218
9767.0 - 1219       2499.358700299273 - 1219
9767.0 - 1220       9266.0 - 1220
9767.0 - 1221       9638.0 - 1221
9767.0 - 1222       9621.0 - 1222
9767.0 - 1223       9731.0 - 1223
9767.0 - 1224       9735.0 - 1224
9767.0 - 1225       9257.0 - 1225
9767.0 - 1226       9736.0 - 1226
9767.0 - 1227       9745.0 - 1227
9767.0 - 1228       9755.0 - 1228
9767.0 - 1229       9762.0 - 1229
9767.0 - 1230       2499.512099921936 - 1230
9767.0 - 1231       9735.0 - 1231
9767.0 - 1232       9272.0 - 1232
9767.0 - 1233       9737.0 - 1233
9767.0 - 1234       9275.0 - 1234
9767.0 - 1235       9760.0 - 1235
9767.0 - 1236       9746.0 - 1236
9767.0 - 1237       2479.2555713608344 - 1237
9767.0 - 1238       2499.5123854105714 - 1238
9767.0 - 1239       2499.5123854105714 - 1239
9767.0 - 1240       9282.0 - 1240
9767.0 - 1241       2499.5123854105714 - 1241
9767.0 - 1242       9650.0 - 1242
9767.0 - 1243       2478.2305101454035 - 1243
9767.0 - 1244       2478.2305101454035 - 1244
9767.0 - 1245       9643.0 - 1245
9767.0 - 1246       9641.0 - 1246
9767.0 - 1247       9760.0 - 1247
9767.0 - 1248       9767.0 - 1248
9767.0 - 1249       9755.0 - 1249
9767.0 - 1250       9607.0 - 1250
9767.0 - 1251       9755.0 - 1251
9767.0 - 1252       9755.0 - 1252
9767.0 - 1253       9751.0 - 1253
9767.0 - 1254       2499.1092107607337 - 1254
9767.0 - 1255       9709.0 - 1255
9767.0 - 1256       9628.0 - 1256
9767.0 - 1257       9251.0 - 1257
9767.0 - 1258       2499.7667692881796 - 1258
9767.0 - 1259       2499.301415797317 - 1259
9767.0 - 1260       9706.0 - 1260
9767.0 - 1261       9739.0 - 1261
9767.0 - 1262       9760.0 - 1262
9767.0 - 1263       2500.0 - 1263
9767.0 - 1264       9762.0 - 1264
9767.0 - 1265       7783.0 - 1265
9767.0 - 1266       9767.0 - 1266
9767.0 - 1267       9767.0 - 1267
9767.0 - 1268       9767.0 - 1268
9767.0 - 1269       9767.0 - 1269
9767.0 - 1270       9753.0 - 1270
9767.0 - 1271       9690.0 - 1271
9767.0 - 1272       9725.0 - 1272
9767.0 - 1273       9730.0 - 1273
9767.0 - 1274       9744.0 - 1274
9767.0 - 1275       8791.0 - 1275
9767.0 - 1276       9630.0 - 1276
9767.0 - 1277       9242.0 - 1277
9767.0 - 1278       9634.0 - 1278
9767.0 - 1279       9634.0 - 1279
9767.0 - 1280       9136.0 - 1280
9743.0 - 1281       9619.0 - 1281
9743.0 - 1282       9614.0 - 1282
9754.0 - 1283       9226.0 - 1283
9754.0 - 1284       9620.0 - 1284
9754.0 - 1285       9596.0 - 1285
9754.0 - 1286       9593.0 - 1286
9754.0 - 1287       9621.0 - 1287
9758.0 - 1288       9665.0 - 1288
9758.0 - 1289       9667.0 - 1289
9762.0 - 1290       9686.0 - 1290
9762.0 - 1291       9706.0 - 1291
9762.0 - 1292       9725.0 - 1292
9762.0 - 1293       9735.0 - 1293
9762.0 - 1294       9749.0 - 1294
9762.0 - 1295       2498.768574008702 - 1295
9762.0 - 1296       9728.0 - 1296
9762.0 - 1297       2499.2997198879552 - 1297
9762.0 - 1298       9716.0 - 1298
9762.0 - 1299       9615.0 - 1299
9762.0 - 1300       9270.0 - 1300
9762.0 - 1301       9272.0 - 1301
9762.0 - 1302       9729.0 - 1302
9762.0 - 1303       9752.0 - 1303
9762.0 - 1304       2499.512099921936 - 1304
9762.0 - 1305       9752.0 - 1305
9762.0 - 1306       9747.0 - 1306
9762.0 - 1307       9732.0 - 1307
9762.0 - 1308       2497.2219847850242 - 1308
9762.0 - 1309       2480.019064378941 - 1309
9762.0 - 1310       2499.3000466635563 - 1310
9762.0 - 1311       2499.511814098809 - 1311
9762.0 - 1312       2499.5530526503976 - 1312
9762.0 - 1313       2500.0 - 1313
9762.0 - 1314       9643.0 - 1314
9762.0 - 1315       9256.0 - 1315
9760.0 - 1316       9637.0 - 1316
9760.0 - 1317       9113.0 - 1317
9757.0 - 1318       9596.0 - 1318
9746.0 - 1319       9601.0 - 1319
9754.0 - 1320       2499.2995890922675 - 1320
9754.0 - 1321       9665.0 - 1321
9754.0 - 1322       2480.497837032835 - 1322
9759.0 - 1323       9723.0 - 1323
9763.0 - 1324       7771.0 - 1324
9763.0 - 1325       9622.0 - 1325
9763.0 - 1326       2498.768371787503 - 1326
9766.0 - 1327       2479.809523809524 - 1327
9766.0 - 1328       9270.0 - 1328
9766.0 - 1329       9637.0 - 1329
9766.0 - 1330       9620.0 - 1330
9766.0 - 1331       8753.0 - 1331
9767.0 - 1332       9721.0 - 1332
9767.0 - 1333       2494.865525672372 - 1333
9767.0 - 1334       9593.0 - 1334
9767.0 - 1335       9592.0 - 1335
9767.0 - 1336       9625.0 - 1336
9767.0 - 1337       9628.0 - 1337
9767.0 - 1338       9267.0 - 1338
9767.0 - 1339       9638.0 - 1339
9767.0 - 1340       9644.0 - 1340
9767.0 - 1341       7802.0 - 1341
9767.0 - 1342       2498.619764965691 - 1342
9767.0 - 1343       9275.0 - 1343
9767.0 - 1344       2499.5123854105714 - 1344
9767.0 - 1345       9248.0 - 1345
9767.0 - 1346       9277.0 - 1346
9767.0 - 1347       2499.512099921936 - 1347
9767.0 - 1348       8771.0 - 1348
9767.0 - 1349       2498.458376156218 - 1349
9767.0 - 1350       9749.0 - 1350
9767.0 - 1351       9277.0 - 1351
9767.0 - 1352       9754.0 - 1352
9767.0 - 1353       9756.0 - 1353
9767.0 - 1354       9271.0 - 1354
9767.0 - 1355       9756.0 - 1355
9767.0 - 1356       2499.512337852336 - 1356
9767.0 - 1357       9755.0 - 1357
9767.0 - 1358       9759.0 - 1358
9767.0 - 1359       9759.0 - 1359
9767.0 - 1360       2497.0748829953195 - 1360
9767.0 - 1361       8780.0 - 1361
9767.0 - 1362       2499.5123854105714 - 1362
9767.0 - 1363       9736.0 - 1363
9767.0 - 1364       9277.0 - 1364
9767.0 - 1365       2500.0 - 1365
9767.0 - 1366       9743.0 - 1366
9767.0 - 1367       9743.0 - 1367
9767.0 - 1368       9767.0 - 1368
9767.0 - 1369       9763.0 - 1369
9767.0 - 1370       9767.0 - 1370
9767.0 - 1371       9767.0 - 1371
9767.0 - 1372       9767.0 - 1372
9767.0 - 1373       2497.1266726869717 - 1373
9767.0 - 1374       2496.8814042591107 - 1374
9767.0 - 1375       2477.209759585307 - 1375
9767.0 - 1376       2499.5122902848225 - 1376
9767.0 - 1377       2499.5123854105714 - 1377
9767.0 - 1378       9718.0 - 1378
9767.0 - 1379       2499.1791841090044 - 1379
9767.0 - 1380       9728.0 - 1380
9767.0 - 1381       2499.512337852336 - 1381
9767.0 - 1382       2499.3011554230343 - 1382
9767.0 - 1383       9744.0 - 1383
9767.0 - 1384       9741.0 - 1384
9767.0 - 1385       9733.0 - 1385
9767.0 - 1386       9257.0 - 1386
9767.0 - 1387       9637.0 - 1387
9767.0 - 1388       9628.0 - 1388
9765.0 - 1389       2477.9367663439293 - 1389
9762.0 - 1390       2478.613144690302 - 1390
9767.0 - 1391       2478.613144690302 - 1391
9767.0 - 1392       2480.865991070796 - 1392
9752.0 - 1393       2479.0928419560596 - 1393
9750.0 - 1394       2476.5374166460856 - 1394
9765.0 - 1395       2499.107780157031 - 1395
9765.0 - 1396       2500.0000000000005 - 1396
9765.0 - 1397       2499.301545911715 - 1397
9765.0 - 1398       9750.0 - 1398
9765.0 - 1399       9752.0 - 1399
9765.0 - 1400       7793.0 - 1400
9765.0 - 1401       9743.0 - 1401
9765.0 - 1402       9736.0 - 1402
9765.0 - 1403       2499.5119094103866 - 1403
9765.0 - 1404       2499.5119094103866 - 1404
9767.0 - 1405       8776.0 - 1405
9767.0 - 1406       9632.0 - 1406
9767.0 - 1407       9732.0 - 1407
9767.0 - 1408       8793.0 - 1408
9767.0 - 1409       9751.0 - 1409
9767.0 - 1410       9742.0 - 1410
9767.0 - 1411       9277.0 - 1411
9767.0 - 1412       9754.0 - 1412
9767.0 - 1413       9243.0 - 1413
9767.0 - 1414       9720.0 - 1414
9767.0 - 1415       2499.300634091757 - 1415
9767.0 - 1416       9633.0 - 1416
9767.0 - 1417       2478.1659388646285 - 1417
9767.0 - 1418       9622.0 - 1418
9767.0 - 1419       9616.0 - 1419
9767.0 - 1420       9609.0 - 1420
9767.0 - 1421       9640.0 - 1421
9767.0 - 1422       9748.0 - 1422
9767.0 - 1423       9733.0 - 1423
9767.0 - 1424       9273.0 - 1424
9767.0 - 1425       2499.5123854105714 - 1425
9767.0 - 1426       9762.0 - 1426
9767.0 - 1427       9282.0 - 1427
9767.0 - 1428       8293.0 - 1428
9767.0 - 1429       2499.766595089161 - 1429
