9240.0 - 1       2480.531599948513 - 1
9765.0 - 771       6843.0 - 771
9765.0 - 772       6847.0 - 772
9765.0 - 773       6847.0 - 773
9767.0 - 774       2498.349592899582 - 774
9767.0 - 775       7817.0 - 775
9765.0 - 776       6347.0 - 776
9766.0 - 777       6847.0 - 777
9766.0 - 778       6845.0 - 778
9767.0 - 779       7821.0 - 779
9767.0 - 780       6847.0 - 780
9767.0 - 781       9616.0 - 781
9767.0 - 782       9280.0 - 782
9767.0 - 783       7792.0 - 783
9767.0 - 784       7312.0 - 784
9767.0 - 785       9707.0 - 785
9767.0 - 786       9715.0 - 786
9767.0 - 787       9623.0 - 787
9767.0 - 788       9740.0 - 788
9767.0 - 789       9267.0 - 789
9767.0 - 790       8774.0 - 790
9767.0 - 791       7324.0 - 791
9767.0 - 792       7187.0 - 792
9767.0 - 793       9648.0 - 793
9767.0 - 794       7332.0 - 794
9767.0 - 795       7330.0 - 795
9767.0 - 796       4857.0 - 796
9767.0 - 797       9633.0 - 797
9761.0 - 798       2499.766791044776 - 798
9765.0 - 799       9640.0 - 799
9761.0 - 800       9644.0 - 800
9761.0 - 801       9726.0 - 801
9761.0 - 802       8754.0 - 802
9761.0 - 803       9710.0 - 803
9761.0 - 804       8772.0 - 804
9761.0 - 805       8784.0 - 805
9765.0 - 806       6820.0 - 806
9765.0 - 807       7821.0 - 807
9766.0 - 808       7821.0 - 808
9767.0 - 809       2499.1091314031178 - 809
9767.0 - 810       9242.0 - 810
9765.0 - 811       5379.0 - 811
9766.0 - 812       8795.0 - 812
9767.0 - 813       7819.0 - 813
9767.0 - 814       6847.0 - 814
9765.0 - 815       2499.7666822211854 - 815
9765.0 - 816       6847.0 - 816
9767.0 - 817       7803.0 - 817
9767.0 - 818       9637.0 - 818
9767.0 - 819       7795.0 - 819
9767.0 - 820       6355.0 - 820
9767.0 - 821       6355.0 - 821
9767.0 - 822       5375.0 - 822
9767.0 - 823       8266.0 - 823
9767.0 - 824       7810.0 - 824
9767.0 - 825       8292.0 - 825
9756.0 - 826       7810.0 - 826
9760.0 - 827       7280.0 - 827
9760.0 - 828       7287.0 - 828
9744.0 - 829       7789.0 - 829
9746.0 - 830       7780.0 - 830
9747.0 - 831       9709.0 - 831
9748.0 - 832       2495.342680654966 - 832
9748.0 - 833       6798.0 - 833
9748.0 - 834       9249.0 - 834
9757.0 - 835       9729.0 - 835
9767.0 - 836       9729.0 - 836
9767.0 - 837       9729.0 - 837
9765.0 - 838       7332.0 - 838
9765.0 - 839       8305.0 - 839
9765.0 - 840       6847.0 - 840
9767.0 - 841       7817.0 - 841
9767.0 - 842       6847.0 - 842
9765.0 - 843       7821.0 - 843
9767.0 - 844       7821.0 - 844
9767.0 - 845       7326.0 - 845
9767.0 - 846       9624.0 - 846
9767.0 - 847       9269.0 - 847
9767.0 - 848       7821.0 - 848
9765.0 - 849       8297.0 - 849
9765.0 - 850       8795.0 - 850
9767.0 - 851       7331.0 - 851
9767.0 - 852       7815.0 - 852
9767.0 - 853       5865.0 - 853
9767.0 - 854       6707.0 - 854
9767.0 - 855       7315.0 - 855
9765.0 - 856       2499.3582064008215 - 856
9767.0 - 857       5871.0 - 857
9765.0 - 858       5871.0 - 858
9765.0 - 859       5362.0 - 859
9767.0 - 860       8674.0 - 860
9767.0 - 861       6827.0 - 861
9767.0 - 862       7779.0 - 862
9766.0 - 863       6838.0 - 863
9766.0 - 864       6845.0 - 864
9767.0 - 865       7821.0 - 865
9767.0 - 866       8184.0 - 866
9763.0 - 867       7318.0 - 867
9764.0 - 868       7791.0 - 868
9767.0 - 869       6847.0 - 869
9767.0 - 870       7329.0 - 870
9767.0 - 871       9597.0 - 871
9759.0 - 872       7799.0 - 872
9762.0 - 873       3916.0 - 873
9762.0 - 874       9644.0 - 874
9762.0 - 875       9574.0 - 875
9762.0 - 876       9672.0 - 876
9763.0 - 877       9675.0 - 877
9763.0 - 878       8258.0 - 878
9767.0 - 879       9696.0 - 879
9763.0 - 880       9704.0 - 880
9763.0 - 881       9688.0 - 881
9766.0 - 882       6845.0 - 882
9766.0 - 883       8777.0 - 883
9763.0 - 884       9578.0 - 884
9763.0 - 885       9665.0 - 885
9763.0 - 886       9673.0 - 886
9760.0 - 887       9693.0 - 887
9760.0 - 888       8795.0 - 888
9767.0 - 889       9749.0 - 889
9767.0 - 890       9756.0 - 890
9767.0 - 891       9749.0 - 891
9767.0 - 892       8795.0 - 892
9767.0 - 893       8789.0 - 893
9767.0 - 894       7690.0 - 894
9767.0 - 895       8308.0 - 895
9767.0 - 896       6356.0 - 896
9767.0 - 897       8791.0 - 897
9767.0 - 898       6841.0 - 898
9767.0 - 899       6826.0 - 899
9767.0 - 900       6845.0 - 900
9767.0 - 901       7821.0 - 901
9767.0 - 902       6847.0 - 902
9767.0 - 903       6353.0 - 903
9767.0 - 904       5871.0 - 904
9767.0 - 905       6358.0 - 905
9767.0 - 906       2477.52183593081 - 906
9767.0 - 907       6847.0 - 907
9767.0 - 908       7821.0 - 908
9767.0 - 909       8795.0 - 909
9767.0 - 910       8791.0 - 910
9767.0 - 911       9160.0 - 911
9767.0 - 912       9622.0 - 912
9767.0 - 913       8308.0 - 913
9767.0 - 914       9280.0 - 914
9767.0 - 915       9261.0 - 915
9767.0 - 916       9751.0 - 916
9767.0 - 917       9644.0 - 917
9767.0 - 918       9749.0 - 918
9767.0 - 919       9723.0 - 919
9767.0 - 920       9276.0 - 920
9767.0 - 921       9749.0 - 921
9767.0 - 922       9732.0 - 922
9767.0 - 923       4402.0 - 923
9767.0 - 924       9665.0 - 924
9767.0 - 925       2499.301090299133 - 925
9767.0 - 926       8786.0 - 926
9767.0 - 927       9612.0 - 927
9767.0 - 928       9612.0 - 928
9767.0 - 929       8790.0 - 929
9767.0 - 930       7814.0 - 930
9767.0 - 931       9645.0 - 931
9767.0 - 932       9742.0 - 932
9767.0 - 933       9736.0 - 933
9767.0 - 934       9275.0 - 934
9767.0 - 935       9630.0 - 935
9767.0 - 936       9756.0 - 936
9767.0 - 937       7809.0 - 937
9767.0 - 938       7821.0 - 938
9767.0 - 939       8791.0 - 939
9767.0 - 940       9743.0 - 940
9767.0 - 941       9761.0 - 941
9767.0 - 942       9261.0 - 942
9767.0 - 943       7334.0 - 943
9767.0 - 944       9756.0 - 944
9767.0 - 945       9280.0 - 945
9767.0 - 946       9622.0 - 946
9767.0 - 947       9638.0 - 947
9767.0 - 948       7332.0 - 948
9767.0 - 949       5865.0 - 949
9767.0 - 950       9744.0 - 950
9767.0 - 951       9745.0 - 951
9767.0 - 952       9744.0 - 952
9767.0 - 953       9623.0 - 953
9767.0 - 954       9749.0 - 954
9763.0 - 955       9142.0 - 955
9767.0 - 956       9635.0 - 956
9767.0 - 957       9282.0 - 957
9767.0 - 958       6841.0 - 958
9767.0 - 959       8301.0 - 959
9767.0 - 960       7821.0 - 960
9761.0 - 961       6845.0 - 961
9767.0 - 962       6353.0 - 962
9767.0 - 963       7674.0 - 963
9767.0 - 964       8173.0 - 964
9767.0 - 965       7192.0 - 965
9767.0 - 966       9589.0 - 966
9767.0 - 967       9590.0 - 967
9763.0 - 968       9626.0 - 968
9756.0 - 969       9609.0 - 969
9756.0 - 970       8780.0 - 970
9756.0 - 971       9612.0 - 971
9756.0 - 972       9745.0 - 972
9756.0 - 973       9756.0 - 973
9756.0 - 974       5839.0 - 974
9757.0 - 975       5869.0 - 975
9757.0 - 976       6827.0 - 976
9767.0 - 977       5841.0 - 977
9767.0 - 978       9732.0 - 978
9767.0 - 979       7325.0 - 979
9767.0 - 980       9282.0 - 980
9767.0 - 981       8301.0 - 981
9767.0 - 982       8281.0 - 982
9767.0 - 983       6847.0 - 983
9767.0 - 984       6838.0 - 984
9767.0 - 985       2499.3588647632077 - 985
9767.0 - 986       5855.0 - 986
9767.0 - 987       6842.0 - 987
9767.0 - 988       6826.0 - 988
9767.0 - 989       6845.0 - 989
9767.0 - 990       8784.0 - 990
9767.0 - 991       9729.0 - 991
9767.0 - 992       9246.0 - 992
9767.0 - 993       8785.0 - 993
9767.0 - 994       2477.166905444126 - 994
9767.0 - 995       7800.0 - 995
9767.0 - 996       7802.0 - 996
9767.0 - 997       8768.0 - 997
9767.0 - 998       9247.0 - 998
9767.0 - 999       9691.0 - 999
9767.0 - 1000       9255.0 - 1000
9767.0 - 1001       8779.0 - 1001
9767.0 - 1002       8269.0 - 1002
9767.0 - 1003       9719.0 - 1003
9767.0 - 1004       9280.0 - 1004
9767.0 - 1005       9665.0 - 1005
9767.0 - 1006       9645.0 - 1006
9763.0 - 1007       9637.0 - 1007
9763.0 - 1008       9720.0 - 1008
9767.0 - 1009       2499.301545911715 - 1009
9767.0 - 1010       6845.0 - 1010
9767.0 - 1011       5871.0 - 1011
9767.0 - 1012       7675.0 - 1012
9767.0 - 1013       9282.0 - 1013
9767.0 - 1014       9722.0 - 1014
9767.0 - 1015       9618.0 - 1015
9767.0 - 1016       9734.0 - 1016
9767.0 - 1017       7328.0 - 1017
9767.0 - 1018       4886.0 - 1018
9767.0 - 1019       8281.0 - 1019
9767.0 - 1020       8754.0 - 1020
9767.0 - 1021       6331.0 - 1021
9767.0 - 1022       7700.0 - 1022
9767.0 - 1023       7816.0 - 1023
9767.0 - 1024       9735.0 - 1024
9767.0 - 1025       9744.0 - 1025
9767.0 - 1026       8795.0 - 1026
9767.0 - 1027       9721.0 - 1027
9767.0 - 1028       7299.0 - 1028
9767.0 - 1029       9746.0 - 1029
9767.0 - 1030       6831.0 - 1030
9767.0 - 1031       9743.0 - 1031
9767.0 - 1032       6835.0 - 1032
9767.0 - 1033       9641.0 - 1033
9767.0 - 1034       9621.0 - 1034
9767.0 - 1035       6767.0 - 1035
9767.0 - 1036       9735.0 - 1036
9767.0 - 1037       9732.0 - 1037
9767.0 - 1038       7817.0 - 1038
9767.0 - 1039       5376.0 - 1039
9767.0 - 1040       4871.0 - 1040
9767.0 - 1041       7814.0 - 1041
9767.0 - 1042       7316.0 - 1042
9767.0 - 1043       6827.0 - 1043
9767.0 - 1044       9723.0 - 1044
9767.0 - 1045       8274.0 - 1045
9767.0 - 1046       7315.0 - 1046
9767.0 - 1047       9730.0 - 1047
9767.0 - 1048       8790.0 - 1048
9767.0 - 1049       8790.0 - 1049
9767.0 - 1050       9641.0 - 1050
9767.0 - 1051       7306.0 - 1051
9767.0 - 1052       2499.512004684755 - 1052
9767.0 - 1053       9249.0 - 1053
9767.0 - 1054       9732.0 - 1054
9767.0 - 1055       9756.0 - 1055
9767.0 - 1056       9729.0 - 1056
9767.0 - 1057       9752.0 - 1057
9767.0 - 1058       9756.0 - 1058
9767.0 - 1059       8795.0 - 1059
9767.0 - 1060       8308.0 - 1060
9767.0 - 1061       9271.0 - 1061
9767.0 - 1062       6847.0 - 1062
9767.0 - 1063       8308.0 - 1063
9767.0 - 1064       6356.0 - 1064
9767.0 - 1065       8304.0 - 1065
9767.0 - 1066       6847.0 - 1066
9767.0 - 1067       9590.0 - 1067
9767.0 - 1068       7821.0 - 1068
9767.0 - 1069       6358.0 - 1069
9767.0 - 1070       6847.0 - 1070
9767.0 - 1071       7821.0 - 1071
9767.0 - 1072       7821.0 - 1072
9767.0 - 1073       5365.0 - 1073
9765.0 - 1074       5740.0 - 1074
9767.0 - 1075       6355.0 - 1075
9765.0 - 1076       5737.0 - 1076
9765.0 - 1077       2479.1699730201553 - 1077
9765.0 - 1078       5871.0 - 1078
9763.0 - 1079       6847.0 - 1079
9767.0 - 1080       5871.0 - 1080
9767.0 - 1081       9650.0 - 1081
9767.0 - 1082       6332.0 - 1082
9767.0 - 1083       6340.0 - 1083
9767.0 - 1084       7334.0 - 1084
9767.0 - 1085       8795.0 - 1085
9767.0 - 1086       7813.0 - 1086
9766.0 - 1087       7821.0 - 1087
9767.0 - 1088       6823.0 - 1088
9767.0 - 1089       8784.0 - 1089
9767.0 - 1090       8789.0 - 1090
9767.0 - 1091       7817.0 - 1091
9767.0 - 1092       7821.0 - 1092
9767.0 - 1093       7817.0 - 1093
9767.0 - 1094       9632.0 - 1094
9767.0 - 1095       8306.0 - 1095
9767.0 - 1096       8793.0 - 1096
9767.0 - 1097       8795.0 - 1097
9767.0 - 1098       8795.0 - 1098
9767.0 - 1099       9280.0 - 1099
9767.0 - 1100       9646.0 - 1100
9767.0 - 1101       7812.0 - 1101
9767.0 - 1102       7810.0 - 1102
9767.0 - 1103       8789.0 - 1103
9767.0 - 1104       9282.0 - 1104
9767.0 - 1105       7807.0 - 1105
9767.0 - 1106       7816.0 - 1106
9767.0 - 1107       7812.0 - 1107
9767.0 - 1108       5866.0 - 1108
9767.0 - 1109       7797.0 - 1109
9767.0 - 1110       6847.0 - 1110
9767.0 - 1111       5379.0 - 1111
9767.0 - 1112       2499.1084960328076 - 1112
9767.0 - 1113       5379.0 - 1113
9767.0 - 1114       9725.0 - 1114
9767.0 - 1115       9714.0 - 1115
9767.0 - 1116       9248.0 - 1116
9767.0 - 1117       9625.0 - 1117
9767.0 - 1118       8652.0 - 1118
9767.0 - 1119       9735.0 - 1119
9764.0 - 1120       9738.0 - 1120
9767.0 - 1121       9741.0 - 1121
9767.0 - 1122       9717.0 - 1122
9767.0 - 1123       8308.0 - 1123
9767.0 - 1124       8306.0 - 1124
9767.0 - 1125       4887.0 - 1125
9767.0 - 1126       6838.0 - 1126
9765.0 - 1127       7821.0 - 1127
9767.0 - 1128       9165.0 - 1128
9767.0 - 1129       9640.0 - 1129
9767.0 - 1130       9269.0 - 1130
9767.0 - 1131       9722.0 - 1131
9767.0 - 1132       9760.0 - 1132
9767.0 - 1133       9765.0 - 1133
9767.0 - 1134       8795.0 - 1134
9767.0 - 1135       9282.0 - 1135
9767.0 - 1136       9282.0 - 1136
9767.0 - 1137       8795.0 - 1137
9767.0 - 1138       7817.0 - 1138
9767.0 - 1139       5871.0 - 1139
9767.0 - 1140       2499.5123854105714 - 1140
9767.0 - 1141       7821.0 - 1141
9767.0 - 1142       9752.0 - 1142
9767.0 - 1143       8668.0 - 1143
9767.0 - 1144       8306.0 - 1144
9767.0 - 1145       8795.0 - 1145
9767.0 - 1146       6828.0 - 1146
9767.0 - 1147       6823.0 - 1147
9767.0 - 1148       8790.0 - 1148
9767.0 - 1149       6840.0 - 1149
9767.0 - 1150       9628.0 - 1150
9767.0 - 1151       9625.0 - 1151
9767.0 - 1152       9635.0 - 1152
9767.0 - 1153       9754.0 - 1153
9767.0 - 1154       9280.0 - 1154
9767.0 - 1155       9709.0 - 1155
9767.0 - 1156       9728.0 - 1156
9767.0 - 1157       6830.0 - 1157
9767.0 - 1158       7821.0 - 1158
9767.0 - 1159       9646.0 - 1159
9767.0 - 1160       9624.0 - 1160
9767.0 - 1161       9733.0 - 1161
9767.0 - 1162       8795.0 - 1162
9767.0 - 1163       7821.0 - 1163
9767.0 - 1164       8795.0 - 1164
9767.0 - 1165       9739.0 - 1165
9767.0 - 1166       9742.0 - 1166
9767.0 - 1167       9665.0 - 1167
9767.0 - 1168       7803.0 - 1168
9767.0 - 1169       7821.0 - 1169
9767.0 - 1170       9644.0 - 1170
9767.0 - 1171       8791.0 - 1171
9767.0 - 1172       9628.0 - 1172
9767.0 - 1173       9628.0 - 1173
9767.0 - 1174       8789.0 - 1174
9767.0 - 1175       9734.0 - 1175
9767.0 - 1176       9594.0 - 1176
9767.0 - 1177       9621.0 - 1177
9767.0 - 1178       8795.0 - 1178
9767.0 - 1179       9619.0 - 1179
9767.0 - 1180       8789.0 - 1180
9767.0 - 1181       7800.0 - 1181
9767.0 - 1182       8308.0 - 1182
9767.0 - 1183       9745.0 - 1183
9767.0 - 1184       8302.0 - 1184
9767.0 - 1185       2478.671765830698 - 1185
9767.0 - 1186       7821.0 - 1186
9767.0 - 1187       8795.0 - 1187
9767.0 - 1188       8795.0 - 1188
9767.0 - 1189       9721.0 - 1189
9767.0 - 1190       9249.0 - 1190
9767.0 - 1191       7798.0 - 1191
9767.0 - 1192       2498.7676634899767 - 1192
9767.0 - 1193       8621.0 - 1193
9767.0 - 1194       9619.0 - 1194
9767.0 - 1195       2499.3016109507403 - 1195
9767.0 - 1196       2498.930892918235 - 1196
9767.0 - 1197       2499.3000466635563 - 1197
9767.0 - 1198       6820.0 - 1198
9767.0 - 1199       9610.0 - 1199
9767.0 - 1200       2499.299130922344 - 1200
9767.0 - 1201       8795.0 - 1201
9767.0 - 1202       7808.0 - 1202
9742.0 - 1203       2477.4639423076924 - 1203
9755.0 - 1204       2499.1084960328076 - 1204
9763.0 - 1205       9239.0 - 1205
9764.0 - 1206       9610.0 - 1206
9767.0 - 1207       9708.0 - 1207
9767.0 - 1208       9280.0 - 1208
9767.0 - 1209       8791.0 - 1209
9767.0 - 1210       9280.0 - 1210
9767.0 - 1211       6844.0 - 1211
9767.0 - 1212       9760.0 - 1212
9767.0 - 1213       6827.0 - 1213
9767.0 - 1214       9730.0 - 1214
9767.0 - 1215       9731.0 - 1215
9767.0 - 1216       6333.0 - 1216
9767.0 - 1217       8771.0 - 1217
9761.0 - 1218       7807.0 - 1218
9761.0 - 1219       8767.0 - 1219
9762.0 - 1220       9628.0 - 1220
9767.0 - 1221       7789.0 - 1221
9767.0 - 1222       9619.0 - 1222
9767.0 - 1223       9608.0 - 1223
9767.0 - 1224       9623.0 - 1224
9767.0 - 1225       9610.0 - 1225
9767.0 - 1226       9596.0 - 1226
9767.0 - 1227       9628.0 - 1227
9761.0 - 1228       8656.0 - 1228
9754.0 - 1229       9615.0 - 1229
9752.0 - 1230       7638.0 - 1230
9752.0 - 1231       8172.0 - 1231
9752.0 - 1232       7779.0 - 1232
9752.0 - 1233       4845.0 - 1233
9757.0 - 1234       9592.0 - 1234
9760.0 - 1235       7674.0 - 1235
9761.0 - 1236       6673.0 - 1236
9761.0 - 1237       7660.0 - 1237
9762.0 - 1238       7693.0 - 1238
9763.0 - 1239       9239.0 - 1239
9762.0 - 1240       8669.0 - 1240
9763.0 - 1241       7314.0 - 1241
9763.0 - 1242       7777.0 - 1242
9763.0 - 1243       6834.0 - 1243
9763.0 - 1244       9727.0 - 1244
9763.0 - 1245       9727.0 - 1245
9767.0 - 1246       8795.0 - 1246
9767.0 - 1247       9713.0 - 1247
9767.0 - 1248       9728.0 - 1248
9767.0 - 1249       9282.0 - 1249
9766.0 - 1250       8795.0 - 1250
9767.0 - 1251       4389.0 - 1251
9767.0 - 1252       5865.0 - 1252
9767.0 - 1253       7690.0 - 1253
9767.0 - 1254       8306.0 - 1254
9767.0 - 1255       7821.0 - 1255
9767.0 - 1256       8260.0 - 1256
9767.0 - 1257       6353.0 - 1257
9767.0 - 1258       6353.0 - 1258
9767.0 - 1259       6842.0 - 1259
9767.0 - 1260       7686.0 - 1260
9767.0 - 1261       9621.0 - 1261
9767.0 - 1262       9650.0 - 1262
9767.0 - 1263       9650.0 - 1263
9767.0 - 1264       9618.0 - 1264
9767.0 - 1265       9631.0 - 1265
9767.0 - 1266       9626.0 - 1266
9767.0 - 1267       9650.0 - 1267
9767.0 - 1268       9736.0 - 1268
9767.0 - 1269       9648.0 - 1269
9767.0 - 1270       9280.0 - 1270
9767.0 - 1271       9756.0 - 1271
9767.0 - 1272       8790.0 - 1272
9767.0 - 1273       9274.0 - 1273
9767.0 - 1274       8790.0 - 1274
9767.0 - 1275       7821.0 - 1275
9767.0 - 1276       7330.0 - 1276
9767.0 - 1277       2478.5955379929205 - 1277
9767.0 - 1278       6842.0 - 1278
9767.0 - 1279       5870.0 - 1279
9767.0 - 1280       5871.0 - 1280
9767.0 - 1281       6847.0 - 1281
9767.0 - 1282       7324.0 - 1282
9767.0 - 1283       8297.0 - 1283
9765.0 - 1284       2498.9311671654555 - 1284
9767.0 - 1285       7334.0 - 1285
9767.0 - 1286       6839.0 - 1286
9767.0 - 1287       8795.0 - 1287
9767.0 - 1288       9280.0 - 1288
9767.0 - 1289       9274.0 - 1289
9767.0 - 1290       7330.0 - 1290
9767.0 - 1291       7821.0 - 1291
9767.0 - 1292       8308.0 - 1292
9767.0 - 1293       5377.0 - 1293
9767.0 - 1294       6847.0 - 1294
9767.0 - 1295       6831.0 - 1295
9767.0 - 1296       2499.3016759776533 - 1296
9767.0 - 1297       8672.0 - 1297
9767.0 - 1298       2499.3586454592096 - 1298
9767.0 - 1299       5845.0 - 1299
9767.0 - 1300       2499.5122902848225 - 1300
9767.0 - 1301       8294.0 - 1301
9762.0 - 1302       2499.5534119328336 - 1302
9741.0 - 1303       2499.106584472438 - 1303
9741.0 - 1304       9574.0 - 1304
9758.0 - 1305       8620.0 - 1305
9758.0 - 1306       9602.0 - 1306
9760.0 - 1307       9634.0 - 1307
9765.0 - 1308       7323.0 - 1308
9767.0 - 1309       7821.0 - 1309
9767.0 - 1310       7812.0 - 1310
9767.0 - 1311       9647.0 - 1311
9767.0 - 1312       9650.0 - 1312
9767.0 - 1313       2480.9814269069975 - 1313
9767.0 - 1314       9639.0 - 1314
9767.0 - 1315       9644.0 - 1315
9767.0 - 1316       9274.0 - 1316
9767.0 - 1317       2498.9326274442833 - 1317
9767.0 - 1318       4874.0 - 1318
9767.0 - 1319       5864.0 - 1319
9767.0 - 1320       5862.0 - 1320
9767.0 - 1321       5871.0 - 1321
9767.0 - 1322       9633.0 - 1322
9767.0 - 1323       8300.0 - 1323
9767.0 - 1324       9744.0 - 1324
9767.0 - 1325       8296.0 - 1325
9767.0 - 1326       9736.0 - 1326
9767.0 - 1327       9728.0 - 1327
9767.0 - 1328       8302.0 - 1328
9767.0 - 1329       7815.0 - 1329
9767.0 - 1330       6843.0 - 1330
9767.0 - 1331       9723.0 - 1331
9767.0 - 1332       8279.0 - 1332
9767.0 - 1333       9744.0 - 1333
9767.0 - 1334       9745.0 - 1334
9767.0 - 1335       9741.0 - 1335
9767.0 - 1336       9623.0 - 1336
9767.0 - 1337       9650.0 - 1337
9767.0 - 1338       7821.0 - 1338
9767.0 - 1339       9745.0 - 1339
9767.0 - 1340       8795.0 - 1340
9767.0 - 1341       7821.0 - 1341
9767.0 - 1342       9737.0 - 1342
9767.0 - 1343       9269.0 - 1343
9767.0 - 1344       9751.0 - 1344
9767.0 - 1345       9665.0 - 1345
9767.0 - 1346       9741.0 - 1346
9767.0 - 1347       9150.0 - 1347
9767.0 - 1348       5829.0 - 1348
9767.0 - 1349       9728.0 - 1349
9767.0 - 1350       9282.0 - 1350
9767.0 - 1351       9736.0 - 1351
9767.0 - 1352       6842.0 - 1352
9767.0 - 1353       9665.0 - 1353
9762.0 - 1354       6831.0 - 1354
9762.0 - 1355       6696.0 - 1355
9762.0 - 1356       7671.0 - 1356
9767.0 - 1357       9282.0 - 1357
9767.0 - 1358       7816.0 - 1358
9767.0 - 1359       8308.0 - 1359
9767.0 - 1360       7817.0 - 1360
9767.0 - 1361       2499.30017728842 - 1361
9767.0 - 1362       5864.0 - 1362
9767.0 - 1363       8306.0 - 1363
9767.0 - 1364       7330.0 - 1364
9767.0 - 1365       7805.0 - 1365
9767.0 - 1366       8304.0 - 1366
9767.0 - 1367       7792.0 - 1367
9767.0 - 1368       8785.0 - 1368
9767.0 - 1369       7821.0 - 1369
9767.0 - 1370       7785.0 - 1370
9767.0 - 1371       6840.0 - 1371
9767.0 - 1372       6839.0 - 1372
9767.0 - 1373       8306.0 - 1373
9767.0 - 1374       9725.0 - 1374
9767.0 - 1375       7817.0 - 1375
9767.0 - 1376       7799.0 - 1376
9767.0 - 1377       8795.0 - 1377
9767.0 - 1378       8790.0 - 1378
9767.0 - 1379       8795.0 - 1379
9767.0 - 1380       8305.0 - 1380
9767.0 - 1381       7334.0 - 1381
9767.0 - 1382       5868.0 - 1382
9767.0 - 1383       9276.0 - 1383
9767.0 - 1384       7334.0 - 1384
9767.0 - 1385       8795.0 - 1385
9767.0 - 1386       8795.0 - 1386
9767.0 - 1387       6337.0 - 1387
9767.0 - 1388       6840.0 - 1388
9767.0 - 1389       6819.0 - 1389
9767.0 - 1390       3912.0 - 1390
9767.0 - 1391       5864.0 - 1391
9767.0 - 1392       6356.0 - 1392
9767.0 - 1393       6356.0 - 1393
9767.0 - 1394       6356.0 - 1394
9767.0 - 1395       8791.0 - 1395
9767.0 - 1396       2499.5121475265883 - 1396
9767.0 - 1397       8782.0 - 1397
9767.0 - 1398       8795.0 - 1398
9767.0 - 1399       9729.0 - 1399
9767.0 - 1400       6847.0 - 1400
9767.0 - 1401       9738.0 - 1401
9767.0 - 1402       9735.0 - 1402
9767.0 - 1403       9734.0 - 1403
9767.0 - 1404       9260.0 - 1404
9767.0 - 1405       9724.0 - 1405
9767.0 - 1406       9749.0 - 1406
9767.0 - 1407       9632.0 - 1407
9767.0 - 1408       9645.0 - 1408
9767.0 - 1409       2499.358700299273 - 1409
9767.0 - 1410       9701.0 - 1410
9767.0 - 1411       8305.0 - 1411
9767.0 - 1412       9278.0 - 1412
9767.0 - 1413       5844.0 - 1413
9767.0 - 1414       7305.0 - 1414
9767.0 - 1415       6692.0 - 1415
9767.0 - 1416       3410.0 - 1416
9767.0 - 1417       4401.0 - 1417
9767.0 - 1418       9243.0 - 1418
9767.0 - 1419       9254.0 - 1419
9767.0 - 1420       7809.0 - 1420
9767.0 - 1421       7332.0 - 1421
9765.0 - 1422       8761.0 - 1422
9767.0 - 1423       6304.0 - 1423
9767.0 - 1424       6845.0 - 1424
9767.0 - 1425       6847.0 - 1425
9767.0 - 1426       7803.0 - 1426
9767.0 - 1427       2497.8023051377218 - 1427
9737.0 - 1428       8288.0 - 1428
9744.0 - 1429       7803.0 - 1429
9745.0 - 1430       2500.0000000000005 - 1430
9755.0 - 1431       9597.0 - 1431
9767.0 - 1432       9247.0 - 1432
9767.0 - 1433       8278.0 - 1433
9767.0 - 1434       9137.0 - 1434
9767.0 - 1435       9631.0 - 1435
9767.0 - 1436       9613.0 - 1436
9767.0 - 1437       9756.0 - 1437
9767.0 - 1438       9665.0 - 1438
9767.0 - 1439       9642.0 - 1439
9767.0 - 1440       9626.0 - 1440
9767.0 - 1441       9647.0 - 1441
9767.0 - 1442       8795.0 - 1442
9767.0 - 1443       9251.0 - 1443
9767.0 - 1444       9731.0 - 1444
9767.0 - 1445       9744.0 - 1445
9767.0 - 1446       6844.0 - 1446
9767.0 - 1447       8656.0 - 1447
9767.0 - 1448       9727.0 - 1448
9767.0 - 1449       9627.0 - 1449
9767.0 - 1450       9620.0 - 1450
9767.0 - 1451       9716.0 - 1451
9767.0 - 1452       9258.0 - 1452
9767.0 - 1453       8169.0 - 1453
9767.0 - 1454       6843.0 - 1454
9767.0 - 1455       9649.0 - 1455
9767.0 - 1456       7215.0 - 1456
9767.0 - 1457       8285.0 - 1457
9767.0 - 1458       7821.0 - 1458
9767.0 - 1459       7816.0 - 1459
9767.0 - 1460       2495.308310991957 - 1460
9767.0 - 1461       9266.0 - 1461
9767.0 - 1462       7819.0 - 1462
9767.0 - 1463       9729.0 - 1463
9767.0 - 1464       9741.0 - 1464
9767.0 - 1465       5851.0 - 1465
9767.0 - 1466       8303.0 - 1466
9767.0 - 1467       9738.0 - 1467
9767.0 - 1468       9150.0 - 1468
9767.0 - 1469       9697.0 - 1469
9767.0 - 1470       9635.0 - 1470
9767.0 - 1471       8186.0 - 1471
9767.0 - 1472       8286.0 - 1472
9767.0 - 1473       8295.0 - 1473
9767.0 - 1474       5835.0 - 1474
9767.0 - 1475       6845.0 - 1475
9767.0 - 1476       7821.0 - 1476
9767.0 - 1477       8299.0 - 1477
9767.0 - 1478       9760.0 - 1478
9767.0 - 1479       9735.0 - 1479
9767.0 - 1480       8294.0 - 1480
9767.0 - 1481       8789.0 - 1481
9767.0 - 1482       7774.0 - 1482
9767.0 - 1483       7814.0 - 1483
9767.0 - 1484       8790.0 - 1484
9767.0 - 1485       7812.0 - 1485
