2499.7667039940275 - 1       2482.6128081010406 - 1
9748.0 - 739       9610.0 - 739
9748.0 - 740       7782.0 - 740
9748.0 - 741       9213.0 - 741
9752.0 - 742       2478.8370253164558 - 742
9754.0 - 743       9606.0 - 743
9754.0 - 744       2499.51171875 - 744
9754.0 - 745       9635.0 - 745
9754.0 - 746       2499.766573295985 - 746
9754.0 - 747       9608.0 - 747
9759.0 - 748       2499.51057165231 - 748
9762.0 - 749       2499.7662677636495 - 749
9762.0 - 750       8296.0 - 750
9762.0 - 751       2499.5119570522206 - 751
9762.0 - 752       9737.0 - 752
9762.0 - 753       9711.0 - 753
9762.0 - 754       9755.0 - 754
9762.0 - 755       9757.0 - 755
9767.0 - 756       9754.0 - 756
9767.0 - 757       2500.0000000000005 - 757
9767.0 - 758       9744.0 - 758
9767.0 - 759       9277.0 - 759
9767.0 - 760       9739.0 - 760
9767.0 - 761       9744.0 - 761
9767.0 - 762       9751.0 - 762
9767.0 - 763       9763.0 - 763
9767.0 - 764       9762.0 - 764
9767.0 - 765       9767.0 - 765
9767.0 - 766       9765.0 - 766
9767.0 - 767       9752.0 - 767
9767.0 - 768       9740.0 - 768
9767.0 - 769       2497.2048821391973 - 769
9767.0 - 770       9725.0 - 770
9767.0 - 771       9749.0 - 771
9767.0 - 772       9753.0 - 772
9767.0 - 773       9665.0 - 773
9767.0 - 774       9698.0 - 774
9767.0 - 775       9261.0 - 775
9767.0 - 776       9729.0 - 776
9755.0 - 777       8160.0 - 777
9764.0 - 778       2473.856209150327 - 778
9764.0 - 779       2498.4789717849267 - 779
9767.0 - 780       9228.0 - 780
9767.0 - 781       2499.2999813328356 - 781
9759.0 - 782       2499.766921499161 - 782
9762.0 - 783       2500.0 - 783
9762.0 - 784       9235.0 - 784
9762.0 - 785       2497.3113023073915 - 785
9767.0 - 786       9717.0 - 786
9767.0 - 787       9727.0 - 787
9767.0 - 788       9733.0 - 788
9767.0 - 789       9645.0 - 789
9767.0 - 790       9609.0 - 790
9767.0 - 791       9731.0 - 791
9767.0 - 792       9726.0 - 792
9767.0 - 793       9731.0 - 793
9767.0 - 794       9755.0 - 794
9767.0 - 795       2499.5123854105714 - 795
9767.0 - 796       9734.0 - 796
9767.0 - 797       2499.5123854105714 - 797
9767.0 - 798       9282.0 - 798
9767.0 - 799       9745.0 - 799
9767.0 - 800       2499.1076209173657 - 800
9767.0 - 801       2499.5123854105714 - 801
9767.0 - 802       9744.0 - 802
9767.0 - 803       9665.0 - 803
9767.0 - 804       9740.0 - 804
9767.0 - 805       8789.0 - 805
9767.0 - 806       9278.0 - 806
9767.0 - 807       9746.0 - 807
9767.0 - 808       9741.0 - 808
9767.0 - 809       8308.0 - 809
9767.0 - 810       9744.0 - 810
9767.0 - 811       9750.0 - 811
9767.0 - 812       2499.3016759776533 - 812
9767.0 - 813       9744.0 - 813
9767.0 - 814       9741.0 - 814
9767.0 - 815       9728.0 - 815
9767.0 - 816       9726.0 - 816
9767.0 - 817       2498.931623931624 - 817
9767.0 - 818       9665.0 - 818
9767.0 - 819       2498.931623931624 - 819
9767.0 - 820       2498.931623931624 - 820
9767.0 - 821       9665.0 - 821
9767.0 - 822       9665.0 - 822
9767.0 - 823       9750.0 - 823
9767.0 - 824       9722.0 - 824
9767.0 - 825       9751.0 - 825
9767.0 - 826       9751.0 - 826
9767.0 - 827       2499.512337852336 - 827
9767.0 - 828       9724.0 - 828
9767.0 - 829       8790.0 - 829
9767.0 - 830       9279.0 - 830
9767.0 - 831       2479.807985370314 - 831
9767.0 - 832       2499.766921499161 - 832
9767.0 - 833       9723.0 - 833
9767.0 - 834       9726.0 - 834
9767.0 - 835       9263.0 - 835
9767.0 - 836       9280.0 - 836
9767.0 - 837       9639.0 - 837
9767.0 - 838       7307.0 - 838
9767.0 - 839       9704.0 - 839
9767.0 - 840       8754.0 - 840
9767.0 - 841       9260.0 - 841
9762.0 - 842       9728.0 - 842
9767.0 - 843       9241.0 - 843
9767.0 - 844       9637.0 - 844
9767.0 - 845       9278.0 - 845
9767.0 - 846       9754.0 - 846
9767.0 - 847       9750.0 - 847
9767.0 - 848       9736.0 - 848
9767.0 - 849       9760.0 - 849
9767.0 - 850       9618.0 - 850
9767.0 - 851       9767.0 - 851
9767.0 - 852       9767.0 - 852
9767.0 - 853       9717.0 - 853
9767.0 - 854       8275.0 - 854
9767.0 - 855       9713.0 - 855
9767.0 - 856       9713.0 - 856
9767.0 - 857       9728.0 - 857
9767.0 - 858       2499.0117014547754 - 858
9767.0 - 859       9720.0 - 859
9767.0 - 860       9644.0 - 860
9767.0 - 861       9728.0 - 861
9767.0 - 862       9740.0 - 862
9767.0 - 863       9767.0 - 863
9767.0 - 864       9767.0 - 864
9767.0 - 865       9733.0 - 865
9767.0 - 866       9147.0 - 866
9767.0 - 867       2499.1784423266513 - 867
9767.0 - 868       9767.0 - 868
9767.0 - 869       9741.0 - 869
9767.0 - 870       9767.0 - 870
9767.0 - 871       9767.0 - 871
9767.0 - 872       2476.8105601141638 - 872
9767.0 - 873       9749.0 - 873
9767.0 - 874       9726.0 - 874
9767.0 - 875       9749.0 - 875
9767.0 - 876       8652.0 - 876
9767.0 - 877       9749.0 - 877
9767.0 - 878       9718.0 - 878
9767.0 - 879       9282.0 - 879
9767.0 - 880       9665.0 - 880
9767.0 - 881       2499.299130922344 - 881
9767.0 - 882       9259.0 - 882
9767.0 - 883       2499.512004684755 - 883
9767.0 - 884       2498.9326274442833 - 884
9767.0 - 885       2497.064292005088 - 885
9767.0 - 886       2498.9326274442833 - 886
9767.0 - 887       2499.3587551299593 - 887
9767.0 - 888       2474.7812890555256 - 888
9767.0 - 889       9236.0 - 889
9767.0 - 890       9249.0 - 890
9767.0 - 891       2499.512337852336 - 891
9767.0 - 892       9767.0 - 892
9767.0 - 893       9720.0 - 893
9767.0 - 894       9763.0 - 894
9767.0 - 895       2499.7665078920336 - 895
9767.0 - 896       9745.0 - 896
9767.0 - 897       9275.0 - 897
9767.0 - 898       9743.0 - 898
9767.0 - 899       2499.512337852336 - 899
9767.0 - 900       2499.3014808605753 - 900
9767.0 - 901       9742.0 - 901
9767.0 - 902       9716.0 - 902
9767.0 - 903       8772.0 - 903
9767.0 - 904       9620.0 - 904
9758.0 - 905       9603.0 - 905
9754.0 - 906       9594.0 - 906
9745.0 - 907       2500.0 - 907
9745.0 - 908       2499.766311460086 - 908
9744.0 - 909       7760.0 - 909
9754.0 - 910       2497.2177039637018 - 910
9767.0 - 911       2474.5444801714902 - 911
9767.0 - 912       8277.0 - 912
9767.0 - 913       9602.0 - 913
9767.0 - 914       2499.1091314031178 - 914
9767.0 - 915       9604.0 - 915
9767.0 - 916       9618.0 - 916
9767.0 - 917       9632.0 - 917
9738.0 - 918       9607.0 - 918
9759.0 - 919       2499.552932761087 - 919
9757.0 - 920       2498.7662444481 - 920
9757.0 - 921       2499.5531724754246 - 921
9757.0 - 922       8742.0 - 922
9758.0 - 923       2499.512337852336 - 923
9758.0 - 924       2498.7677647252112 - 924
9765.0 - 925       8246.0 - 925
9765.0 - 926       9265.0 - 926
9767.0 - 927       2499.553730810425 - 927
9767.0 - 928       9242.0 - 928
9767.0 - 929       9734.0 - 929
9767.0 - 930       9716.0 - 930
9767.0 - 931       8783.0 - 931
9767.0 - 932       9745.0 - 932
9767.0 - 933       9741.0 - 933
9767.0 - 934       9739.0 - 934
9767.0 - 935       9278.0 - 935
9767.0 - 936       9755.0 - 936
9767.0 - 937       9755.0 - 937
9767.0 - 938       9767.0 - 938
9767.0 - 939       9749.0 - 939
9767.0 - 940       9626.0 - 940
9767.0 - 941       2499.299850634802 - 941
9767.0 - 942       9271.0 - 942
9767.0 - 943       9767.0 - 943
9767.0 - 944       9713.0 - 944
9767.0 - 945       9721.0 - 945
9767.0 - 946       2499.3016759776533 - 946
9767.0 - 947       9637.0 - 947
9767.0 - 948       9278.0 - 948
9767.0 - 949       8793.0 - 949
9767.0 - 950       9751.0 - 950
9767.0 - 951       2499.512337852336 - 951
9767.0 - 952       8770.0 - 952
9767.0 - 953       9733.0 - 953
9767.0 - 954       9733.0 - 954
9767.0 - 955       9278.0 - 955
9767.0 - 956       9621.0 - 956
9767.0 - 957       8793.0 - 957
9767.0 - 958       9277.0 - 958
9767.0 - 959       9762.0 - 959
9767.0 - 960       9762.0 - 960
9767.0 - 961       9762.0 - 961
9767.0 - 962       2499.512337852336 - 962
9767.0 - 963       9744.0 - 963
9767.0 - 964       9758.0 - 964
9767.0 - 965       9758.0 - 965
9767.0 - 966       9647.0 - 966
9767.0 - 967       2498.931715238014 - 967
9767.0 - 968       9275.0 - 968
9767.0 - 969       9268.0 - 969
9767.0 - 970       2499.9999999999995 - 970
9767.0 - 971       9270.0 - 971
9767.0 - 972       2499.766812797314 - 972
9767.0 - 973       2500.0000000000005 - 973
9767.0 - 974       9696.0 - 974
9767.0 - 975       2499.5123854105714 - 975
9767.0 - 976       9745.0 - 976
9767.0 - 977       9740.0 - 977
9767.0 - 978       9747.0 - 978
9767.0 - 979       9746.0 - 979
9767.0 - 980       2499.512337852336 - 980
9767.0 - 981       9747.0 - 981
9767.0 - 982       9629.0 - 982
9767.0 - 983       9727.0 - 983
9767.0 - 984       2499.108893245411 - 984
9767.0 - 985       2496.879736114826 - 985
9767.0 - 986       9697.0 - 986
9767.0 - 987       9622.0 - 987
9767.0 - 988       9665.0 - 988
9767.0 - 989       9698.0 - 989
9767.0 - 990       8783.0 - 990
9767.0 - 991       9275.0 - 991
9767.0 - 992       9258.0 - 992
9767.0 - 993       2499.5119094103866 - 993
9767.0 - 994       2499.5119094103866 - 994
9767.0 - 995       9725.0 - 995
9767.0 - 996       9714.0 - 996
9767.0 - 997       9714.0 - 997
9767.0 - 998       9708.0 - 998
9767.0 - 999       9705.0 - 999
9761.0 - 1000       9698.0 - 1000
9761.0 - 1001       9706.0 - 1001
9761.0 - 1002       9709.0 - 1002
9761.0 - 1003       9613.0 - 1003
9761.0 - 1004       9713.0 - 1004
9761.0 - 1005       9713.0 - 1005
9761.0 - 1006       9726.0 - 1006
9767.0 - 1007       9709.0 - 1007
9767.0 - 1008       2499.5119094103866 - 1008
9767.0 - 1009       9735.0 - 1009
9767.0 - 1010       9248.0 - 1010
9767.0 - 1011       8764.0 - 1011
9767.0 - 1012       2499.3012205347995 - 1012
9767.0 - 1013       9741.0 - 1013
9767.0 - 1014       9745.0 - 1014
9767.0 - 1015       9641.0 - 1015
9767.0 - 1016       2475.995152419129 - 1016
9767.0 - 1017       2476.802284082798 - 1017
9767.0 - 1018       9652.0 - 1018
9767.0 - 1019       9652.0 - 1019
9767.0 - 1020       9652.0 - 1020
9767.0 - 1021       9258.0 - 1021
9767.0 - 1022       9767.0 - 1022
9767.0 - 1023       9761.0 - 1023
9767.0 - 1024       9761.0 - 1024
9767.0 - 1025       8793.0 - 1025
9767.0 - 1026       9760.0 - 1026
9767.0 - 1027       9632.0 - 1027
9767.0 - 1028       2499.3016109507403 - 1028
9767.0 - 1029       2499.766921499161 - 1029
9767.0 - 1030       8787.0 - 1030
9767.0 - 1031       9734.0 - 1031
9767.0 - 1032       9665.0 - 1032
9767.0 - 1033       2499.1755976916734 - 1033
9767.0 - 1034       6301.0 - 1034
9767.0 - 1035       9213.0 - 1035
9744.0 - 1036       9634.0 - 1036
9755.0 - 1037       9603.0 - 1037
9764.0 - 1038       9582.0 - 1038
9764.0 - 1039       9560.0 - 1039
9764.0 - 1040       9701.0 - 1040
9764.0 - 1041       9701.0 - 1041
9767.0 - 1042       7302.0 - 1042
9767.0 - 1043       8292.0 - 1043
9767.0 - 1044       9735.0 - 1044
9767.0 - 1045       9644.0 - 1045
9767.0 - 1046       9767.0 - 1046
9767.0 - 1047       9767.0 - 1047
9767.0 - 1048       9767.0 - 1048
9767.0 - 1049       9767.0 - 1049
9767.0 - 1050       9755.0 - 1050
9767.0 - 1051       9755.0 - 1051
9767.0 - 1052       9755.0 - 1052
9767.0 - 1053       9665.0 - 1053
9767.0 - 1054       9734.0 - 1054
9767.0 - 1055       8787.0 - 1055
9767.0 - 1056       2497.3254880984223 - 1056
9767.0 - 1057       2499.356554564173 - 1057
9767.0 - 1058       9696.0 - 1058
9767.0 - 1059       9594.0 - 1059
9767.0 - 1060       2499.5522120723626 - 1060
9767.0 - 1061       2499.766376974115 - 1061
9767.0 - 1062       2500.0 - 1062
9767.0 - 1063       9605.0 - 1063
9742.0 - 1064       9602.0 - 1064
9748.0 - 1065       9602.0 - 1065
9741.0 - 1066       2499.013028030004 - 1066
9753.0 - 1067       9594.0 - 1067
9759.0 - 1068       2499.7666168782675 - 1068
9762.0 - 1069       9616.0 - 1069
9762.0 - 1070       8153.0 - 1070
9760.0 - 1071       2499.766311460086 - 1071
9753.0 - 1072       2499.012716215149 - 1072
9750.0 - 1073       2478.5972999670726 - 1073
9746.0 - 1074       9602.0 - 1074
9759.0 - 1075       9115.0 - 1075
9763.0 - 1076       2499.5526527690795 - 1076
9766.0 - 1077       2499.2986065650425 - 1077
9766.0 - 1078       9716.0 - 1078
9766.0 - 1079       9749.0 - 1079
9766.0 - 1080       9646.0 - 1080
9767.0 - 1081       9733.0 - 1081
9766.0 - 1082       9731.0 - 1082
9766.0 - 1083       9252.0 - 1083
9766.0 - 1084       9696.0 - 1084
9766.0 - 1085       2497.4265393973424 - 1085
9767.0 - 1086       9755.0 - 1086
9767.0 - 1087       9755.0 - 1087
9767.0 - 1088       9735.0 - 1088
9766.0 - 1089       9734.0 - 1089
9767.0 - 1090       7797.0 - 1090
9767.0 - 1091       9745.0 - 1091
9767.0 - 1092       9744.0 - 1092
9767.0 - 1093       9743.0 - 1093
9767.0 - 1094       9731.0 - 1094
9767.0 - 1095       9742.0 - 1095
9767.0 - 1096       9750.0 - 1096
9767.0 - 1097       9752.0 - 1097
9767.0 - 1098       9740.0 - 1098
9767.0 - 1099       9260.0 - 1099
9767.0 - 1100       9256.0 - 1100
9767.0 - 1101       9726.0 - 1101
9767.0 - 1102       9726.0 - 1102
9767.0 - 1103       2499.35809654228 - 1103
9767.0 - 1104       9719.0 - 1104
9767.0 - 1105       9749.0 - 1105
9767.0 - 1106       9754.0 - 1106
9767.0 - 1107       9757.0 - 1107
9767.0 - 1108       9757.0 - 1108
9767.0 - 1109       9665.0 - 1109
9767.0 - 1110       9715.0 - 1110
9767.0 - 1111       9734.0 - 1111
9767.0 - 1112       9731.0 - 1112
9767.0 - 1113       9721.0 - 1113
9767.0 - 1114       9732.0 - 1114
9767.0 - 1115       9725.0 - 1115
9767.0 - 1116       9725.0 - 1116
9767.0 - 1117       9269.0 - 1117
9767.0 - 1118       9735.0 - 1118
9767.0 - 1119       2499.108337048596 - 1119
9767.0 - 1120       2499.2999813328356 - 1120
9767.0 - 1121       2499.35809654228 - 1121
9767.0 - 1122       9744.0 - 1122
9767.0 - 1123       9648.0 - 1123
9767.0 - 1124       9751.0 - 1124
9767.0 - 1125       9718.0 - 1125
9767.0 - 1126       9734.0 - 1126
9767.0 - 1127       9749.0 - 1127
9767.0 - 1128       9746.0 - 1128
9767.0 - 1129       9748.0 - 1129
9767.0 - 1130       9274.0 - 1130
9767.0 - 1131       9276.0 - 1131
9767.0 - 1132       2478.24480748707 - 1132
9767.0 - 1133       9761.0 - 1133
9767.0 - 1134       9746.0 - 1134
9767.0 - 1135       9630.0 - 1135
9767.0 - 1136       9765.0 - 1136
9767.0 - 1137       9767.0 - 1137
9767.0 - 1138       9767.0 - 1138
9767.0 - 1139       9749.0 - 1139
9767.0 - 1140       9749.0 - 1140
9767.0 - 1141       9717.0 - 1141
9767.0 - 1142       9761.0 - 1142
9767.0 - 1143       9767.0 - 1143
9767.0 - 1144       9759.0 - 1144
9767.0 - 1145       9741.0 - 1145
9767.0 - 1146       9735.0 - 1146
9767.0 - 1147       9744.0 - 1147
9767.0 - 1148       9625.0 - 1148
9767.0 - 1149       9633.0 - 1149
9767.0 - 1150       2479.441102566055 - 1150
9767.0 - 1151       2499.3014808605753 - 1151
9767.0 - 1152       9722.0 - 1152
9760.0 - 1153       2499.511671061627 - 1153
9762.0 - 1154       2499.51171875 - 1154
9762.0 - 1155       9734.0 - 1155
9767.0 - 1156       2497.0745977571914 - 1156
9767.0 - 1157       9634.0 - 1157
9762.0 - 1158       9640.0 - 1158
9762.0 - 1159       9709.0 - 1159
9762.0 - 1160       9665.0 - 1160
9762.0 - 1161       9709.0 - 1161
9762.0 - 1162       8775.0 - 1162
9762.0 - 1163       9618.0 - 1163
9762.0 - 1164       9625.0 - 1164
9762.0 - 1165       9589.0 - 1165
9762.0 - 1166       9242.0 - 1166
9762.0 - 1167       9612.0 - 1167
9762.0 - 1168       9726.0 - 1168
9762.0 - 1169       8786.0 - 1169
9762.0 - 1170       2494.882043283291 - 1170
9762.0 - 1171       2497.0754533047375 - 1171
9762.0 - 1172       9224.0 - 1172
9762.0 - 1173       2499.512337852336 - 1173
9762.0 - 1174       9265.0 - 1174
9767.0 - 1175       2482.2418842295474 - 1175
9767.0 - 1176       2498.9322627487827 - 1176
9767.0 - 1177       9691.0 - 1177
9767.0 - 1178       9710.0 - 1178
9767.0 - 1179       9735.0 - 1179
9767.0 - 1180       9725.0 - 1180
9767.0 - 1181       9726.0 - 1181
9767.0 - 1182       9726.0 - 1182
9767.0 - 1183       9713.0 - 1183
9767.0 - 1184       9614.0 - 1184
9767.0 - 1185       9703.0 - 1185
9748.0 - 1186       8735.0 - 1186
9738.0 - 1187       8734.0 - 1187
9755.0 - 1188       2475.71146075144 - 1188
9755.0 - 1189       9605.0 - 1189
9745.0 - 1190       9605.0 - 1190
9761.0 - 1191       9192.0 - 1191
9747.0 - 1192       2477.5083540399282 - 1192
9747.0 - 1193       2497.4260576563083 - 1193
9747.0 - 1194       8291.0 - 1194
9756.0 - 1195       9665.0 - 1195
9758.0 - 1196       2499.35522696011 - 1196
9758.0 - 1197       9243.0 - 1197
9758.0 - 1198       9611.0 - 1198
9752.0 - 1199       9608.0 - 1199
9756.0 - 1200       9139.0 - 1200
9761.0 - 1201       9598.0 - 1201
9766.0 - 1202       2499.3012856344326 - 1202
9766.0 - 1203       8760.0 - 1203
9766.0 - 1204       2494.871108732495 - 1204
9766.0 - 1205       9232.0 - 1205
9766.0 - 1206       8758.0 - 1206
9766.0 - 1207       2500.0 - 1207
9766.0 - 1208       8651.0 - 1208
9766.0 - 1209       9218.0 - 1209
9766.0 - 1210       2499.550965424338 - 1210
9766.0 - 1211       2499.174713212841 - 1211
9766.0 - 1212       8743.0 - 1212
9766.0 - 1213       2499.5101880877746 - 1213
9766.0 - 1214       2499.177969584875 - 1214
9766.0 - 1215       2499.5535315653183 - 1215
9766.0 - 1216       9721.0 - 1216
9756.0 - 1217       9614.0 - 1217
9758.0 - 1218       9641.0 - 1218
9760.0 - 1219       8778.0 - 1219
9762.0 - 1220       8285.0 - 1220
9763.0 - 1221       9271.0 - 1221
9763.0 - 1222       9746.0 - 1222
9763.0 - 1223       2496.9716734998137 - 1223
9767.0 - 1224       2499.3013507219375 - 1224
9762.0 - 1225       9636.0 - 1225
9760.0 - 1226       9247.0 - 1226
9760.0 - 1227       2498.7662444481 - 1227
9761.0 - 1228       8772.0 - 1228
9761.0 - 1229       9717.0 - 1229
9761.0 - 1230       9132.0 - 1230
9761.0 - 1231       7807.0 - 1231
9767.0 - 1232       9261.0 - 1232
9767.0 - 1233       9240.0 - 1233
9767.0 - 1234       9646.0 - 1234
9767.0 - 1235       9748.0 - 1235
9767.0 - 1236       2499.511384735659 - 1236
9767.0 - 1237       9736.0 - 1237
9767.0 - 1238       8770.0 - 1238
9767.0 - 1239       2499.3571061203497 - 1239
9767.0 - 1240       9275.0 - 1240
9767.0 - 1241       2499.512337852336 - 1241
9767.0 - 1242       2499.3014808605753 - 1242
9767.0 - 1243       9745.0 - 1243
9767.0 - 1244       9242.0 - 1244
9767.0 - 1245       9647.0 - 1245
9767.0 - 1246       9649.0 - 1246
9767.0 - 1247       9643.0 - 1247
9767.0 - 1248       9643.0 - 1248
9767.0 - 1249       9643.0 - 1249
9767.0 - 1250       2478.2501641497047 - 1250
9767.0 - 1251       9643.0 - 1251
9767.0 - 1252       9643.0 - 1252
9767.0 - 1253       9722.0 - 1253
9767.0 - 1254       9734.0 - 1254
9767.0 - 1255       9729.0 - 1255
9767.0 - 1256       9733.0 - 1256
9767.0 - 1257       8775.0 - 1257
9767.0 - 1258       9734.0 - 1258
9767.0 - 1259       9727.0 - 1259
9767.0 - 1260       9733.0 - 1260
9767.0 - 1261       8793.0 - 1261
9767.0 - 1262       9726.0 - 1262
9767.0 - 1263       9252.0 - 1263
9767.0 - 1264       9707.0 - 1264
9767.0 - 1265       9732.0 - 1265
9767.0 - 1266       2499.766573295985 - 1266
9767.0 - 1267       9724.0 - 1267
9767.0 - 1268       9725.0 - 1268
9767.0 - 1269       9725.0 - 1269
9767.0 - 1270       9754.0 - 1270
9767.0 - 1271       9767.0 - 1271
9767.0 - 1272       9767.0 - 1272
9767.0 - 1273       9745.0 - 1273
9767.0 - 1274       9745.0 - 1274
9767.0 - 1275       9745.0 - 1275
9767.0 - 1276       8282.0 - 1276
9767.0 - 1277       9745.0 - 1277
9767.0 - 1278       2499.3016109507403 - 1278
9767.0 - 1279       9734.0 - 1279
9767.0 - 1280       8772.0 - 1280
9767.0 - 1281       2499.3580415989045 - 1281
9767.0 - 1282       2499.3014808605753 - 1282
9767.0 - 1283       9741.0 - 1283
9767.0 - 1284       9264.0 - 1284
9767.0 - 1285       9736.0 - 1285
9767.0 - 1286       9739.0 - 1286
9767.0 - 1287       9740.0 - 1287
9767.0 - 1288       9741.0 - 1288
9767.0 - 1289       9713.0 - 1289
9767.0 - 1290       9726.0 - 1290
9767.0 - 1291       9737.0 - 1291
9767.0 - 1292       9742.0 - 1292
9767.0 - 1293       9736.0 - 1293
9767.0 - 1294       9614.0 - 1294
9767.0 - 1295       9631.0 - 1295
9767.0 - 1296       9714.0 - 1296
9767.0 - 1297       2495.3371258043458 - 1297
9767.0 - 1298       9665.0 - 1298
9767.0 - 1299       9583.0 - 1299
9737.0 - 1300       9573.0 - 1300
9739.0 - 1301       8722.0 - 1301
9750.0 - 1302       9685.0 - 1302
9757.0 - 1303       2498.768978251949 - 1303
9759.0 - 1304       9615.0 - 1304
9761.0 - 1305       2499.766464269033 - 1305
9761.0 - 1306       2500.0000000000005 - 1306
9767.0 - 1307       2499.511814098809 - 1307
9767.0 - 1308       2499.3010251630944 - 1308
9767.0 - 1309       9262.0 - 1309
9767.0 - 1310       2499.766812797314 - 1310
9767.0 - 1311       9698.0 - 1311
9767.0 - 1312       8755.0 - 1312
9767.0 - 1313       2499.7667257628063 - 1313
9767.0 - 1314       9675.0 - 1314
9767.0 - 1315       9719.0 - 1315
9762.0 - 1316       9698.0 - 1316
9762.0 - 1317       9698.0 - 1317
9762.0 - 1318       9277.0 - 1318
9762.0 - 1319       9704.0 - 1319
9753.0 - 1320       9713.0 - 1320
9753.0 - 1321       9686.0 - 1321
9753.0 - 1322       9612.0 - 1322
9756.0 - 1323       9594.0 - 1323
9759.0 - 1324       9565.0 - 1324
9762.0 - 1325       2497.432545980768 - 1325
9759.0 - 1326       8782.0 - 1326
9759.0 - 1327       9590.0 - 1327
9762.0 - 1328       2499.766660444279 - 1328
9762.0 - 1329       9720.0 - 1329
9762.0 - 1330       9716.0 - 1330
9763.0 - 1331       2499.3580415989045 - 1331
9763.0 - 1332       2499.5121951219517 - 1332
9765.0 - 1333       9721.0 - 1333
9763.0 - 1334       2500.0 - 1334
9763.0 - 1335       9726.0 - 1335
9763.0 - 1336       9263.0 - 1336
9763.0 - 1337       2498.769785942754 - 1337
9763.0 - 1338       2498.9312585499315 - 1338
9767.0 - 1339       2498.9313499187824 - 1339
9767.0 - 1340       2499.51171875 - 1340
9767.0 - 1341       2499.5120523079927 - 1341
9767.0 - 1342       2500.0000000000005 - 1342
9767.0 - 1343       8286.0 - 1343
9767.0 - 1344       9732.0 - 1344
9767.0 - 1345       9719.0 - 1345
9767.0 - 1346       9738.0 - 1346
9767.0 - 1347       9647.0 - 1347
9767.0 - 1348       9728.0 - 1348
9767.0 - 1349       2498.6184574090157 - 1349
9767.0 - 1350       9721.0 - 1350
9767.0 - 1351       2499.512337852336 - 1351
9767.0 - 1352       9729.0 - 1352
9767.0 - 1353       9621.0 - 1353
9767.0 - 1354       9636.0 - 1354
9766.0 - 1355       9276.0 - 1355
9766.0 - 1356       2499.3584260051325 - 1356
9767.0 - 1357       2499.299130922344 - 1357
9767.0 - 1358       9260.0 - 1358
9767.0 - 1359       2499.3010251630944 - 1359
9767.0 - 1360       2479.441102566055 - 1360
9767.0 - 1361       2499.512337852336 - 1361
9767.0 - 1362       9282.0 - 1362
9767.0 - 1363       2499.5123854105714 - 1363
9767.0 - 1364       8787.0 - 1364
9767.0 - 1365       9730.0 - 1365
9767.0 - 1366       9270.0 - 1366
9767.0 - 1367       2499.512337852336 - 1367
9767.0 - 1368       7798.0 - 1368
9767.0 - 1369       8789.0 - 1369
9767.0 - 1370       9650.0 - 1370
9767.0 - 1371       7305.0 - 1371
9767.0 - 1372       2499.5123854105714 - 1372
9767.0 - 1373       9735.0 - 1373
9767.0 - 1374       9746.0 - 1374
9767.0 - 1375       9271.0 - 1375
9767.0 - 1376       9260.0 - 1376
9767.0 - 1377       9260.0 - 1377
9767.0 - 1378       2498.9326274442833 - 1378
9767.0 - 1379       2499.3006993006993 - 1379
9767.0 - 1380       9270.0 - 1380
9767.0 - 1381       9638.0 - 1381
9767.0 - 1382       2499.3016759776533 - 1382
9767.0 - 1383       9752.0 - 1383
9767.0 - 1384       9760.0 - 1384
9767.0 - 1385       2499.553332142219 - 1385
9767.0 - 1386       2499.512337852336 - 1386
9767.0 - 1387       9737.0 - 1387
9767.0 - 1388       8781.0 - 1388
9767.0 - 1389       8793.0 - 1389
9767.0 - 1390       9687.0 - 1390
9767.0 - 1391       2474.576271186441 - 1391
9767.0 - 1392       2499.512004684755 - 1392
9767.0 - 1393       7807.0 - 1393
9767.0 - 1394       9617.0 - 1394
9767.0 - 1395       9250.0 - 1395
9767.0 - 1396       9721.0 - 1396
9767.0 - 1397       9163.0 - 1397
9767.0 - 1398       9630.0 - 1398
9767.0 - 1399       9644.0 - 1399
9767.0 - 1400       2499.5530925992134 - 1400
9767.0 - 1401       9636.0 - 1401
9767.0 - 1402       9637.0 - 1402
9767.0 - 1403       2499.3014808605753 - 1403
9767.0 - 1404       2498.9326274442833 - 1404
9767.0 - 1405       7808.0 - 1405
9767.0 - 1406       9730.0 - 1406
9767.0 - 1407       9744.0 - 1407
9767.0 - 1408       9755.0 - 1408
9767.0 - 1409       9751.0 - 1409
9767.0 - 1410       9753.0 - 1410
9767.0 - 1411       9737.0 - 1411
9767.0 - 1412       8788.0 - 1412
9767.0 - 1413       2499.106664284438 - 1413
9767.0 - 1414       9747.0 - 1414
9767.0 - 1415       9755.0 - 1415
9767.0 - 1416       9754.0 - 1416
9767.0 - 1417       9737.0 - 1417
9767.0 - 1418       2478.758054237768 - 1418
9767.0 - 1419       2496.796514607893 - 1419
9767.0 - 1420       9746.0 - 1420
9767.0 - 1421       9760.0 - 1421
9767.0 - 1422       9270.0 - 1422
9767.0 - 1423       9747.0 - 1423
9767.0 - 1424       9754.0 - 1424
9767.0 - 1425       2499.5123854105714 - 1425
9767.0 - 1426       2499.5538900785155 - 1426
9767.0 - 1427       9731.0 - 1427
9767.0 - 1428       9270.0 - 1428
9767.0 - 1429       9738.0 - 1429
9767.0 - 1430       2499.511623363938 - 1430
9767.0 - 1431       2499.1072225694134 - 1431
9767.0 - 1432       9146.0 - 1432
9767.0 - 1433       9730.0 - 1433
9767.0 - 1434       9748.0 - 1434
